EntrezID	GeneLength	Count
69732	1407	2
100862386	525	0
668662	1886	37
100861601	1245	62
66808	2268	12
668714	971	42
21340	2019	675
195733	3530	2984
194655	3982	595
12879	1838	3
20135	2180	530
100861907	474	0
67216	2802	1805
77480	7402	5870
15902	1272	5844
432641	1115	9
100502727	342	0
74930	550	0
108089	5163	149
58185	3785	885
22169	3189	402
100504347	1973	0
636791	2087	0
20666	8451	629
328069	2998	0
68511	1434	0
94041	1460	0
71693	1383	8
20115	961	1616
19819	1457	389
104923	1676	1674
217449	4259	1420
380752	1692	785
100504402	1291	0
17933	7523	4
328075	3057	0
69675	6614	12112
22018	3282	1
268534	2337	11
69566	1547	0
211986	2958	1460
100294583	1507	33
11431	3221	180
24057	1736	831
104943	2670	790
629667	210	0
16777	5778	10474
13382	2243	4431
13487	2628	0
104836	4007	1029
23985	3083	1
12033	2008	365
71916	1768	131
238123	2997	1030
73010	4587	0
73389	4240	10040
19088	3358	542
100504461	1076	0
30955	6954	19
100504475	298	9
72123	4155	895
59027	4547	4655
100504486	2804	263
74076	1633	16
19027	4689	7824
68764	2953	2
320046	1551	201
380753	4278	663
100504517	1831	4
75040	675	0
28071	2324	791
114712	886	0
22160	1630	221
100861990	2847	15
79221	4428	73
75456	1676	2
217463	6226	4445
100169866	1859	3
751520	87	0
11622	5494	7391
71581	1058	15
403205	819	0
23795	760	1
66109	1923	283
100862018	317	0
432649	1451	380
66912	1871	5038
217473	2446	1200
71156	1323	6
66042	1751	649
75847	2690	273
100628578	74	0
17286	2348	34
319660	2155	687
217480	5544	1
73867	919	0
14009	4223	581
11861	3807	1373
20259	2999	424
380755	1213	24
15982	1816	5437
100316693	100	4
629820	401	7
246196	2454	1357
238130	8072	706
93757	1177	38
16981	3185	23
27362	1865	3084
100039062	3025	112
67452	4406	5556
319504	7581	77
217517	4325	582
664883	7000	63
217536	1728	428
15228	3985	12
67293	854	0
620583	2931	0
69054	708	0
18760	3778	2219
217558	6726	3717
76983	2091	2086
12810	2683	4
94186	4164	5489
11782	1113	312
207304	8988	16577
544864	3627	142
320487	7761	3125
328092	2564	360
14762	1388	1
76826	1193	147
11855	5197	10742
73278	304	0
238161	10263	232
27386	5879	109
67335	282	0
112407	2676	43491
665239	591	0
100038648	3622	0
104725	1363	1804
100316682	80	0
66266	1043	1713
72183	1879	4294
12632	2940	3320
217578	6179	3794
72658	1187	355
665137	778	250
24067	4264	610
73385	3863	221
100039815	912	25
665155	3286	146
100101807	3863	270
100039830	912	44
100101806	2516	1400
100503822	1075	192
59032	2395	783
66132	3117	585
26443	997	6265
18035	1579	6331
79459	1575	3544
56856	3102	0
56784	7904	3818
52592	2566	1042
100503961	1221	0
217588	1509	646
621837	231	791
104798	2288	0
21869	2865	0
97836	617	0
18094	1260	1
18511	2574	1
217593	2766	2
328099	4006	2365
73490	1454	302
100504018	1480	15
100040044	1040	1
15375	3188	440
70846	1475	16
100504027	1426	4
100503562	3217	31
20605	3869	0
66864	4539	119
100504043	3093	39
20334	4108	4047
66603	1106	423
78232	1255	1073
18949	3469	5335
338320	1628	3
217615	3082	3359
70611	3446	1346
100504078	1246	1
100504101	1089	0
238205	3726	1
73309	521	0
623046	3566	0
217648	1463	104
66689	2854	918
328108	6434	2605
328110	4068	4282
30795	945	1357
104806	7775	496
217653	4017	380
70948	2228	6
238217	1023	0
320772	9834	49
100316870	12530	0
20090	390	106
69706	1501	41
66483	517	2191
217664	2616	3299
109065	2639	426
414085	2546	414
18974	1695	521
271005	1949	278
69554	1946	2536
66244	3722	3413
11845	3731	13352
76062	1037	79
207965	1027	525
20663	5612	2815
217666	3338	473
68055	1485	181
71091	1689	0
751538	110	0
74724	1421	11
399510	4454	3075
70934	1852	8
73991	2818	148
100040999	628	28
64010	2524	3578
18080	10344	2288
791312	2278	15
100504285	1080	217
110095	2821	2858
414124	1296	1
94090	7430	24
72736	2320	2942
100861697	1220	36
319710	4662	5096
56444	4022	3080
19167	1434	1052
73204	1589	247
238247	5780	2174
75266	596	2
30056	1117	349
76967	5763	791
59036	3761	114
67348	637	0
73815	767	0
208846	6004	5012
238252	1374	65
67217	1705	547
104771	1976	1423
73936	2630	0
104001	3710	403
78257	5247	4
67708	4420	595
66375	1304	856
19042	2789	3495
100861726	1074	0
75801	1910	0
20476	3956	0
20471	2849	105
20474	5572	565
17420	2505	1518
76357	1669	508
625098	2959	485
380765	689	3
238257	3282	1959
73644	1039	8
18755	3301	729
666385	682	1
15251	4761	8590
100504452	3947	189
277089	675	50
75627	2125	1187
238266	2705	0
100504476	1161	0
74284	1046	3
386753	2995	0
238271	4061	4
80837	2358	1032
217674	1614	1
26932	4810	3887
72338	2981	61
665931	832	0
81535	3324	3628
319565	21718	7960
100628610	83	0
13983	3362	0
80384	2246	1
108156	3324	1264
238276	6685	19
109929	1777	349
268564	3987	2515
100504512	984	17
15512	2683	1775
210762	1453	59
100041694	893	0
100628604	79	0
263406	4955	4492
100504549	540	31
20741	10394	6450
211151	641	1319
14776	1067	4964
104886	3126	26157
110606	2560	3348
17187	2005	5755
53618	3982	1184
626215	531	0
268566	3402	1537
70897	1778	2
56217	5515	6830
73834	1410	4508
13665	3152	3468
27260	1551	895
268567	3961	442
211945	6439	1212
110417	2353	352
11847	1417	390
53612	1281	2834
17252	1574	1037
77974	1674	737
211978	9368	2432
19363	2837	125
12192	2984	16338
69548	4845	737
109711	3739	19258
320808	5707	3301
100217447	124	1
97827	3323	1100
69522	508	0
108760	3920	96
13877	812	546
328133	5230	3166
68354	941	11
217682	3527	41
380768	4399	3
217684	5065	17408
67340	377	0
100504661	1142	25
20384	1653	10346
20493	2102	15
64075	3496	1099
100526532	84	1
110893	5068	12
100042143	2865	0
214321	2496	13
11498	2330	17
66272	1997	445
100504690	622	0
24071	10398	1849
56622	2911	5
69792	1004	1075
100504704	757	2
69480	2042	296
338372	11896	1944
54604	12139	4555
217692	7701	6383
50779	2626	161
791340	968	0
74283	1082	0
70127	1298	6
73828	2182	1232
217695	3869	3175
67039	4244	6107
19164	3023	4142
170721	4375	7200
18222	1962	2364
71952	2346	422
171210	2200	137
26897	1559	506
171282	2325	28
171281	2594	1
217698	1518	6
217700	1822	116
105000	5765	1074
70481	2359	95
238317	7373	2673
100502697	3342	8
77219	3290	2015
52708	5236	1916
217705	3357	93
217707	1602	601
12499	4990	1700
72873	2190	32
66381	1379	613
104776	3346	1529
100861863	582	0
217708	2144	239
12677	3180	2
19300	2527	385
432677	3608	0
627191	2499	0
67963	3262	9470
74316	868	766
16997	6603	6206
100303738	3954	76
68497	5434	3070
73736	716	449
56531	7034	2733
100502763	1133	19
73422	2682	42
78920	2767	4167
238323	2534	291
18654	1569	18932
217715	1573	2347
217716	5428	1207
66204	648	318
72350	4482	343
217718	5386	5929
100502783	668	0
68581	3526	3357
14281	2093	4517
81703	1881	1039
53314	904	49
217721	3435	146
58520	1185	1019
320244	4841	1099
21809	3385	7543
100861892	920	2
76411	809	798
328136	3160	0
70373	3919	1500
26380	4621	13
238328	6189	107
68737	3850	401
627607	1949	0
238330	4112	9940
217732	4409	2372
238331	792	2
217733	3335	3
64242	1616	3
217734	5059	901
14874	2108	725
382620	7179	1427
238333	2066	9
71275	1412	16
104799	2701	1288
217737	1320	2754
217738	1425	2
20773	3754	6796
211064	1949	479
100526546	79	4
654309	1170	9
380773	419	492
66354	2257	4876
666806	1872	2
193322	1812	0
100042776	998	0
100042786	689	4
100862206	930	26
100861908	435	0
100861898	530	0
544881	1851	0
100038992	222	49
100038982	4341	15
100039042	1766	0
100039052	1822	1
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	2
667350	930	17
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	2
266459	1641	5
100503047	438	0
72113	2287	449
71818	2283	9
18191	9782	5
13371	5815	544
75216	4807	299
71349	1023	2
22095	4874	1
83602	5806	1017
108800	9896	1116
666955	2624	19
20338	6300	6996
399558	7099	758
100862089	695	0
69423	613	0
14420	3704	1327
14744	2035	1
72258	2533	2
104871	2025	300
24000	5738	2769
75553	4184	5419
319670	10136	990
76260	2308	435
67639	1176	0
71375	2611	1025
100503855	3630	2
100503812	646	0
73457	645	0
78767	2069	17
104884	2058	286
217826	3112	8
19179	1502	3967
217827	3708	862
100038378	1982	10
12313	4001	16014
100861669	753	0
100038713	4791	0
104718	3442	409
73086	4406	441
100040123	408	3178
217830	3229	227
667148	701	1
238377	3505	16
68339	6292	980
100038467	3405	2
100316805	121	0
68734	4594	3898
319760	3100	29
74947	3665	3
271036	3716	12
74413	2584	5184
23876	5829	1842
109181	6448	3774
100504056	2370	36
110616	5404	2135
100040297	1174	1420
51786	5315	2570
238384	2092	2
217835	4007	1138
19141	1874	2843
27277	2902	2264
12652	1882	0
217837	2856	3046
100504113	601	0
100316812	93	0
100859931	3835	0
64113	3728	7
320351	1205	406
100233175	1162	176
66622	3247	1859
238386	4306	3794
75483	476	0
217843	8870	4
170952	905	0
100504156	1406	0
65256	2690	38
68149	3715	501
27225	3157	3137
52668	1053	2972
76933	463	32
217845	1093	2
74521	3683	92
217847	1570	0
12401	1462	0
194604	1346	0
68348	3158	0
20701	1425	1
20703	1442	0
20700	1939	0
20702	1424	0
20704	1374	1
380780	1489	205
71907	1694	2
68054	3690	69
321018	1353	15
268591	2162	8
74069	1864	0
271047	2070	0
16625	1690	8
238393	2290	39
20715	1949	278
546546	2051	4341
628900	2193	1037
238395	1999	0
20714	1652	15
100504264	762	0
20717	1659	608
20716	2085	10953
14836	1174	5
791311	3002	0
192119	9851	3277
100504301	717	11
94040	11962	6669
212073	5532	261
69434	529	35
100306943	275	1
100526471	65	0
73046	930	3
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	51
12062	1680	265
12061	1338	38
76559	10173	3915
66787	2787	1364
78801	3093	76
18789	4509	13609
100503099	2076	0
22367	3796	641
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	620
100503150	980	0
52690	2725	4651
12454	2632	1695
668158	1547	570
100861813	1116	10
214305	2605	324
13116	2118	82
68519	4201	548
100504467	1549	4
14026	2698	1017
723909	99	0
70059	3574	144
22632	2324	5255
214663	1964	1056
100503195	604	33
723946	96	6
104910	1580	69
22375	2883	2090
212198	2657	168
380785	2712	120
13386	4811	26
17263	12906	207
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	2
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	255
100316669	120	0
723854	79	1
449562	69	0
449561	67	0
100861570	71	1
100303647	30	10
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	1
723875	73	1
100040724	1300	12
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	0
353504	1280	0
100526515	82	0
107585	1868	0
629595	385	2857
26931	5591	6945
100503237	2404	78
319786	1306	21
13424	14398	26147
66323	954	10
100861856	712	2
15519	2850	6848
69641	2427	1252
26448	1693	124
66709	1653	3
72805	3725	555
100041649	398	655
67236	2179	1150
104859	7830	1299
74251	2558	511
77878	1093	0
217864	2725	3783
22031	6975	1863
93835	1685	49
100503323	1310	1
217866	6718	6987
380787	657	37
74190	2923	650
21928	3570	12687
212539	1215	827
217869	3966	19277
100316932	122	114
100504687	1954	79
17169	3388	5514
12709	1478	514
328162	2433	247
70369	2138	1520
68020	1242	760
16593	3067	4190
74335	2422	532
68520	1310	806
21981	4333	1232
77675	1729	11
70257	365	2305
74691	4809	47
217874	761	1
104816	2732	150
100526547	85	0
387199	76	14
668303	6918	223
100504733	1752	0
100126692	3223	0
319942	2636	52
104885	2373	13
70435	4601	2737
11565	1791	714
30954	782	273
11651	2690	7054
382639	3478	775
217882	6640	11792
104759	1978	14
100041194	3572	2128
100047183	10677	655
217887	1915	858
71963	2420	1859
56696	2439	12
16450	4054	2097
66174	793	512
72308	2755	1775
399566	2098	487
217893	5480	2327
75671	1267	0
116870	2775	2651
100861919	848	0
68337	1439	5346
12925	447	2806
104732	3355	852
69195	1601	90
238447	1225	6
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	0
16019	1491	10
777656	54	0
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	1358
22355	3385	9
217935	3725	786
52635	5541	8107
100502747	4161	7
319545	2892	415
76044	6604	1085
19276	4688	7
627375	273	21
100038689	842	0
432713	449	0
387171	69	0
217944	3987	680
217946	2611	617
13411	14072	17
20688	5770	595
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	1456
238455	3818	3792
217951	1168	0
73266	979	0
100504487	1282	1
76937	585	11
73270	669	1
14569	2681	19089
105203	8338	3551
142688	2366	501
70405	1426	1699
80796	915	2872
494124	549	15
56349	3738	2880
238463	3096	0
83428	1478	0
105387	2445	9
105349	1172	247
27384	1232	82
432720	1242	1
111002	1043	9
622402	1231	6
83702	1359	0
116852	1306	0
77337	1209	0
56043	1713	323
432723	2462	0
71867	593	4
23849	4217	10005
69617	3543	2139
56421	3986	17830
100039532	333	34
94191	5456	0
207615	7990	1284
319554	2867	629
100039655	684	0
320581	2243	7
69237	2579	2623
217980	4707	7700
100039719	419	1
208440	8026	1689
66505	4114	5190
12671	3168	275
664793	832	0
20191	16813	4
328186	3772	339
238505	4486	581
100039826	507	938
11472	2985	187
432725	483	4
217995	6776	2199
56048	2980	2011
171211	8103	40
67475	4239	357
664862	2941	418
18812	852	122
18811	790	166
107849	694	17
100039786	960	1047
630663	672	23
83924	2981	253
18073	6046	6635
17101	11806	4692
14706	2968	3
97884	3681	2810
70430	1807	946
14593	2371	1383
94246	6105	4736
94253	9460	0
100862358	659	0
75398	768	974
19166	946	3160
105351	2023	494
670994	509	1946
100504070	2565	0
14634	8427	781
71071	1123	9
328190	1538	66
16323	1529	7618
192136	1727	41
66308	2672	1047
69562	7081	4100
100316665	121	6
56044	2662	3678
67008	3436	619
73992	859	0
218030	2118	2
218035	3197	3286
218038	3195	0
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	984
105298	2387	84
20379	1760	30
73412	2088	0
319293	2773	0
353346	3433	3
432730	1786	483
140580	5874	915
665386	340	14
27052	2915	2
258528	951	0
18341	954	0
258527	945	0
19720	4204	2181
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	472
72739	2602	2159
319207	3580	119
432731	3990	2962
100316752	81	0
66707	1455	24
544922	2458	27
100038371	934	12
93681	8900	2109
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	4
319191	393	2
319152	488	0
319186	381	7
319159	312	6
319160	312	17
319169	393	0
319187	381	9
56702	672	8
319153	483	1
319170	393	1
319188	594	2
665596	2121	14
665433	514	1
100041230	405	1
319161	312	9
319171	393	0
665622	2121	7
100316716	132	0
193452	2703	152
195236	4975	0
54373	2152	228
193453	1159	0
319168	387	0
319184	381	3
319158	537	160
319167	473	1
319183	381	17
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	1346
30946	4456	787
320842	617	11
100503351	492	16
12231	3449	212
238555	2983	58
100503366	456	0
69386	479	14
319173	393	0
97908	492	0
319182	381	5
260423	1003	3
319157	312	5
14957	2977	35
319151	411	4
319166	704	1
319181	615	15
319180	381	1
319165	393	2
319149	411	6
319156	312	5
319179	2510	20
50709	1931	59
319164	2493	20
68024	728	612
107970	912	3
319155	312	6
15216	1722	70
50708	1561	2448
319148	480	5
100504109	380	1
319178	469	9
319172	506	1
319150	411	4
326620	312	5
326619	312	8
360198	534	7
80838	747	2
214158	1416	0
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	2
214189	1412	1
68732	5158	2055
12763	9755	271
100503456	1683	0
76024	1116	4
193385	6968	1053
320489	3837	14
666145	873	3
57441	977	679
79555	2551	9227
66834	686	1560
56196	1977	1776
210108	4977	10
73326	690	1
214579	5647	543
14756	4659	1332
380836	2035	1130
195208	8042	40
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	1
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	8
19111	868	14
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	46
73244	864	8
75596	925	5
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	8
666317	706	14
19110	852	0
28078	1045	0
100862257	354	2333
72518	2716	460
20677	2967	7929
77920	1415	2
68916	2538	773
13557	5097	1345
218121	2881	1154
11607	2284	24
66694	1313	4169
75090	1136	0
105352	2768	1271
16364	4683	18
66482	4250	1847
100862264	410	0
210554	1186	3
73924	841	0
15220	2807	2030
71307	714	1
100503631	1525	0
14238	2366	110
17300	3990	2874
218138	1510	1442
100503660	2763	1
238564	5641	51
78903	2642	1756
100862286	426	1
66222	1918	78
380839	1599	0
20708	1859	283
20723	3397	1002
20706	1930	19
100862294	471	0
282663	1718	34
20707	1955	9
20726	2101	3
20710	1921	2
20709	1912	7
544923	8413	4
93806	1925	32
238568	1467	0
435350	1494	1
97848	1328	17
20719	1888	7297
68808	777	38
18105	4045	572
19766	4495	2341
68021	1209	478
22151	1607	3609
432745	1033	11
73710	1922	2332
100862316	823	0
69666	541	206
73102	6251	4269
66895	1872	2230
108161	1315	0
19134	4466	7063
71864	2395	4
66761	1045	0
69123	1346	30
23986	1610	3569
100503727	648	0
100503742	1171	0
12593	3929	1401
208366	2736	167
76487	2308	67
380840	1515	262
100042773	682	2486
69955	2126	701
68404	1596	158
74145	3927	192
17084	997	1
100042802	1500	37
68750	13633	5387
107513	9306	4974
100862351	869	0
71213	2858	228
71340	2744	1333
109620	9592	94393
67797	1789	1323
12161	2410	97
105245	2617	6906
17828	1769	596
66143	1039	925
108652	2214	1197
218165	2816	8
791406	3005	1
21418	3268	3092
14538	7039	4286
100628630	72	0
100862098	887	24
68083	1753	2408
66154	952	2437
17152	3565	23
107889	2879	0
637277	2037	1
54326	3837	3
108934	4483	1232
18003	4712	9050
621976	7170	2278
328231	1730	2
109254	2566	17
100038577	1696	0
110521	8753	4350
13614	2344	365
218194	5922	335
67046	1263	351
328232	6654	3104
68346	1369	222
70078	1811	2052
56705	3064	3378
76137	4356	872
328234	3456	26
622552	1270	0
12522	2145	2
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	1849
94245	1311	2134
218203	2983	3744
66355	1554	328
20238	10608	2629
76000	722	82
791386	3153	0
380842	1363	0
666794	3224	100
67252	3658	106
97863	1381	1696
218210	6021	4935
16553	6866	1726
105283	1428	0
105193	2294	123
22017	2715	168
218214	4281	1693
110052	2602	4308
218215	4694	2230
319467	2505	0
619327	3502	0
70971	2012	6
320614	3156	47
15904	1660	1568
320315	667	8
67911	4187	445
442803	789	5
387247	103	40
387252	89	17
387244	94	10
218232	4311	193
12022	1361	0
18676	5260	3524
218236	4919	12764
68128	1461	300
75607	6613	2856
18081	1132	2308
68480	804	1635
66329	1436	25
30938	3110	2605
76895	6351	9275
75678	2776	2194
66336	1054	118
407800	3596	91
66695	2354	1025
27047	1751	5
18295	2540	141
70930	4242	1206
105148	4396	4553
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	1
380882	3152	0
69211	541	0
109082	1785	330
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	1
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	115
20729	4479	3871
100862200	1571	0
75124	1163	23
667728	3480	2175
13610	4484	1711
20418	1537	2
66197	694	346
75420	2913	774
20354	4377	3290
100502610	2646	0
23882	1081	703
74050	3272	0
68203	4348	48
100040572	733	0
20963	5272	28
105404	2308	9
11992	1345	665
18030	1992	1761
26564	3970	347
100862222	607	0
268656	2570	2638
100040421	2339	0
17702	2162	82
13488	3529	14
14057	2811	2375
15466	2793	0
12890	4928	1045
73666	2326	2020
100040543	499	292
319719	4793	601
97820	2674	4790
100503805	347	96
56795	1048	260
28126	1734	680
67044	613	2060
74325	1576	6624
76577	4322	5016
105239	4410	5905
268663	4127	1
26913	4141	16
104069	1196	5
218268	1897	1
74257	1556	942
107448	3974	232
212032	3269	7
20184	2931	1283
100504437	961	2
26919	3597	736
14186	3146	25
18193	12784	8532
19336	1865	3314
66494	1089	8049
17121	1299	89
66890	4315	7401
51791	2356	45
20505	3081	1
75477	545	1
58992	1961	2
26385	3243	1850
432763	1360	60
56320	3047	2275
67399	2987	6151
27261	1546	48
72935	2205	2142
212483	4341	3280
100861617	496	0
67511	1454	6404
218271	1596	1218
12328	1387	1028
212880	5673	5179
78521	4652	8263
69672	1527	1694
72562	546	311
76856	1352	7
18740	2448	9
26914	2053	5269
212937	3498	0
18014	1672	0
57266	1827	5078
100038494	1480	2
100040926	822	3
328258	1498	5630
16198	536	1
213311	1965	100
16841	877	0
21810	2678	783
17129	7175	5800
26946	3339	0
20745	6673	68
100503085	2142	57
100124491	76	0
77134	2678	8994
75731	1511	405
56085	3686	9751
100503697	474	1
56278	1518	308
75050	4462	53
70153	2822	1023
100503714	347	549
15387	1978	6445
723902	108	40
74386	3877	353
114304	4565	2989
67585	1627	0
18212	9880	198
67269	4860	1007
319469	3154	0
78689	2631	2092
105348	3693	1136
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	789
13996	3135	110
214290	5551	5107
100503743	346	0
328263	3732	0
14451	3131	3933
100503759	3604	0
69635	5935	3617
218275	1348	0
70202	1332	0
214639	1373	158
13025	1147	605
116913	710	0
13024	1394	751
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	1
100503368	912	3
623505	561	6
432812	1622	1
100861954	924	5
630579	3114	131
100503600	804	0
100041979	2919	82
100041986	816	21
71508	2472	625
77117	2439	105
665503	750	107
211378	2638	47
100861712	1596	105
435366	1316	5
751548	108	0
380850	3279	87
14120	1294	10
14121	1433	128
72061	3509	2367
100504114	2764	231
387217	74	32
100861722	1758	2765
387221	73	21
100526474	85	11
387142	68	0
14088	4292	367
19206	4305	1285
76251	6045	1524
15487	1286	0
70484	2276	125
238673	3490	661
56541	2567	567
218294	5993	750
66503	1802	17
66129	972	1727
13039	1971	152264
105278	1827	1281
68880	1097	1
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	0
66631	3472	4024
100042311	207	7
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	624
665738	1905	0
544944	549	0
628648	549	13
628794	522	3
628746	917	249
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	422
67530	503	1219
100038538	1652	21
66410	1486	899
19210	3424	2416
71226	1061	12
78251	3970	160
432769	2634	82
432770	2981	105
268670	3482	243
380855	2046	169
218311	2712	134
238690	2289	110
100038627	3164	32
431706	2117	27
218314	3909	266
629016	4641	411
408065	4079	172
72807	2033	309
328274	3331	182
238692	2742	369
408067	1671	358
238693	2359	328
170763	2710	710
212276	4971	840
100416706	4835	1440
212281	5179	1401
100862130	1261	134
408068	4504	629
235907	3960	725
68271	2908	10
22746	2218	267
72958	3274	109
320163	2987	14
212569	2321	128
408058	598	104
666185	2884	0
102402	1576	3
666272	1575	0
210009	3692	653
69577	2362	521
69315	1808	14
210044	4211	52
210106	3997	2439
210373	841	0
78925	2665	587
28114	4279	5641
76980	2682	90
28077	862	1166
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	5617
271127	4974	17
77166	869	0
16371	2062	13540
100503367	732	0
328287	5099	6811
16372	2463	17228
78446	585	0
50916	2601	478
407785	567	752
94066	902	0
100504662	867	0
432777	1306	9
210992	1605	2309
13162	3456	10
218335	2378	3901
21752	3426	510
22598	4405	36
74338	2439	179
71390	1535	3
20499	5131	2254
72293	3222	3839
100862265	473	0
69716	2267	178
105246	2407	1097
71164	1301	0
72948	5090	151
74470	3632	176
105243	2490	0
211446	4596	2068
11624	4732	14
18570	1524	3943
66945	2859	7672
67433	8615	2245
432779	2746	47
238722	1629	126
100042547	1796	188
235956	1383	244
80898	4014	1394
12380	2894	10530
18548	2516	18
751556	96	5957
192657	3652	3470
93692	1327	8037
73296	4937	1501
75571	1053	29
218341	2906	397
238725	2146	1
77041	3657	419
218343	5381	2080
238726	1434	1
78771	4289	27
105377	3742	544
72371	5633	88
382823	991	413
68675	4070	841
75507	1395	5
73093	4100	3
13865	2432	151
320174	2305	45
105171	4089	7750
100043074	2220	21
319983	1407	3
110789	19328	30
80289	3128	1629
67486	3060	414
