A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
4.89	0.232	0.61	0.54942	0.871715	0.37	0.54942	0	ILMN_1655612	ILMN_1655612	ARRDC2
4.96	-0.212	-0.51	0.61545	0.893642	0.26	0.61545	0	ILMN_1655613	ILMN_1655613	GSTA2
8.99	0.91	3.24	0.00491	0.152709	10.48	0.00491	0	ILMN_1655614	ILMN_1655614	DSP
0.61	0.298	0.65	0.52342	0.859442	0.42	0.52342	0	ILMN_1655615	ILMN_1655615	NA
9.53	0.301	1.84	0.08345	0.512074	3.39	0.08345	0	ILMN_1655622	ILMN_1655622	THAP12
1.49	-0.931	-1.68	0.11208	0.562543	2.81	0.11208	0	ILMN_1655623	ILMN_1655623	NA
0.6	-0.365	-0.85	0.40675	0.810419	0.72	0.40675	0	ILMN_1655624	ILMN_1655624	LOC100130673
2.18	0.642	1.34	0.19935	0.679098	1.79	0.19935	0	ILMN_1655625	ILMN_1655625	GPATCH1
1.32	0.049	0.09	0.92879	0.985894	0.01	0.92879	0	ILMN_1655626	ILMN_1655626	FAM193B
0.94	-0.226	-0.41	0.68552	0.926489	0.17	0.68552	0	ILMN_1655632	ILMN_1655632	DVL1
6.94	0.032	0.17	0.86829	0.97223	0.03	0.86829	0	ILMN_1655635	ILMN_1655635	METTL3
0.63	0.275	0.71	0.48637	0.840718	0.51	0.48637	0	ILMN_1655637	ILMN_1655637	UPK1A
5.89	0.43	1.59	0.13007	0.601469	2.53	0.13007	0	ILMN_1655642	ILMN_1655642	FANCI
1.84	-0.488	-0.66	0.51673	0.85605	0.44	0.51673	0	ILMN_1655644	ILMN_1655644	ZNF804A
4.56	0.464	1.23	0.23414	0.714353	1.52	0.23414	0	ILMN_1655645	ILMN_1655645	AK2
6.9	-0.522	-2.56	0.02029	0.292567	6.57	0.02029	0	ILMN_1655654	ILMN_1655654	MPDU1
1.06	-1.603	-3.43	0.00325	0.136693	11.77	0.00325	0	ILMN_1655659	ILMN_1655659	NA
6.01	-0.341	-1.53	0.14562	0.624294	2.33	0.14562	0	ILMN_1655663	ILMN_1655663	P3H4
0.56	0.495	1.02	0.32233	0.786513	1.04	0.32233	0	ILMN_1655664	ILMN_1655664	DGKD
8.13	-0.358	-1.37	0.18989	0.674921	1.87	0.18989	0	ILMN_1655684	ILMN_1655684	SARS2
6.79	-0.01	-0.04	0.96494	0.994996	0	0.96494	0	ILMN_1655694	ILMN_1655694	NA
0.47	-0.406	-0.98	0.34296	0.796421	0.95	0.34296	0	ILMN_1655701	ILMN_1655701	NBEA
6.06	0.135	0.55	0.59062	0.886695	0.3	0.59062	0	ILMN_1655702	ILMN_1655702	ABHD5
9.74	0.299	1.02	0.32003	0.786274	1.05	0.32003	0	ILMN_1655710	ILMN_1655710	RPS25
0.28	-0.183	-0.59	0.56171	0.876767	0.35	0.56171	0	ILMN_1655713	ILMN_1655713	OR2M7
1.51	-1.61	-3.32	0.00413	0.144828	11.01	0.00413	0	ILMN_1655715	ILMN_1655715	NA
2.64	1.141	1.84	0.08343	0.512074	3.39	0.08343	0	ILMN_1655720	ILMN_1655720	CNNM4
5.4	0.538	0.88	0.39109	0.803219	0.78	0.39109	0	ILMN_1655733	ILMN_1655733	RFC2
6.67	0.019	0.12	0.90564	0.982065	0.01	0.90564	0	ILMN_1655734	ILMN_1655734	RPF1
5.95	-1.117	-2.6	0.01875	0.280848	6.77	0.01875	0	ILMN_1655740	ILMN_1655740	SNAI2
5.52	-0.162	-0.61	0.54996	0.871715	0.37	0.54996	0	ILMN_1655748	ILMN_1655748	ZSCAN31
2.06	-0.78	-1.55	0.14015	0.618563	2.4	0.14015	0	ILMN_1655754	ILMN_1655754	NA
3.17	-0.358	-0.96	0.35223	0.79802	0.92	0.35223	0	ILMN_1655755	ILMN_1655755	NA
2.01	-0.319	-0.38	0.70791	0.932521	0.15	0.70791	0	ILMN_1655758	ILMN_1655758	NA
10.3	-0.184	-0.96	0.34969	0.79802	0.93	0.34969	0	ILMN_1655765	ILMN_1655765	MRPS21
0.76	0.151	0.29	0.77622	0.949691	0.08	0.77622	0	ILMN_1655771	ILMN_1655771	SETMAR
2.42	-0.167	-0.4	0.69228	0.927884	0.16	0.69228	0	ILMN_1655773	ILMN_1655773	NA
3.7	-0.412	-0.78	0.4472	0.8263	0.61	0.4472	0	ILMN_1655780	ILMN_1655780	EEF1AKMT2
0.1	0.022	0.12	0.90553	0.982065	0.01	0.90553	0	ILMN_1655783	ILMN_1655783	NA
0.17	-0.332	-1.37	0.18922	0.674921	1.87	0.18922	0	ILMN_1655788	ILMN_1655788	ZNF780A
0.65	-0.763	-1.76	0.09751	0.536674	3.08	0.09751	0	ILMN_1655789	ILMN_1655789	LINC00668
5.84	-0.297	-0.5	0.62244	0.897514	0.25	0.62244	0	ILMN_1655796	ILMN_1655796	MARCH3
0.21	-0.011	-0.04	0.96823	0.994996	0	0.96823	0	ILMN_1655809	ILMN_1655809	SF3A1
3.45	0.134	0.32	0.75263	0.946594	0.1	0.75263	0	ILMN_1655819	ILMN_1655819	ANAPC11
3.45	0.697	1.02	0.32288	0.786513	1.04	0.32288	0	ILMN_1655821	ILMN_1655821	CAPG
6	0.312	1.34	0.19781	0.679098	1.8	0.19781	0	ILMN_1655827	ILMN_1655827	COPS2
2.9	-0.649	-1.61	0.12561	0.594355	2.6	0.12561	0	ILMN_1655842	ILMN_1655842	NA
0.8	0.307	0.52	0.61187	0.893588	0.27	0.61187	0	ILMN_1655844	ILMN_1655844	TAF1A
1.03	0.431	0.81	0.42993	0.822403	0.65	0.42993	0	ILMN_1655849	ILMN_1655849	GSC
0.32	-0.079	-0.22	0.82891	0.962257	0.05	0.82891	0	ILMN_1655860	ILMN_1655860	NA
0.33	0.018	0.05	0.96416	0.994996	0	0.96416	0	ILMN_1655863	ILMN_1655863	NA
3.02	0.888	1.26	0.22415	0.704218	1.59	0.22415	0	ILMN_1655864	ILMN_1655864	NA
1.86	-0.702	-1.18	0.25562	0.739299	1.39	0.25562	0	ILMN_1655867	ILMN_1655867	HRASLS
5.37	0.114	0.29	0.77556	0.949691	0.08	0.77556	0	ILMN_1655868	ILMN_1655868	ANP32C
2.92	1.018	1.73	0.10249	0.544018	2.98	0.10249	0	ILMN_1655871	ILMN_1655871	NA
4.38	-0.152	-0.47	0.64257	0.907062	0.22	0.64257	0	ILMN_1655876	ILMN_1655876	TMEM159
2.31	-0.566	-1.4	0.17977	0.670317	1.96	0.17977	0	ILMN_1655880	ILMN_1655880	CHST11
6.55	-0.159	-0.55	0.58627	0.885651	0.31	0.58627	0	ILMN_1655884	ILMN_1655884	ATP2A2
0.88	-0.49	-0.95	0.35378	0.79802	0.91	0.35378	0	ILMN_1655892	ILMN_1655892	NA
2.5	0.938	1.94	0.06969	0.487723	3.76	0.06969	0	ILMN_1655894	ILMN_1655894	MYL1
4.13	-1.06	-3.32	0.00411	0.144828	11.03	0.00411	0	ILMN_1655904	ILMN_1655904	ROR1
1.45	0.366	0.58	0.56685	0.880741	0.34	0.56685	0	ILMN_1655905	ILMN_1655905	DEFB131
2.4	-0.156	-0.27	0.78803	0.952521	0.07	0.78803	0	ILMN_1655906	ILMN_1655906	FBXW7
1.45	-0.88	-1.43	0.17135	0.656289	2.04	0.17135	0	ILMN_1655909	ILMN_1655909	NFE4
9.22	0.877	3.3	0.00431	0.146669	10.88	0.00431	0	ILMN_1655913	ILMN_1655913	NUCB2
6.61	2.613	3.84	0.00134	0.095018	14.76	0.00134	0	ILMN_1655915	ILMN_1655915	MMP11
5.92	0.333	1.04	0.31212	0.780696	1.09	0.31212	0	ILMN_1655921	ILMN_1655921	GTF2E1
7.78	0.291	0.75	0.46338	0.832243	0.56	0.46338	0	ILMN_1655922	ILMN_1655922	NA
6.99	0.034	0.18	0.85919	0.971162	0.03	0.85919	0	ILMN_1655924	ILMN_1655924	TRNT1
5.75	0.3	1.26	0.22581	0.70521	1.58	0.22581	0	ILMN_1655930	ILMN_1655930	ELL2
0.11	0.214	0.91	0.37685	0.799224	0.82	0.37685	0	ILMN_1655932	ILMN_1655932	RPE
5.56	-0.551	-1.88	0.07809	0.502972	3.52	0.07809	0	ILMN_1655935	ILMN_1655935	ADCY7
0.4	-0.63	-1.97	0.0651	0.4817	3.9	0.0651	0	ILMN_1655938	ILMN_1655938	NA
0.61	-0.345	-0.73	0.47763	0.836017	0.53	0.47763	0	ILMN_1655940	ILMN_1655940	NA
3.31	0.995	1.55	0.13995	0.618563	2.4	0.13995	0	ILMN_1655941	ILMN_1655941	TMEM191A
0.85	-0.342	-0.6	0.55606	0.874476	0.36	0.55606	0	ILMN_1655949	ILMN_1655949	NA
1.88	0.627	1.17	0.25679	0.740091	1.38	0.25679	0	ILMN_1655950	ILMN_1655950	ZHX1
10.57	-0.064	-0.27	0.79424	0.953798	0.07	0.79424	0	ILMN_1655952	ILMN_1655952	WASHC1
5.08	-0.215	-0.36	0.72309	0.935409	0.13	0.72309	0	ILMN_1655961	ILMN_1655961	SND1-IT1
3.07	-0.759	-1.81	0.08838	0.518447	3.27	0.08838	0	ILMN_1655974	ILMN_1655974	PDE6B
2.37	-0.012	-0.02	0.98207	0.996722	0	0.98207	0	ILMN_1655980	ILMN_1655980	NA
3.24	0.839	0.97	0.34723	0.79802	0.94	0.34723	0	ILMN_1655983	ILMN_1655983	CDC14A
7.86	-1.053	-3.07	0.00699	0.179856	9.44	0.00699	0	ILMN_1655987	ILMN_1655987	STAB1
7.15	0.049	0.18	0.8557	0.969515	0.03	0.8557	0	ILMN_1655990	ILMN_1655990	CDK5RAP2
5.58	1.366	2.45	0.02546	0.317049	6.02	0.02546	0	ILMN_1656011	ILMN_1656011	RGS1
0.26	-0.511	-1.48	0.15645	0.634332	2.2	0.15645	0	ILMN_1656015	ILMN_1656015	NA
5.9	0.077	0.39	0.70148	0.931072	0.15	0.70148	0	ILMN_1656016	ILMN_1656016	DHX9
0.82	0.196	0.35	0.72742	0.936579	0.13	0.72742	0	ILMN_1656017	ILMN_1656017	NRF1
1.52	0.228	0.39	0.70356	0.931256	0.15	0.70356	0	ILMN_1656019	ILMN_1656019	NA
1.17	0.003	0.01	0.99526	0.99844	0	0.99526	0	ILMN_1656021	ILMN_1656021	NA
1.12	-0.731	-1.22	0.23817	0.719016	1.5	0.23817	0	ILMN_1656024	ILMN_1656024	NA
1.48	-0.149	-0.23	0.81911	0.960386	0.05	0.81911	0	ILMN_1656033	ILMN_1656033	NA
0.8	-0.586	-1.41	0.17819	0.669126	1.98	0.17819	0	ILMN_1656040	ILMN_1656040	NTN3
5.15	0.656	1.03	0.31989	0.786274	1.05	0.31989	0	ILMN_1656042	ILMN_1656042	KIAA0319L
3.92	0.175	0.54	0.59632	0.887854	0.29	0.59632	0	ILMN_1656045	ILMN_1656045	CELF6
0.83	0.184	0.35	0.73399	0.93934	0.12	0.73399	0	ILMN_1656052	ILMN_1656052	NA
8	-0.342	-1.26	0.22377	0.704212	1.6	0.22377	0	ILMN_1656057	ILMN_1656057	PLAU
8.75	-0.305	-1.44	0.16813	0.651129	2.08	0.16813	0	ILMN_1656066	ILMN_1656066	TNPO2
1	1.977	3.48	0.00295	0.132942	12.08	0.00295	0	ILMN_1656069	ILMN_1656069	LINC00482
0.12	-0.232	-1.13	0.274	0.75146	1.28	0.274	0	ILMN_1656073	ILMN_1656073	MYL12A
0.16	0.085	0.33	0.74322	0.942861	0.11	0.74322	0	ILMN_1656074	ILMN_1656074	NA
1.21	-0.062	-0.12	0.90312	0.981964	0.02	0.90312	0	ILMN_1656079	ILMN_1656079	KCNQ1
12.34	0.026	0.16	0.87714	0.973608	0.02	0.87714	0	ILMN_1656082	ILMN_1656082	NA
0.22	0.103	0.32	0.75123	0.946176	0.1	0.75123	0	ILMN_1656084	ILMN_1656084	NA
0.87	-0.074	-0.11	0.91034	0.983173	0.01	0.91034	0	ILMN_1656088	ILMN_1656088	NA
1.31	0.122	0.21	0.8394	0.966221	0.04	0.8394	0	ILMN_1656097	ILMN_1656097	SLCO1A2
0.98	-0.041	-0.07	0.94127	0.988479	0.01	0.94127	0	ILMN_1656110	ILMN_1656110	NA
10.93	0.456	2.62	0.01819	0.278655	6.85	0.01819	0	ILMN_1656111	ILMN_1656111	MYLIP
4.84	-0.635	-1.82	0.08591	0.512115	3.33	0.08591	0	ILMN_1656118	ILMN_1656118	ZBTB7A
0.48	-0.962	-2.45	0.02581	0.318437	5.98	0.02581	0	ILMN_1656123	ILMN_1656123	SYNDIG1L
6.39	0.952	4.07	0.00082	0.088957	16.55	0.00082	0	ILMN_1656129	ILMN_1656129	SLC39A10
2.17	-0.954	-1.73	0.10232	0.544018	2.99	0.10232	0	ILMN_1656131	ILMN_1656131	CASC15
7.92	0.287	1.27	0.22294	0.703353	1.6	0.22294	0	ILMN_1656134	ILMN_1656134	CNOT7
8.28	0.158	0.81	0.43206	0.824218	0.65	0.43206	0	ILMN_1656136	ILMN_1656136	STAU1
0.79	-0.305	-0.57	0.57555	0.880922	0.33	0.57555	0	ILMN_1656137	ILMN_1656137	NA
1.02	-0.32	-0.63	0.53927	0.865729	0.39	0.53927	0	ILMN_1656139	ILMN_1656139	SKIDA1
0.17	-0.157	-0.57	0.5777	0.88217	0.32	0.5777	0	ILMN_1656144	ILMN_1656144	MAPKAPK2
8.21	-0.555	-2.46	0.02527	0.316612	6.03	0.02527	0	ILMN_1656145	ILMN_1656145	GOT1
4.94	-0.424	-1.73	0.10197	0.544018	2.99	0.10197	0	ILMN_1656149	ILMN_1656149	NA
3.34	0.855	1.6	0.12866	0.600363	2.55	0.12866	0	ILMN_1656159	ILMN_1656159	ATP10D
7.99	0.215	1.23	0.2352	0.714986	1.52	0.2352	0	ILMN_1656165	ILMN_1656165	USP9X
1.01	0.264	0.49	0.63286	0.903622	0.24	0.63286	0	ILMN_1656169	ILMN_1656169	NA
0.48	-0.261	-0.63	0.53557	0.864287	0.4	0.53557	0	ILMN_1656170	ILMN_1656170	NA
5.52	0.209	0.33	0.74412	0.942861	0.11	0.74412	0	ILMN_1656171	ILMN_1656171	ADAMTS19
1.88	-0.612	-1.05	0.30834	0.780122	1.1	0.30834	0	ILMN_1656176	ILMN_1656176	NA
1.01	-0.025	-0.05	0.96146	0.994996	0	0.96146	0	ILMN_1656181	ILMN_1656181	NA
1.81	0.582	0.92	0.37172	0.798635	0.84	0.37172	0	ILMN_1656182	ILMN_1656182	NA
6.33	0.081	0.25	0.80405	0.954852	0.06	0.80405	0	ILMN_1656184	ILMN_1656184	NA
5.65	-0.302	-1.29	0.21328	0.691937	1.67	0.21328	0	ILMN_1656185	ILMN_1656185	DEF8
3.59	0.627	1.48	0.15859	0.636547	2.18	0.15859	0	ILMN_1656186	ILMN_1656186	SLC41A1
0.96	0.791	1.49	0.15589	0.634332	2.21	0.15589	0	ILMN_1656187	ILMN_1656187	NA
1.37	-0.174	-0.27	0.78793	0.952521	0.07	0.78793	0	ILMN_1656189	ILMN_1656189	ZGLP1
0.63	0.609	1.46	0.16181	0.641013	2.14	0.16181	0	ILMN_1656192	ILMN_1656192	ZNF704
3.65	-0.526	-0.56	0.58549	0.885651	0.31	0.58549	0	ILMN_1656194	ILMN_1656194	TSPAN10
7.47	-0.175	-1.16	0.26412	0.743865	1.34	0.26412	0	ILMN_1656196	ILMN_1656196	E2F6
3.26	0.542	1.41	0.17792	0.669126	1.98	0.17792	0	ILMN_1656199	ILMN_1656199	NA
0.61	0.444	0.97	0.34412	0.796421	0.95	0.34412	0	ILMN_1656200	ILMN_1656200	KATNAL2
0.4	0.279	0.74	0.47206	0.833441	0.54	0.47206	0	ILMN_1656201	ILMN_1656201	NA
1.86	0.337	0.5	0.62276	0.897514	0.25	0.62276	0	ILMN_1656208	ILMN_1656208	HSP90AA1
2.43	1.245	2.11	0.05019	0.440594	4.45	0.05019	0	ILMN_1656218	ILMN_1656218	NA
0.08	0.168	0.83	0.41721	0.817007	0.69	0.41721	0	ILMN_1656221	ILMN_1656221	OR2T27
1.42	0.603	1.49	0.15488	0.634332	2.22	0.15488	0	ILMN_1656225	ILMN_1656225	DUPD1
0.26	-0.462	-1.32	0.20601	0.686503	1.73	0.20601	0	ILMN_1656232	ILMN_1656232	NA
12.36	0.083	0.29	0.7761	0.949691	0.08	0.7761	0	ILMN_1656233	ILMN_1656233	SPDYE7P
1.46	-0.197	-0.28	0.78102	0.950026	0.08	0.78102	0	ILMN_1656242	ILMN_1656242	NA
5.43	-1.654	-1.92	0.07151	0.491035	3.7	0.07151	0	ILMN_1656248	ILMN_1656248	CLMP
1.61	-0.091	-0.17	0.87076	0.97223	0.03	0.87076	0	ILMN_1656250	ILMN_1656250	NA
1.31	-1.357	-2.13	0.04797	0.428795	4.55	0.04797	0	ILMN_1656251	ILMN_1656251	LINC00643
5.21	-0.758	-3.11	0.0065	0.177837	9.65	0.0065	0	ILMN_1656254	ILMN_1656254	NA
0.8	-1.014	-2.14	0.04711	0.42614	4.59	0.04711	0	ILMN_1656257	ILMN_1656257	LINC00917
0.94	-1.546	-3.38	0.00359	0.136868	11.46	0.00359	0	ILMN_1656266	ILMN_1656266	LOC285097
5.67	0.045	0.21	0.83542	0.964892	0.04	0.83542	0	ILMN_1656274	ILMN_1656274	PRPF38A
0.67	0.509	1.11	0.28424	0.760299	1.22	0.28424	0	ILMN_1656280	ILMN_1656280	NA
8.47	0.05	0.24	0.8135	0.959312	0.06	0.8135	0	ILMN_1656285	ILMN_1656285	METTL7A
5.22	0.926	3.08	0.0069	0.179856	9.48	0.0069	0	ILMN_1656287	ILMN_1656287	SPOCK2
1.69	0.575	0.62	0.54205	0.868678	0.39	0.54205	0	ILMN_1656291	ILMN_1656291	TSKS
10.83	-0.061	-0.39	0.69872	0.929509	0.16	0.69872	0	ILMN_1656292	ILMN_1656292	NA
6.64	-0.008	-0.04	0.97183	0.994996	0	0.97183	0	ILMN_1656293	ILMN_1656293	GOSR2
5.39	-1.033	-3.06	0.00726	0.182233	9.33	0.00726	0	ILMN_1656297	ILMN_1656297	YBEY
7.74	-0.458	-0.94	0.3585	0.79802	0.89	0.3585	0	ILMN_1656300	ILMN_1656300	GFRA2
0.83	0.743	1.44	0.16787	0.651129	2.08	0.16787	0	ILMN_1656301	ILMN_1656301	HERC2
0.41	0.012	0.04	0.97114	0.994996	0	0.97114	0	ILMN_1656303	ILMN_1656303	SNORD28
9.22	0.427	1.48	0.1575	0.634332	2.19	0.1575	0	ILMN_1656310	ILMN_1656310	IDO1
1.38	-0.681	-1.04	0.31385	0.780696	1.08	0.31385	0	ILMN_1656315	ILMN_1656315	DMD
5.56	-0.226	-0.79	0.44296	0.82438	0.62	0.44296	0	ILMN_1656316	ILMN_1656316	ZMYM3
0.53	0.149	0.35	0.73116	0.937999	0.12	0.73116	0	ILMN_1656318	ILMN_1656318	NA
1	0.533	1.02	0.32031	0.786345	1.05	0.32031	0	ILMN_1656321	ILMN_1656321	LTBP1
0.81	0.895	1.87	0.07928	0.505685	3.49	0.07928	0	ILMN_1656325	ILMN_1656325	NA
0.47	-0.517	-1.2	0.24507	0.728668	1.45	0.24507	0	ILMN_1656327	ILMN_1656327	GLT1D1
1.23	-0.113	-0.24	0.81438	0.959723	0.06	0.81438	0	ILMN_1656330	ILMN_1656330	CCKAR
5.29	0.652	0.96	0.35056	0.79802	0.92	0.35056	0	ILMN_1656335	ILMN_1656335	RIT1
1.75	-0.167	-0.3	0.76578	0.947579	0.09	0.76578	0	ILMN_1656338	ILMN_1656338	PTPRS
1.54	-0.24	-0.37	0.71283	0.932933	0.14	0.71283	0	ILMN_1656342	ILMN_1656342	FBXO48
0.07	0.097	0.58	0.57282	0.880922	0.33	0.57282	0	ILMN_1656344	ILMN_1656344	NA
2.57	1.931	3.9	0.00117	0.093915	15.24	0.00117	0	ILMN_1656361	ILMN_1656361	ARHGAP27
0.08	0.164	0.82	0.42265	0.818916	0.68	0.42265	0	ILMN_1656364	ILMN_1656364	ASB12
7.21	0.209	0.65	0.52677	0.860454	0.42	0.52677	0	ILMN_1656368	ILMN_1656368	ALDH4A1
9.79	0.84	2.5	0.02312	0.306058	6.25	0.02312	0	ILMN_1656369	ILMN_1656369	C8orf4
1.71	-0.68	-1.09	0.29328	0.76659	1.18	0.29328	0	ILMN_1656371	ILMN_1656371	TRPA1
6.06	-0.452	-2.21	0.04171	0.405043	4.86	0.04171	0	ILMN_1656372	ILMN_1656372	PES1
5.66	-0.547	-2.38	0.02955	0.341775	5.66	0.02955	0	ILMN_1656373	ILMN_1656373	BNC2
1.54	1.164	2.69	0.01569	0.257735	7.23	0.01569	0	ILMN_1656376	ILMN_1656376	NA
6.33	0.078	0.45	0.65526	0.913781	0.21	0.65526	0	ILMN_1656378	ILMN_1656378	NMT2
0.9	-0.28	-0.52	0.60651	0.892375	0.28	0.60651	0	ILMN_1656379	ILMN_1656379	NA
1.98	0.683	1.14	0.27174	0.751145	1.29	0.27174	0	ILMN_1656380	ILMN_1656380	LOC652276
4.6	0.024	0.06	0.95637	0.993218	0	0.95637	0	ILMN_1656382	ILMN_1656382	NA
0.37	0.036	0.09	0.93011	0.985894	0.01	0.93011	0	ILMN_1656383	ILMN_1656383	SOHLH1
7.38	0.327	1.54	0.14299	0.620209	2.36	0.14299	0	ILMN_1656386	ILMN_1656386	SEC24D
6.51	0.201	0.47	0.64132	0.907062	0.23	0.64132	0	ILMN_1656393	ILMN_1656393	PPP2R3A
0.26	0.388	1.28	0.21888	0.696796	1.63	0.21888	0	ILMN_1656395	ILMN_1656395	MYOT
8.75	-0.015	-0.1	0.91916	0.985693	0.01	0.91916	0	ILMN_1656399	ILMN_1656399	TCEAL8
1.75	0.28	0.4	0.69494	0.928448	0.16	0.69494	0	ILMN_1656401	ILMN_1656401	NA
0.51	-0.747	-1.82	0.0874	0.515606	3.3	0.0874	0	ILMN_1656402	ILMN_1656402	NA
3.3	-0.144	-0.49	0.62771	0.900757	0.24	0.62771	0	ILMN_1656404	ILMN_1656404	ZNF251
0.7	-0.024	-0.05	0.96209	0.994996	0	0.96209	0	ILMN_1656407	ILMN_1656407	NA
0.94	0.16	0.3	0.76414	0.947579	0.09	0.76414	0	ILMN_1656409	ILMN_1656409	NA
5.59	0.286	0.63	0.53537	0.864287	0.4	0.53537	0	ILMN_1656410	ILMN_1656410	TRPC6
9.2	-0.106	-0.72	0.48401	0.840702	0.51	0.48401	0	ILMN_1656413	ILMN_1656413	ZMPSTE24
3.49	0.533	0.73	0.47673	0.835602	0.53	0.47673	0	ILMN_1656415	ILMN_1656415	CDKN2C
0.11	0.229	1.09	0.2921	0.765512	1.18	0.2921	0	ILMN_1656419	ILMN_1656419	NA
2.82	-0.19	-0.29	0.77405	0.949691	0.09	0.77405	0	ILMN_1656420	ILMN_1656420	CLUHP3
2.08	-1.159	-2.11	0.05032	0.440772	4.45	0.05032	0	ILMN_1656421	ILMN_1656421	NA
5.77	1.074	3.75	0.00162	0.098841	14.09	0.00162	0	ILMN_1656422	ILMN_1656422	GPR87
3.33	0.289	0.67	0.5135	0.853289	0.45	0.5135	0	ILMN_1656424	ILMN_1656424	SNRPE
4.83	0.243	1.02	0.32336	0.786513	1.04	0.32336	0	ILMN_1656427	ILMN_1656427	GID4
2.87	-0.354	-0.75	0.46235	0.830864	0.57	0.46235	0	ILMN_1656429	ILMN_1656429	NA
0.79	1.567	3.34	0.00399	0.142508	11.12	0.00399	0	ILMN_1656434	ILMN_1656434	IP6K1
0.36	0.179	0.46	0.65042	0.910729	0.21	0.65042	0	ILMN_1656448	ILMN_1656448	NA
3.72	0.671	1.07	0.29834	0.769719	1.15	0.29834	0	ILMN_1656452	ILMN_1656452	C16orf59
5.84	0.225	0.57	0.57887	0.883431	0.32	0.57887	0	ILMN_1656463	ILMN_1656463	HIKESHI
1.47	-0.712	-1.31	0.20883	0.686685	1.71	0.20883	0	ILMN_1656472	ILMN_1656472	NA
4.48	-0.635	-2.35	0.03109	0.349951	5.54	0.03109	0	ILMN_1656477	ILMN_1656477	ARSA
8.09	0.042	0.2	0.84179	0.966514	0.04	0.84179	0	ILMN_1656482	ILMN_1656482	OSBPL2
4.89	0.204	0.95	0.35765	0.79802	0.89	0.35765	0	ILMN_1656486	ILMN_1656486	DNAJC10
1.29	-0.364	-0.7	0.49368	0.843717	0.49	0.49368	0	ILMN_1656487	ILMN_1656487	FGA
0.81	0.222	0.47	0.64289	0.907062	0.22	0.64289	0	ILMN_1656492	ILMN_1656492	C6orf183
2	-0.308	-0.51	0.61454	0.893642	0.26	0.61454	0	ILMN_1656495	ILMN_1656495	NOTO
3.47	0.606	1.6	0.1283	0.600363	2.56	0.1283	0	ILMN_1656496	ILMN_1656496	EPC2
9.79	0.672	2.15	0.04644	0.425249	4.62	0.04644	0	ILMN_1656501	ILMN_1656501	DUSP5
0.7	-0.937	-2.18	0.04359	0.415097	4.76	0.04359	0	ILMN_1656502	ILMN_1656502	NA
4.64	-0.186	-0.91	0.375	0.799224	0.83	0.375	0	ILMN_1656504	ILMN_1656504	ZNF304
2.13	-0.045	-0.06	0.95038	0.991738	0	0.95038	0	ILMN_1656509	ILMN_1656509	NA
4.99	0.361	1.47	0.16062	0.639191	2.16	0.16062	0	ILMN_1656521	ILMN_1656521	RRP7A
1.47	-1.431	-2.62	0.01814	0.278655	6.86	0.01814	0	ILMN_1656525	ILMN_1656525	NA
1.82	0.023	0.04	0.97015	0.994996	0	0.97015	0	ILMN_1656527	ILMN_1656527	NA
1.37	0.177	0.32	0.75361	0.946965	0.1	0.75361	0	ILMN_1656530	ILMN_1656530	NA
0.54	-0.071	-0.18	0.85654	0.969894	0.03	0.85654	0	ILMN_1656534	ILMN_1656534	NA
6.93	-0.352	-0.9	0.38318	0.801028	0.8	0.38318	0	ILMN_1656537	ILMN_1656537	NA
5.83	0.713	3.3	0.00433	0.146669	10.87	0.00433	0	ILMN_1656540	ILMN_1656540	RUVBL1
0.58	-0.669	-1.49	0.1545	0.634332	2.22	0.1545	0	ILMN_1656545	ILMN_1656545	NA
0.23	0.202	0.79	0.44184	0.82438	0.62	0.44184	0	ILMN_1656546	ILMN_1656546	ARHGEF11
1.03	-0.63	-1.04	0.31089	0.780204	1.09	0.31089	0	ILMN_1656553	ILMN_1656553	LOC653160
1.69	-0.469	-0.68	0.50762	0.850818	0.46	0.50762	0	ILMN_1656554	ILMN_1656554	NA
1.42	-0.072	-0.13	0.89602	0.981591	0.02	0.89602	0	ILMN_1656557	ILMN_1656557	ARMC8
8.39	0.049	0.11	0.91073	0.983173	0.01	0.91073	0	ILMN_1656560	ILMN_1656560	PARM1
0.71	0.129	0.26	0.79566	0.953798	0.07	0.79566	0	ILMN_1656562	ILMN_1656562	NA
0.29	0.039	0.11	0.91508	0.984087	0.01	0.91508	0	ILMN_1656563	ILMN_1656563	PAX8
6.5	0.078	0.39	0.70349	0.931256	0.15	0.70349	0	ILMN_1656574	ILMN_1656574	PCGF6
0.57	-0.198	-0.46	0.65186	0.910729	0.21	0.65186	0	ILMN_1656576	ILMN_1656576	ATCAY
1.14	0.053	0.12	0.90857	0.982597	0.01	0.90857	0	ILMN_1656579	ILMN_1656579	NA
2.38	-0.407	-0.94	0.35927	0.79802	0.89	0.35927	0	ILMN_1656589	ILMN_1656589	VEZF1
1.54	1.828	2.78	0.01289	0.24538	7.75	0.01289	0	ILMN_1656593	ILMN_1656593	AK5
0.95	-0.526	-0.95	0.35394	0.79802	0.91	0.35394	0	ILMN_1656595	ILMN_1656595	STAC3
1.08	0.249	0.38	0.71011	0.932933	0.14	0.71011	0	ILMN_1656600	ILMN_1656600	NA
0.67	-0.559	-1.37	0.18994	0.674921	1.87	0.18994	0	ILMN_1656604	ILMN_1656604	NA
