A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
0.1	-0.042	-0.82	0.4274	0.798842	0.67	0.4274	0	A_24_P722155	3955	ST8SIA6-AS1
0.06	-0.056	-0.36	0.72564	0.923268	0.13	0.72564	0	A_24_P211064	3956	TWSG1
-0.02	0.005	0.09	0.92779	0.983709	0.01	0.92779	0	A_23_P23765	3957	ITGB3BP
0.02	0.053	0.76	0.45805	0.81555	0.58	0.45805	0	A_24_P192840	3960	NA
-0.34	-0.076	-0.69	0.50285	0.837448	0.47	0.50285	0	A_23_P310701	3961	MAP10
-0.01	0.092	1.56	0.14165	0.565562	2.42	0.14165	0	A_23_P324633	3962	C9orf72
-0.04	0.149	2.68	0.0176	0.317067	7.19	0.0176	0	A_32_P37474	3963	SVILP1
-0.11	-0.082	-1	0.33405	0.740299	1	0.33405	0	A_23_P150595	3964	TPH1
0.05	0.067	0.72	0.48306	0.828296	0.52	0.48306	0	A_24_P930169	3966	SIMC1
-0.04	0.167	1.99	0.06607	0.451014	3.96	0.06607	0	A_24_P371670	3967	HNRNPA0
0.13	0.035	0.53	0.60185	0.879166	0.28	0.60185	0	A_23_P18342	3968	EPHA6
0.16	0.113	1.52	0.15061	0.577087	2.31	0.15061	0	A_23_P108394	3969	NA
0.01	-0.063	-2.32	0.0355	0.377253	5.39	0.0355	0	A_23_P409417	3970	VPS37D
0.03	-0.043	-1.12	0.27941	0.700853	1.26	0.27941	0	A_23_P85903	3971	TLR5
-0.01	-0.07	-1.44	0.17012	0.59848	2.09	0.17012	0	A_24_P751082	3973	NA
0.01	0.022	0.5	0.62775	0.889154	0.25	0.62775	0	A_23_P250813.1	3974	WRN
0.05	0.043	1.08	0.29733	0.714612	1.17	0.29733	0	A_23_P17430	3975	RBM38
0.06	0.037	0.78	0.4479	0.809989	0.61	0.4479	0	A_23_P425224	3976	ZC3HAV1
0.01	0.005	0.1	0.92221	0.983072	0.01	0.92221	0	A_23_P347194	3977	NA
0.02	-0.087	-1.61	0.12874	0.546434	2.6	0.12874	0	A_24_P388632	3978	PCGF3
-0.04	0.04	0.84	0.41657	0.792291	0.7	0.41657	0	A_24_P84834	3980	DGKA
-0.01	-0.016	-0.61	0.54956	0.858934	0.38	0.54956	0	A_23_P13048	3981	KRTAP5-9
0.1	-0.003	-0.02	0.98048	0.995882	0	0.98048	0	A_23_P319232	3982	PHF24
0.03	-0.069	-0.97	0.34743	0.749962	0.94	0.34743	0	A_24_P264928	3983	BOD1L1
0.06	0.014	0.26	0.79951	0.946984	0.07	0.79951	0	A_24_P163477	3985	QRSL1
0.02	-0.016	-0.29	0.77344	0.939	0.09	0.77344	0	A_24_P749080	3987	NA
-0.01	0.062	2.31	0.0362	0.379392	5.34	0.0362	0	A_24_P322741	3988	IL10RB
-0.07	0.141	1.26	0.22749	0.658086	1.59	0.22749	0	A_32_P56001	3989	CD93
0.08	-0.029	-0.44	0.66592	0.902496	0.19	0.66592	0	A_24_P94101	3990	PRO2949
0.09	-0.026	-0.79	0.44246	0.808006	0.62	0.44246	0	A_23_P381017	3991	METTL27
0.03	-0.002	-0.09	0.93105	0.984439	0.01	0.93105	0	A_23_P348728	3992	ALPK3
0.01	0.01	0.17	0.86749	0.968699	0.03	0.86749	0	A_23_P105251	3994	GLI1
-0.01	0.001	0.02	0.984	0.99688	0	0.984	0	A_23_P213359	3995	PCDH1
-0.05	0.029	0.54	0.59825	0.877878	0.29	0.59825	0	A_23_P76499	3996	NDUFA9
-0.22	-0.105	-1.38	0.18938	0.619133	1.9	0.18938	0	A_24_P523345	3997	NA
-0.15	0.007	0.11	0.91197	0.980826	0.01	0.91197	0	A_23_P137830	3998	NA
0.03	0.021	0.45	0.66015	0.900855	0.2	0.66015	0	A_24_P155016	3999	CEP41
-0.05	-0.128	-3.04	0.00865	0.258055	9.24	0.00865	0	A_24_P105391	4001	ERMAP
-0.04	-0.004	-0.13	0.89786	0.976709	0.02	0.89786	0	A_24_P339153	4002	SPNS1
-0.01	0.065	1.06	0.30524	0.720719	1.13	0.30524	0	A_24_P114339	4003	NA
0.04	-0.015	-0.46	0.65312	0.899154	0.21	0.65312	0	A_23_P214812	4004	SIRT5
0.02	0.037	0.92	0.37135	0.764968	0.85	0.37135	0	A_23_P255273	4005	RAD23B
0.06	0.066	1.94	0.07179	0.463437	3.78	0.07179	0	A_24_P277349	4006	SEC31A
-0.01	-0.026	-0.63	0.53718	0.853434	0.4	0.53718	0	A_23_P120982	4008	PKDREJ
-0.16	-0.062	-0.64	0.5292	0.850454	0.42	0.5292	0	A_24_P635991	4009	NA
-0.03	-0.052	-0.77	0.45159	0.811372	0.6	0.45159	0	A_24_P16430	4010	NA
-0.07	-0.039	-1.38	0.1884	0.61817	1.91	0.1884	0	A_24_P238016	4011	NA
-0.08	-0.014	-0.28	0.78048	0.941446	0.08	0.78048	0	A_23_P407115	4012	PIP4K2B
0.05	-0.022	-0.95	0.35871	0.756589	0.9	0.35871	0	A_23_P119899	4013	EPHA4
-0.03	-0.048	-0.7	0.49649	0.834486	0.49	0.49649	0	A_23_P40280	4015	SPEF1
-0.03	0.033	0.62	0.54427	0.856628	0.39	0.54427	0	A_23_P143309	4016	SLC4A11
-0.07	0.026	0.52	0.61329	0.883834	0.27	0.61329	0	A_23_P145289	4017	GNL1
-0.02	-0.03	-0.71	0.48773	0.830526	0.51	0.48773	0	A_23_P318938	4018	TMEM52B
-0.13	-0.016	-0.25	0.8055	0.94894	0.06	0.8055	0	A_24_P458479	4019	FAM27E2
0.04	-0.032	-0.59	0.56656	0.864803	0.34	0.56656	0	A_23_P11902	4020	NA
-0.06	-0.136	-1.8	0.09278	0.499894	3.24	0.09278	0	A_32_P45297	4022	NA
-0.04	0.019	0.68	0.50732	0.839794	0.46	0.50732	0	A_23_P98248	4024	TRPT1
0.1	0	0	0.99938	0.999842	0	0.99938	0	A_23_P122052	4025	GPX8
-0.08	-0.04	-0.69	0.50019	0.836439	0.48	0.50019	0	A_23_P302404	4026	RASSF6
-0.07	0.032	0.73	0.47447	0.824193	0.54	0.47447	0	A_23_P206532	4027	PHKB
-0.09	-0.118	-2.57	0.02199	0.333255	6.6	0.02199	0	A_23_P152047	4029	SCAMP5
0.02	-0.024	-0.75	0.46521	0.818243	0.56	0.46521	0	A_32_P223140	4030	RASGEF1A
0.02	0.043	0.87	0.39767	0.780736	0.76	0.39767	0	A_23_P423389	4031	CREB3
0	0.144	0.98	0.34407	0.74817	0.96	0.34407	0	A_24_P38290	4033	TAC1
0	-0.069	-1.69	0.11179	0.524882	2.87	0.11179	0	A_24_P923654	4034	NA
0.03	-0.114	-1.89	0.07919	0.47678	3.57	0.07919	0	A_23_P50710	4036	CYP4F2
0.07	-0.032	-0.94	0.36449	0.760827	0.88	0.36449	0	A_23_P387691	4037	NA
0	-0.048	-1.22	0.24197	0.671009	1.49	0.24197	0	A_24_P390060	4038	IQCD
0	0.007	0.13	0.89876	0.976831	0.02	0.89876	0	A_23_P70148	4039	NNT
0.09	-0.008	-0.24	0.81512	0.952226	0.06	0.81512	0	A_32_P114914	4040	NA
0.09	0.111	1.91	0.0758	0.47098	3.66	0.0758	0	A_32_P194032	4041	LONRF1
-0.02	0.03	0.59	0.56249	0.863454	0.35	0.56249	0	A_23_P151662	4043	MAX
-0.07	0.059	0.71	0.48963	0.831272	0.5	0.48963	0	A_23_P115200	4044	FCRL4
0.01	0.048	1.39	0.18502	0.614502	1.94	0.18502	0	A_32_P34003	4045	NA
-0.14	-0.081	-1.7	0.11011	0.522953	2.9	0.11011	0	A_23_P95353	4046	PPP6R2
-0.02	-0.025	-1.04	0.31781	0.729502	1.07	0.31781	0	A_23_P203613	4047	NA
-0.04	-0.008	-0.13	0.89774	0.976709	0.02	0.89774	0	A_24_P200848	4048	NA
-0.05	-0.014	-0.29	0.77837	0.940733	0.08	0.77837	0	A_24_P196419	4050	NA
-0.06	0.035	0.95	0.35648	0.755248	0.91	0.35648	0	A_24_P789842	4051	NA
0	0.001	0.03	0.97868	0.995322	0	0.97868	0	A_23_P49181	4052	LRRC29
0.12	0.273	3.17	0.00665	0.239561	10.05	0.00665	0	A_32_P97489	4053	YWHAZ
-0.16	-0.066	-1.17	0.26043	0.686154	1.37	0.26043	0	A_23_P10640	4054	ENPP7
0.02	0.062	1.65	0.12094	0.536403	2.72	0.12094	0	A_24_P116351	4055	SIVA1
-0.01	0.022	0.52	0.61231	0.883184	0.27	0.61231	0	A_23_P134527	4057	YKT6
0.04	-0.097	-1.71	0.10831	0.521088	2.93	0.10831	0	A_32_P138437	4058	NA
0.01	0.163	1.24	0.23602	0.666359	1.53	0.23602	0	A_24_P928361	4059	NIN
-0.02	-0.081	-1.83	0.08861	0.494822	3.34	0.08861	0	A_23_P206169	4060	TTBK2
0.09	-0.057	-0.92	0.37121	0.764883	0.85	0.37121	0	A_23_P213661.1	4061	PPIP5K2
0.1	0.035	0.53	0.60703	0.881376	0.28	0.60703	0	A_23_P33364	4062	SH3D19
-0.07	-0.08	-0.62	0.54479	0.856913	0.38	0.54479	0	A_23_P54612	4064	DNAAF1
-0.01	-0.012	-0.52	0.61079	0.882828	0.27	0.61079	0	A_24_P380629	4065	ABCF2
-0.07	0.08	1.22	0.2412	0.670579	1.49	0.2412	0	A_24_P932661	4066	PCM1
0.04	0.141	1.65	0.11982	0.535662	2.74	0.11982	0	A_24_P170295	4067	HSP90AB1
0.07	-0.116	-0.63	0.53966	0.854453	0.39	0.53966	0	A_24_P506893	4068	NA
0.01	-0.053	-0.99	0.33922	0.744114	0.98	0.33922	0	A_24_P68050	4069	SPNS1
0.01	-0.004	-0.14	0.89375	0.97535	0.02	0.89375	0	A_23_P22557	4071	MAP7D3
0.07	0.01	0.15	0.88572	0.973327	0.02	0.88572	0	A_23_P60047	4072	TACC1
0.04	-0.017	-0.38	0.71283	0.91874	0.14	0.71283	0	A_23_P167723	4073	FBXL21
-0.12	-0.086	-0.87	0.39802	0.781004	0.76	0.39802	0	A_24_P943070	4074	NA
0.04	-0.028	-0.39	0.7003	0.914696	0.15	0.7003	0	A_24_P767901	4075	NA
0.02	-0.144	-1.68	0.11493	0.529886	2.82	0.11493	0	A_23_P398854	4076	DOK7
0.04	0.026	0.58	0.56896	0.866285	0.34	0.56896	0	A_23_P32955	4078	MERTK
-0.08	0.086	0.46	0.65555	0.899851	0.21	0.65555	0	A_24_P399871	4079	CACNA1I
0.01	-0.033	-0.42	0.6801	0.907487	0.18	0.6801	0	A_32_P47301	4080	NA
0	-0.006	-0.25	0.80386	0.948399	0.06	0.80386	0	A_24_P187859	4081	MRPS27
0.04	-0.041	-0.37	0.71433	0.919106	0.14	0.71433	0	A_23_P96158	4082	KRT17
0.01	0.019	0.46	0.64996	0.898812	0.21	0.64996	0	A_23_P99424	4083	TPP2
0.07	-0.039	-0.21	0.83443	0.95834	0.05	0.83443	0	A_23_P399146	4085	ZNF549
-0.03	0.071	1.03	0.3197	0.730414	1.06	0.3197	0	A_24_P239049	4086	NA
0.04	0.188	2.34	0.03449	0.374094	5.46	0.03449	0	A_32_P120818	4087	NA
-0.07	0.045	0.43	0.67632	0.905971	0.18	0.67632	0	A_24_P932579	4088	MTF1
-0.08	0.075	1.23	0.23981	0.669988	1.5	0.23981	0	A_23_P51853	4089	ZDHHC18
0.1	-0.106	-0.52	0.61388	0.884089	0.27	0.61388	0	A_32_P145599	4090	LHFP
-0.05	-0.017	-0.27	0.79106	0.944329	0.07	0.79106	0	A_24_P339201	4091	METRN
-0.01	-0.155	-2.12	0.05146	0.421823	4.52	0.05146	0	A_23_P61911	4092	NA
-0.04	-0.002	-0.04	0.96807	0.9926	0	0.96807	0	A_24_P165259	4093	PYCR2
-0.08	0.012	0.17	0.86742	0.968699	0.03	0.86742	0	A_23_P253495	4094	GSTA3
0.05	0.08	1.48	0.16131	0.589186	2.18	0.16131	0	A_23_P157478	4095	ATP6V1H
0.07	0.027	0.85	0.40917	0.787718	0.72	0.40917	0	A_23_P76951	4096	TMX1
0.03	0.07	0.73	0.48004	0.826939	0.53	0.48004	0	A_24_P932958	4097	NA
-0.07	0.062	0.95	0.35958	0.756966	0.9	0.35958	0	A_23_P37441	4098	B2M
-0.1	0.096	1.06	0.30737	0.722566	1.12	0.30737	0	A_24_P205364	4099	SHMT1
-0.01	0.297	1.37	0.1927	0.623315	1.87	0.1927	0	A_23_P392654	4100	SPHKAP
0.01	0.109	2.38	0.03174	0.368772	5.66	0.03174	0	A_24_P561223	4101	NA
-0.07	0.158	1.95	0.07104	0.461533	3.8	0.07104	0	A_23_P148422	4102	PCYT1B
0.05	0.097	1.23	0.23805	0.668388	1.52	0.23805	0	A_23_P374767	4103	UBE2D4
0.02	0.106	1.9	0.07735	0.473319	3.62	0.07735	0	A_24_P934162	4104	NA
-0.02	-0.021	-0.29	0.77413	0.939196	0.09	0.77413	0	A_23_P95172	4105	RNF213
0	-0.015	-0.61	0.54988	0.859004	0.38	0.54988	0	A_23_P149390	4106	CGN
0.16	0.092	0.68	0.51013	0.841319	0.46	0.51013	0	A_23_P85543	4107	RNF2
0.02	0.15	1.89	0.07894	0.476612	3.58	0.07894	0	A_23_P403971	4108	DDRGK1
0.06	-0.019	-0.3	0.76497	0.937164	0.09	0.76497	0	A_32_P224157	4109	NA
0.06	-0.001	-0.02	0.98697	0.997484	0	0.98697	0	A_23_P66858	4110	KRTAP17-1
0.04	-0.039	-1.03	0.31935	0.730324	1.06	0.31935	0	A_32_P55840	4111	NA
0.08	0.03	0.53	0.60308	0.87956	0.28	0.60308	0	A_32_P6344	4112	MAP2K4
0.01	-0.045	-0.99	0.33704	0.741754	0.99	0.33704	0	A_23_P315872	4113	RBSN
0.12	0.123	0.51	0.61848	0.88527	0.26	0.61848	0	A_23_P327462	4114	RFX6
0.09	0.143	1.93	0.07334	0.465703	3.73	0.07334	0	A_23_P5831	4115	HPCAL1
0.05	-0.173	-1.61	0.13027	0.547902	2.58	0.13027	0	A_32_P352697	4116	YTHDC1
0.07	0.033	0.47	0.64788	0.897556	0.22	0.64788	0	A_23_P361419	4117	DEPDC1B
-0.01	-0.087	-0.35	0.73346	0.926524	0.12	0.73346	0	A_32_P56392	4118	RBMX
0.02	-0.013	-0.38	0.70765	0.917112	0.15	0.70765	0	A_24_P314640	4119	MDGA1
0.01	-0.035	-1	0.33497	0.740653	1	0.33497	0	A_32_P131090	4120	NA
0.06	-0.057	-0.74	0.46885	0.820471	0.55	0.46885	0	A_23_P73809	4121	LRCH2
0.02	-0.086	-1.97	0.06807	0.454977	3.89	0.06807	0	A_23_P331072	4122	LRRIQ3
0.04	-0.052	-2.34	0.03444	0.374091	5.46	0.03444	0	A_23_P87279	4123	TRPM5
0.01	-0.107	-1.48	0.16092	0.588821	2.19	0.16092	0	A_23_P161269	4124	CSGALNACT2
-0.14	-0.132	-1.59	0.13323	0.551698	2.53	0.13323	0	A_23_P89334	4125	MYH13
-0.03	-0.076	-2.97	0.01001	0.272029	8.8	0.01001	0	A_24_P92486	4126	NA
-0.01	0.039	0.63	0.54012	0.85471	0.39	0.54012	0	A_32_P60185	4127	SDHD
-0.03	-0.089	-1.09	0.29282	0.710884	1.19	0.29282	0	A_24_P83678	4128	MMS22L
0.08	-0.072	-0.74	0.47401	0.823941	0.54	0.47401	0	A_24_P108863	4129	SCML1
-0.01	-0.132	-1.33	0.20502	0.634857	1.76	0.20502	0	A_24_P231026	4130	SCN8A
0.02	-0.032	-0.42	0.67962	0.907279	0.18	0.67962	0	A_24_P944833	4131	NA
0.12	-0.118	-0.81	0.43233	0.801328	0.65	0.43233	0	A_23_P385126	4132	DEPDC7
-0.03	0.043	1.09	0.2946	0.712151	1.18	0.2946	0	A_24_P413437	4133	NONO
0.13	-0.12	-0.87	0.39837	0.78131	0.76	0.39837	0	A_24_P401491	4134	MORN5
0.09	-0.099	-1.13	0.27567	0.697236	1.28	0.27567	0	A_24_P913900	4135	SLC8A1
-0.02	-0.186	-4.48	0.00049	0.132981	20.09	0.00049	0	A_24_P481783	4137	UBAP1L
0.17	-0.036	-0.21	0.83644	0.958541	0.04	0.83644	0	A_23_P33075	4138	NA
0.04	-0.059	-1.74	0.10345	0.51381	3.02	0.10345	0	A_24_P859859	4139	NA
-0.03	0.082	1.53	0.14789	0.573782	2.34	0.14789	0	A_23_P80086	4140	N6AMT1
0.05	0.042	0.62	0.54365	0.856288	0.39	0.54365	0	A_23_P16673	4141	CNN2
0	-0.022	-0.65	0.52384	0.848353	0.43	0.52384	0	A_32_P23748	4142	NA
-0.08	-0.162	-2.04	0.05979	0.435528	4.18	0.05979	0	A_23_P306890	4143	POLI
0.02	0.101	0.98	0.34539	0.748952	0.95	0.34539	0	A_24_P176805	4144	ZNF264
-0.08	-0.116	-1.35	0.19787	0.627761	1.82	0.19787	0	A_24_P557534	4145	NA
0.05	0	0	0.99754	0.999425	0	0.99754	0	A_23_P69877	4146	ZFP62
-0.02	-0.089	-2.6	0.02073	0.327718	6.75	0.02073	0	A_32_P123804	4147	LOC100287704
0.12	0.024	0.76	0.46247	0.816859	0.57	0.46247	0	A_32_P8067	4148	NA
-0.02	-0.097	-2.34	0.03417	0.373374	5.48	0.03417	0	A_23_P258714	4149	VARS
0	-0.07	-2.3	0.03716	0.381796	5.28	0.03716	0	A_24_P385326	4151	NA
0.12	-0.008	-0.06	0.95682	0.990207	0	0.95682	0	A_24_P944378	4152	EPB41L4A
0.04	-0.014	-0.3	0.76862	0.937885	0.09	0.76862	0	A_23_P133878	4153	MOG
0.1	-0.087	-0.45	0.66268	0.901427	0.2	0.66268	0	A_24_P268323	4154	FNDC7
0.02	-0.051	-1.55	0.14407	0.568475	2.39	0.14407	0	A_24_P930140	4155	NA
0.04	-0.055	-1.12	0.27989	0.701243	1.26	0.27989	0	A_23_P209066	4156	NA
0.14	-0.103	-0.71	0.48919	0.831138	0.5	0.48919	0	A_24_P49106	4157	TCEAL7
0.01	0.039	1.36	0.19418	0.624177	1.86	0.19418	0	A_24_P743708	4158	NA
0.01	-0.028	-0.52	0.61405	0.884089	0.27	0.61405	0	A_23_P104583	4159	CORO1B
0.05	0.026	0.3	0.76614	0.937403	0.09	0.76614	0	A_23_P106505	4160	LCMT2
0	0.188	1.94	0.07264	0.464518	3.75	0.07264	0	A_23_P12730	4161	CSTF2T
0	0.295	3.16	0.00676	0.240392	10	0.00676	0	A_24_P167614	4162	INTS6
0.02	0.037	0.67	0.51455	0.843647	0.45	0.51455	0	A_32_P84580	4163	NA
-0.07	-0.07	-1.72	0.10728	0.52027	2.95	0.10728	0	A_32_P44274	4164	CHTF18
0.23	0.218	1.3	0.21288	0.643094	1.7	0.21288	0	A_24_P270357	4166	CLN5
-0.03	-0.066	-1.72	0.10773	0.520503	2.94	0.10773	0	A_23_P24884	4167	ST5
0.01	0.129	1.4	0.18349	0.612408	1.95	0.18349	0	A_32_P68408	4168	CSNK1A1P1
-0.31	-0.384	-2.59	0.02128	0.329076	6.68	0.02128	0	A_23_P207194	4169	GH1
0.02	0.153	0.81	0.42978	0.799991	0.66	0.42978	0	A_23_P209978	4170	VSNL1
0.06	0.092	1.05	0.3106	0.724958	1.1	0.3106	0	A_23_P154400	4171	MLPH
-0.04	-0.041	-0.99	0.33643	0.741536	0.99	0.33643	0	A_24_P397294	4172	LTC4S
0	0.155	1.53	0.14852	0.574207	2.33	0.14852	0	A_23_P423012	4173	NA
0.13	0.125	0.53	0.60131	0.879108	0.29	0.60131	0	A_23_P47148	4174	NOX4
-0.06	0.056	1.43	0.17386	0.602396	2.05	0.17386	0	A_24_P323805	4175	NA
-0.01	0.035	0.49	0.62964	0.889776	0.24	0.62964	0	A_23_P91859	4176	NA
-0.02	0.176	1.96	0.06917	0.457355	3.86	0.06917	0	A_23_P23303.3	4177	EXO1
0.04	0.06	1.53	0.14755	0.573435	2.34	0.14755	0	A_23_P32308	4178	ATP4B
0.07	0.046	0.59	0.56738	0.865301	0.34	0.56738	0	A_32_P874898	4179	NA
0.04	0.02	0.8	0.43926	0.806189	0.63	0.43926	0	A_24_P359389	4180	NA
-0.04	-0.03	-1.19	0.25246	0.679237	1.42	0.25246	0	A_24_P264154	4181	CCDC113
0	0.01	0.38	0.70634	0.91691	0.15	0.70634	0	A_24_P830361	4182	NA
0.02	-0.02	-0.73	0.47929	0.826623	0.53	0.47929	0	A_23_P59960	4183	CRISPLD1
0.17	0.122	1.97	0.06899	0.456889	3.87	0.06899	0	A_24_P201064	4184	PPP1R3B
-0.06	-0.105	-2.29	0.03792	0.384807	5.23	0.03792	0	A_23_P406071	4185	NA
-0.02	-0.061	-0.69	0.50406	0.837899	0.47	0.50406	0	A_23_P209032	4186	ZNF302
0.03	-0.005	-0.14	0.89037	0.974561	0.02	0.89037	0	A_23_P168726	4187	ZPBP
-0.11	-0.246	-4.93	0.00021	0.108572	24.31	0.00021	0	A_23_P143676	4189	NA
0.16	0.015	0.13	0.89553	0.976232	0.02	0.89553	0	A_23_P204745	4190	SMARCD1
-0.06	0.016	0.11	0.9159	0.981728	0.01	0.9159	0	A_24_P791968	4191	NA
-0.03	-0.228	-3.45	0.00379	0.215223	11.9	0.00379	0	A_24_P555791	4192	HERC2
0.02	0.196	3.27	0.00542	0.230506	10.71	0.00542	0	A_23_P97623	4193	RRAGC
0.07	-0.027	-0.39	0.70278	0.915827	0.15	0.70278	0	A_23_P128698	4194	SPRY2
0.2	0.168	1.92	0.07445	0.467746	3.7	0.07445	0	A_24_P119201	4196	MBD2
-0.03	-0.01	-0.28	0.78024	0.941387	0.08	0.78024	0	A_23_P123315	4197	OTUD6B-AS1
0.13	0.096	0.61	0.54866	0.858796	0.38	0.54866	0	A_23_P87879.2	4198	CD69
-0.05	-0.177	-2.63	0.01944	0.323538	6.93	0.01944	0	A_23_P116694	4199	RPS26
-0.1	-0.081	-1.54	0.14457	0.568981	2.38	0.14457	0	A_23_P87011	4200	TAGLN
0.04	-0.05	-1.7	0.11004	0.522953	2.9	0.11004	0	A_23_P33558	4201	NA
-0.02	0.054	0.94	0.36273	0.759501	0.88	0.36273	0	A_24_P134372	4202	KIF3B
-0.01	-0.083	-1.76	0.09955	0.509166	3.1	0.09955	0	A_24_P85143	4203	ROBO3
0.04	-0.087	-1.42	0.1771	0.605247	2.02	0.1771	0	A_32_P198620	4204	NA
0.14	0.069	0.65	0.52511	0.848757	0.42	0.52511	0	A_23_P134058	4205	GFOD1
-0.01	-0.019	-0.49	0.63029	0.889976	0.24	0.63029	0	A_23_P406424	4206	RHOC
0.23	0.002	0.01	0.99452	0.998852	0	0.99452	0	A_24_P899020	4207	NA
-0.02	0.028	0.46	0.65398	0.899277	0.21	0.65398	0	A_32_P189952	4208	NA
0.1	0.026	0.5	0.62271	0.88718	0.25	0.62271	0	A_24_P344510	4209	KLK3
0.04	0.038	0.78	0.44979	0.810866	0.6	0.44979	0	A_23_P253911	4210	CHRNA3
0.2	0.265	2.15	0.04941	0.415679	4.61	0.04941	0	A_24_P87036	4211	ANO1
-0.05	-0.061	-0.93	0.36756	0.762366	0.87	0.36756	0	A_24_P711290	4212	NA
-0.01	-0.054	-0.93	0.36579	0.761467	0.87	0.36579	0	A_23_P38388	4213	TMEM92
0.01	-0.042	-1.9	0.07734	0.473319	3.62	0.07734	0	A_32_P52785	4214	DAAM2
0.14	0.035	0.64	0.53021	0.850677	0.41	0.53021	0	A_23_P68006	4215	IL1R1
0.01	-0.08	-1.34	0.20121	0.630977	1.79	0.20121	0	A_23_P380954	4216	ZNF407
0.05	0.012	0.5	0.62809	0.889441	0.25	0.62809	0	A_23_P100177	4217	MMP15
0.03	0.017	0.42	0.68333	0.908323	0.17	0.68333	0	A_24_P367169	4218	NA
-0.02	-0.059	-2.2	0.0443	0.403107	4.86	0.0443	0	A_24_P532420	4219	NA
0.01	-0.073	-2.58	0.02157	0.330747	6.65	0.02157	0	A_24_P187197	4220	LOC440300
0.07	0.274	2.45	0.02781	0.354422	5.99	0.02781	0	A_23_P20022	4221	HILPDA
-0.01	0.004	0.07	0.94798	0.987378	0	0.94798	0	A_24_P278460	4222	FAR1
0.04	0.023	0.86	0.40181	0.782996	0.75	0.40181	0	A_23_P145644	4223	DDC
-0.12	-0.109	-2.59	0.02129	0.329076	6.68	0.02129	0	A_24_P647507	4224	NA
0.03	0.096	2.2	0.04468	0.40473	4.84	0.04468	0	A_32_P375062	4225	NUP210P1
0.13	0.019	0.16	0.87231	0.969611	0.03	0.87231	0	A_32_P201723	4226	FN1
-0.07	-0.045	-1.03	0.32219	0.731864	1.05	0.32219	0	A_23_P73787	4227	NUDT10
-0.03	0.068	1.67	0.1169	0.532031	2.78	0.1169	0	A_23_P67288	4228	CALR
0.02	-0.019	-0.27	0.78911	0.943977	0.07	0.78911	0	A_32_P187320	4229	ARHGAP29
-0.03	-0.003	-0.12	0.90539	0.978464	0.01	0.90539	0	A_24_P404953	4230	NA
0.19	0.081	0.6	0.55511	0.860748	0.37	0.55511	0	A_24_P919388	4231	NA
0.04	-0.026	-0.9	0.38426	0.773146	0.81	0.38426	0	A_32_P127339	4232	NA
-0.06	-0.082	-0.82	0.42589	0.797734	0.67	0.42589	0	A_24_P923478	4233	POLK
-0.11	-0.141	-2.1	0.05368	0.425209	4.42	0.05368	0	A_23_P65779	4235	STRA6
0.03	-0.031	-0.96	0.35075	0.750987	0.93	0.35075	0	A_24_P229350	4236	FMNL3
-0.03	-0.02	-0.49	0.63383	0.8917	0.24	0.63383	0	A_23_P161837	4237	MRVI1
0.06	0.002	0.07	0.94727	0.987295	0	0.94727	0	A_23_P339309	4238	LIN52
-0.01	-0.032	-1.1	0.29159	0.710356	1.2	0.29159	0	A_23_P84974	4240	NA
0.1	0.006	0.09	0.93131	0.984448	0.01	0.93131	0	A_32_P54346	4241	STARD13-AS
0.03	-0.066	-0.74	0.47285	0.823628	0.54	0.47285	0	A_23_P352426	4242	CDRT1
0.07	-0.031	-0.54	0.6007	0.878952	0.29	0.6007	0	A_32_P108107	4243	DEFB119
0.1	0.036	0.68	0.51011	0.841314	0.46	0.51011	0	A_32_P127542	4244	NA
0.05	-0.156	-2.23	0.04193	0.397222	4.99	0.04193	0	A_32_P43878	4245	NA
0.03	0.012	0.14	0.89332	0.975185	0.02	0.89332	0	A_32_P19519	4246	NA
0	-0.034	-1.68	0.11372	0.527657	2.84	0.11372	0	A_23_P10211	4247	SLC2A13
-0.07	-0.01	-0.14	0.88762	0.973846	0.02	0.88762	0	A_24_P262728	4249	SH2D3A
0	0.046	0.74	0.46935	0.820934	0.55	0.46935	0	A_23_P406644	4250	NA
-0.05	-0.07	-1.21	0.2458	0.674368	1.46	0.2458	0	A_24_P91830	4251	SPANXN3
-0.05	0.037	0.75	0.46315	0.817086	0.57	0.46315	0	A_24_P881527	4252	CTNND1
-0.01	0.012	0.2	0.841	0.959497	0.04	0.841	0	A_24_P620951	4253	PROSER2-AS1
0.07	0.086	1.55	0.14383	0.568103	2.39	0.14383	0	A_23_P119418	4254	URI1
0.08	-0.034	-0.79	0.44425	0.808892	0.62	0.44425	0	A_23_P103932	4255	FGR
0.05	-0.094	-1.89	0.07928	0.47678	3.57	0.07928	0	A_23_P166584	4256	LRRC15
-0.01	0.036	0.73	0.47564	0.824887	0.54	0.47564	0	A_24_P483213	4257	NA
0	0.116	3.05	0.00854	0.257138	9.28	0.00854	0	A_24_P917833	4258	TMED10
0.02	0.039	0.93	0.36833	0.763166	0.86	0.36833	0	A_23_P55448	4259	KRT12
-0.01	0.033	0.62	0.5424	0.855528	0.39	0.5424	0	A_24_P144936	4260	KIAA0319L
-0.02	0.002	0.05	0.96072	0.99079	0	0.96072	0	A_23_P118916	4261	PQLC1
