A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
2.6	0.062	0.34	0.7335	0.904038	0.12	0.7335	0	NA	NA	NA
4.38	-0.011	-0.14	0.89105	0.963057	0.02	0.89105	0	NA	NA	NA
5.14	-0.104	-1.47	0.14965	0.507576	2.16	0.14965	0	16701691	10771	ZMYND11
3.15	-0.023	-0.25	0.80526	0.934414	0.06	0.80526	0	NA	NA	NA
3.92	-0.099	-1.06	0.2972	0.651589	1.12	0.2972	0	16701719	101930421	LOC101930421
4.06	-0.007	-0.09	0.92929	0.977118	0.01	0.92929	0	16701722	414235 /// 105376339	PRR26 /// LOC105376339
3.59	-0.013	-0.15	0.88362	0.960462	0.02	0.88362	0	NA	NA	NA
3.82	-0.098	-1.02	0.31499	0.665935	1.04	0.31499	0	NA	NA	NA
6.02	-0.359	-2.86	0.00691	0.213178	8.16	0.00691	0	16701741	101927762	LOC101927762
4.92	-0.027	-0.31	0.7569	0.913784	0.1	0.7569	0	NA	NA	NA
5.25	0.004	0.03	0.97427	0.991177	0	0.97427	0	16701748	23560	GTPBP4
3.31	-0.144	-1.58	0.12197	0.472313	2.5	0.12197	0	16701775	55853	IDI2-AS1
5.54	-0.196	-2.66	0.01125	0.23638	7.1	0.01125	0	16701782	22884	WDR37
5	-0.036	-0.43	0.66863	0.876217	0.19	0.66863	0	16701803	399706	LINC00200
3.95	0.02	0.2	0.84195	0.947189	0.04	0.84195	0	16701808	642394	ADARB2-AS1
3.2	0.04	0.45	0.65512	0.869582	0.2	0.65512	0	NA	NA	NA
2.14	-0.041	-0.35	0.72959	0.902892	0.12	0.72959	0	NA	NA	NA
3.93	0.025	0.24	0.81312	0.936987	0.06	0.81312	0	NA	NA	NA
1.47	0.078	0.55	0.58312	0.835237	0.31	0.58312	0	NA	NA	NA
3.4	-0.029	-0.28	0.78403	0.925878	0.08	0.78403	0	NA	NA	NA
2.62	-0.116	-1.41	0.16531	0.525022	2	0.16531	0	16701828	105376350	LOC105376350
4.66	0.034	0.36	0.71944	0.898443	0.13	0.71944	0	NA	NA	NA
2.35	0.026	0.25	0.80605	0.934494	0.06	0.80605	0	NA	NA	NA
4.72	0.431	1.81	0.07897	0.405424	3.26	0.07897	0	16701841	5214	PFKP
4.41	-0.011	-0.15	0.88213	0.960337	0.02	0.88213	0	16701877	100507034	PITRM1-AS1
2.37	0.211	2.46	0.01864	0.263939	6.04	0.01864	0	NA	NA	NA
4.07	-0.259	-2.32	0.02584	0.287543	5.38	0.02584	0	NA	NA	NA
2.18	0.313	1.26	0.21453	0.578042	1.59	0.21453	0	NA	NA	NA
5.77	0.119	1.61	0.11468	0.461968	2.61	0.11468	0	16701896	105376360	LOC105376360
2.75	-0.241	-2.03	0.04926	0.348591	4.13	0.04926	0	NA	NA	NA
3.73	-0.109	-1.07	0.29211	0.646468	1.14	0.29211	0	NA	NA	NA
3.09	0.054	0.45	0.65473	0.869523	0.2	0.65473	0	NA	NA	NA
5.19	0.081	1	0.32138	0.670936	1.01	0.32138	0	NA	NA	NA
3.52	0.1	0.96	0.34489	0.688826	0.91	0.34489	0	NA	NA	NA
2.81	0.173	1.07	0.29121	0.645478	1.15	0.29121	0	16701917	101927904	LOC101927904
3.1	0.113	0.9	0.3737	0.710526	0.81	0.3737	0	16701921	105376367	LOC105376367
4.16	-0.15	-1.54	0.13072	0.48441	2.39	0.13072	0	NA	NA	NA
3.82	-0.284	-2.44	0.01941	0.267686	5.96	0.01941	0	16701933	101927964	LOC101927964
2.1	0.233	1.74	0.08971	0.422063	3.03	0.08971	0	NA	NA	NA
2.01	-0.194	-1.73	0.09202	0.426385	2.99	0.09202	0	16701941	105376370	LOC105376370
2.77	0.012	0.14	0.89166	0.963369	0.02	0.89166	0	NA	NA	NA
3.41	-0.025	-0.25	0.80678	0.934676	0.06	0.80678	0	16701947	100507059	LINC00703
2.42	-0.006	-0.08	0.93582	0.979348	0.01	0.93582	0	16701953	338588	LINC00705
4.21	0.06	0.86	0.39591	0.72593	0.74	0.39591	0	16701957	83592	AKR1E2
2.05	0.069	0.73	0.46775	0.772397	0.54	0.46775	0	16701975	1645	AKR1C1
2.94	0.083	0.74	0.4622	0.768929	0.55	0.4622	0	NA	NA	NA
5.59	-0.29	-2.5	0.01691	0.257809	6.24	0.01691	0	16702001	101928051	LOC101928051
2.54	0.018	0.13	0.89438	0.9646	0.02	0.89438	0	16702007	8644	AKR1C3
2.56	0.005	0.06	0.9548	0.985309	0	0.9548	0	16702026	1109	AKR1C4
2.91	0.204	1.72	0.09398	0.429845	2.95	0.09398	0	NA	NA	NA
5.84	-0.007	-0.1	0.92322	0.975028	0.01	0.92322	0	16702044	114131	UCN3
5.73	-0.044	-0.39	0.70234	0.890437	0.15	0.70234	0	16702047	10276	NET1
5.75	-0.099	-1.27	0.21203	0.575727	1.61	0.21203	0	16702068	810	CALML3
4.64	0.092	0.76	0.45243	0.762666	0.58	0.45243	0	16702071	54906	FAM208B
5.16	-0.001	-0.02	0.98641	0.994658	0	0.98641	0	16702105	84893	FBXO18
2.84	-0.181	-2.31	0.02655	0.291347	5.33	0.02655	0	NA	NA	NA
4.4	0.091	0.86	0.39382	0.724437	0.74	0.39382	0	16702147	84991	RBM17
3.27	-0.016	-0.16	0.8746	0.958288	0.03	0.8746	0	NA	NA	NA
4.84	0.274	1.58	0.12178	0.472141	2.5	0.12178	0	16702175	5209	PFKFB3
2.11	-0.152	-1.01	0.31659	0.667489	1.03	0.31659	0	NA	NA	NA
5.61	-0.036	-0.33	0.74614	0.90852	0.11	0.74614	0	16702210	100422989	MIR3155A
4.18	0.078	0.99	0.33042	0.677682	0.97	0.33042	0	NA	NA	NA
4.1	-0.082	-1.04	0.30381	0.65736	1.09	0.30381	0	16702215	399715	LOC399715
2.74	0.182	1.69	0.09957	0.438153	2.85	0.09957	0	16702226	399716	LOC399716
2.34	-0.088	-0.88	0.38335	0.718007	0.78	0.38335	0	16702229	439949	PRKCQ-AS1
2.39	0.058	0.63	0.53341	0.809391	0.4	0.53341	0	16702245	101928150	LOC101928150
2.26	-0.176	-1.55	0.1289	0.480948	2.41	0.1289	0	16702251	101928150	LOC101928150
3.55	-0.079	-0.8	0.42787	0.747702	0.64	0.42787	0	NA	NA	NA
3.74	-0.03	-0.17	0.86825	0.956589	0.03	0.86825	0	16702257	100507127	LINC00707
3.27	-0.17	-1.61	0.1157	0.463443	2.59	0.1157	0	NA	NA	NA
2.66	0.036	0.32	0.75087	0.911205	0.1	0.75087	0	16702269	105376386	LOC105376386
1.91	0.069	0.71	0.48235	0.780771	0.5	0.48235	0	NA	NA	NA
3.54	-0.113	-1.43	0.16132	0.520773	2.04	0.16132	0	16702279	105376390	LOC105376390
2.42	-0.066	-0.82	0.41548	0.740016	0.68	0.41548	0	16702283	105376391	LOC105376391
3.83	0.034	0.37	0.71149	0.895185	0.14	0.71149	0	16702285	3698	ITIH2
6.06	0.188	1.33	0.19266	0.555573	1.76	0.19266	0	16702311	509	ATP5C1
4.63	0.029	0.38	0.70706	0.892832	0.14	0.70706	0	16702330	83860	TAF3
3.95	-0.129	-1.34	0.18974	0.552807	1.78	0.18974	0	16702341	105376394	LOC105376394
4.24	0.029	0.25	0.80194	0.933774	0.06	0.80194	0	NA	NA	NA
6.55	0.292	2.44	0.01925	0.2665	5.98	0.01925	0	16702351	2625	GATA3
3.03	0.035	0.37	0.71394	0.896057	0.14	0.71394	0	16702363	105376395	LOC105376395
3.9	-0.029	-0.27	0.78539	0.926407	0.08	0.78539	0	NA	NA	NA
3.5	-0.099	-1.08	0.2874	0.642803	1.16	0.2874	0	16702369	105376396	LOC105376396
3.55	0.12	1.31	0.1983	0.562163	1.71	0.1983	0	16702374	105755953	LOC105755953
1.91	-0.068	-0.64	0.52793	0.806317	0.41	0.52793	0	NA	NA	NA
3.18	-0.171	-1.54	0.13281	0.487011	2.36	0.13281	0	NA	NA	NA
4.7	-0.032	-0.21	0.83835	0.945955	0.04	0.83835	0	NA	NA	NA
2.17	-0.003	-0.04	0.97173	0.990452	0	0.97173	0	NA	NA	NA
4.46	0.143	1.06	0.29581	0.650119	1.12	0.29581	0	16702399	10659	CELF2
1.92	0.056	0.5	0.61835	0.852922	0.25	0.61835	0	NA	NA	NA
2.05	0.134	1.83	0.07582	0.401231	3.33	0.07582	0	NA	NA	NA
2.67	-0.076	-0.93	0.35653	0.697484	0.87	0.35653	0	16702428	105376412	LOC105376412
4.86	-0.325	-3.63	0.00084	0.150424	13.16	0.00084	0	16702431	79746	ECHDC3
5.24	-0.003	-0.03	0.97536	0.991341	0	0.97536	0	16702443	254427	PROSER2
3.58	0.061	0.3	0.76821	0.918711	0.09	0.76821	0	NA	NA	NA
4.32	0.046	0.61	0.54722	0.817065	0.37	0.54722	0	16702457	55526	DHTKD1
2.36	-0.018	-0.2	0.84014	0.946817	0.04	0.84014	0	16702479	55176	SEC61A2
1.68	0.313	1.74	0.09054	0.423616	3.02	0.09054	0	NA	NA	NA
5.3	0.361	3.02	0.00456	0.196053	9.09	0.00456	0	16702503	8872	CDC123
4.63	-0.104	-1.35	0.18543	0.548446	1.82	0.18543	0	16702524	57118	CAMK1D
4.42	0.467	2.1	0.04277	0.333971	4.39	0.04277	0	NA	NA	NA
4.87	0.084	0.74	0.46334	0.769277	0.55	0.46334	0	16702545	100616151	MIR4480
5.8	0.212	1.59	0.12121	0.471237	2.51	0.12121	0	16702547	10133	OPTN
3.76	-0.04	-0.35	0.73031	0.903052	0.12	0.73031	0	16702571	55388	MCM10
2.43	-0.047	-0.5	0.61973	0.85327	0.25	0.61973	0	16702599	105376419	LOC105376419
3.44	-0.131	-1.45	0.15564	0.515485	2.1	0.15564	0	16702605	105376421	LOC105376421
4.98	-0.179	-1.93	0.06142	0.373153	3.72	0.06142	0	16702608	8559	PRPF18
2.85	0.059	0.68	0.50143	0.791413	0.46	0.50143	0	NA	NA	NA
3.79	-0.168	-1.84	0.07363	0.396674	3.38	0.07363	0	16702638	105376426	LOC105376426
3.86	0.127	1.18	0.24366	0.604303	1.4	0.24366	0	NA	NA	NA
4.21	-0.136	-1.27	0.21297	0.576649	1.6	0.21297	0	16702646	101928453	LOC101928453
2.67	-0.187	-1.28	0.2093	0.573038	1.63	0.2093	0	16702650	100302116	MIR1265
2.68	0.01	0.08	0.9333	0.978726	0.01	0.9333	0	16702652	105376429	LOC105376429
3.28	0.15	1.58	0.12329	0.473278	2.48	0.12329	0	16702656	51182	HSPA14
2.53	-0.17	-2.08	0.04453	0.338147	4.32	0.04453	0	16702685	79723	SUV39H2
4.62	-0.553	-1.8	0.07943	0.406221	3.25	0.07943	0	16702705	55301	OLAH
3.84	-0.017	-0.18	0.85479	0.952088	0.03	0.85479	0	16702722	10557 /// 105376431	RPP38 /// LOC105376431
3.72	-0.092	-0.93	0.35938	0.69976	0.86	0.35938	0	NA	NA	NA
3.68	-0.154	-1.82	0.07722	0.403255	3.3	0.07722	0	16702734	105376433	LOC105376433
2.71	0.151	1.01	0.32105	0.670792	1.01	0.32105	0	NA	NA	NA
4.23	-0.259	-1.97	0.05595	0.362499	3.89	0.05595	0	NA	NA	NA
2.14	-0.172	-1.85	0.07138	0.392968	3.44	0.07138	0	16702741	102724039	LOC102724039
4.65	0.038	0.41	0.68596	0.883767	0.17	0.68596	0	16702747	9317	PTER
4.62	-0.048	-0.26	0.79669	0.931482	0.07	0.79669	0	NA	NA	NA
2.79	-0.084	-0.86	0.39316	0.724212	0.75	0.39316	0	NA	NA	NA
2.52	-0.035	-0.46	0.65006	0.867738	0.21	0.65006	0	NA	NA	NA
5.48	0.481	2.18	0.03582	0.320597	4.74	0.03582	0	16702767	7431	VIM
5	-0.066	-0.47	0.64334	0.864425	0.22	0.64334	0	16702790	100128098	ST8SIA6-AS1
2.2	-0.661	-3.71	0.00066	0.138216	13.76	0.00066	0	NA	NA	NA
4.62	0.219	1.37	0.1802	0.542138	1.86	0.1802	0	16702800	8027	STAM
2.81	-0.356	-2.08	0.04408	0.33701	4.34	0.04408	0	NA	NA	NA
3.11	0.387	1.82	0.07666	0.402585	3.31	0.07666	0	16702827	653567	TMEM236
4.48	0.085	0.56	0.58072	0.834431	0.31	0.58072	0	16702836	4360	MRC1
2.03	-0.121	-1.51	0.13975	0.496561	2.27	0.13975	0	16702870	574445	MIR511
1.34	-0.029	-0.23	0.82011	0.939578	0.05	0.82011	0	NA	NA	NA
4.13	0.225	1.38	0.17495	0.535859	1.91	0.17495	0	16702881	4360	MRC1
2.03	-0.121	-1.51	0.13975	0.496561	2.27	0.13975	0	16702914	574445	MIR511
2.5	-0.178	-2.3	0.02707	0.292908	5.29	0.02707	0	16702916	221074	SLC39A12
2.74	0.126	0.81	0.42507	0.745432	0.65	0.42507	0	16702935	783	CACNB2
5.06	0.672	3.17	0.00301	0.184497	10.05	0.00301	0	16702967	221079	ARL5B
2.87	0.028	0.36	0.72216	0.89943	0.13	0.72216	0	16702982	340895	MALRD1
5.71	-0.129	-0.98	0.33089	0.67815	0.97	0.33089	0	NA	NA	NA
4.66	0.265	1.57	0.12564	0.476181	2.45	0.12564	0	16703036	84898	PLXDC2
4.15	0.028	0.2	0.84066	0.946845	0.04	0.84066	0	16703056	100616383	MIR4675
3.46	-0.09	-0.8	0.42736	0.747255	0.64	0.42736	0	16703062	100128511	NEBL-AS1
5.43	0.098	0.79	0.43638	0.752332	0.62	0.43638	0	16703068	8028	MLLT10
2.35	-0.146	-1.45	0.15473	0.514093	2.11	0.15473	0	NA	NA	NA
9.04	-0.515	-1.64	0.10956	0.454156	2.68	0.10956	0	NA	NA	NA
2.02	-0.118	-1.02	0.31214	0.663689	1.05	0.31214	0	16703112	100130992	LOC100130992
4.99	0.075	0.7	0.48626	0.782851	0.49	0.48626	0	16703114	100532731 /// 648 /// 23412	COMMD3-BMI1 /// BMI1 /// COMMD3
3.24	-0.145	-1.98	0.05456	0.359305	3.93	0.05456	0	16703150	9576	SPAG6
2.38	0.03	0.32	0.74971	0.910473	0.1	0.74971	0	16703177	105376450	LOC105376450
1.72	0.049	0.35	0.72667	0.901711	0.12	0.72667	0	NA	NA	NA
2.87	-0.196	-1.41	0.16683	0.526433	1.99	0.16683	0	NA	NA	NA
3.69	0.043	0.34	0.73385	0.904106	0.12	0.73385	0	16703220	22921	MSRB2
4.06	0.669	3.57	0.00098	0.155707	12.77	0.00098	0	NA	NA	NA
3.91	-0.072	-0.97	0.33889	0.684172	0.94	0.33889	0	16703232	256297	PTF1A
4.91	-0.216	-2.38	0.02247	0.277566	5.66	0.02247	0	16703237	105376453	LOC105376453
3.87	0.694	3.3	0.00212	0.168406	10.87	0.00212	0	16703242	220213	OTUD1
2.72	-0.013	-0.13	0.89651	0.965381	0.02	0.89651	0	16703246	105376454	LOC105376454
5.09	0.175	1.86	0.0713	0.392968	3.44	0.0713	0	16703251	56243	KIAA1217
2.88	-0.093	-0.88	0.38209	0.717109	0.78	0.38209	0	16703289	100169750	PRINS
3.19	0.214	1.82	0.07661	0.402537	3.31	0.07661	0	16703294	693188	MIR603
2.94	0.208	1.89	0.06626	0.38307	3.58	0.06626	0	NA	NA	NA
3.38	-0.038	-0.2	0.84387	0.948086	0.04	0.84387	0	NA	NA	NA
3.92	-0.023	-0.29	0.77697	0.922898	0.08	0.77697	0	16703301	79896	THNSL1
1.72	-0.232	-2.53	0.0155	0.252131	6.42	0.0155	0	16703308	101929025	LINC01516
2.12	0	0	0.99847	0.999578	0	0.99847	0	16703311	57512	GPR158
2.34	-0.008	-0.1	0.92225	0.974753	0.01	0.92225	0	16703328	101929052	LINC00836
3.4	0.543	3.54	0.00109	0.156109	12.5	0.00109	0	NA	NA	NA
2.97	-0.038	-0.57	0.56878	0.828467	0.33	0.56878	0	16703340	53904	MYO3A
3.35	-0.014	-0.19	0.85325	0.951513	0.03	0.85325	0	16703382	2572	GAD2
3.21	0.264	1.72	0.09434	0.430207	2.94	0.09434	0	16703407	54518	APBB1IP
2.01	-0.194	-1.3	0.20127	0.565619	1.69	0.20127	0	NA	NA	NA
2.65	0.292	1.84	0.07401	0.397501	3.38	0.07401	0	16703431	645528	FAM238A
3.19	0.055	0.39	0.70019	0.889342	0.15	0.70019	0	16703439	731789	FAM238B
2.92	0.174	2	0.05234	0.354096	4.01	0.05234	0	16703452	23590	PDSS1
2.09	0.153	1.78	0.08338	0.412166	3.16	0.08338	0	NA	NA	NA
3.86	-0.143	-1	0.32461	0.673264	1	0.32461	0	NA	NA	NA
2.94	0.019	0.14	0.89026	0.962679	0.02	0.89026	0	NA	NA	NA
3.71	0.232	1.89	0.06675	0.383875	3.56	0.06675	0	16703478	84930	MASTL
5.21	0.547	3.3	0.00211	0.168406	10.89	0.00211	0	16703495	22931	RAB18
3.63	0.071	0.78	0.43875	0.754004	0.61	0.43875	0	16703509	101929202	MKX-AS1
2.84	-0.117	-1.19	0.24191	0.602748	1.41	0.24191	0	NA	NA	NA
5.49	0.257	2.23	0.03198	0.308227	4.96	0.03198	0	16703520	51322	WAC
4.11	0.035	0.41	0.6846	0.883145	0.17	0.6846	0	NA	NA	NA
10.12	-0.025	-0.22	0.82368	0.94053	0.05	0.82368	0	NA	NA	NA
4.4	0.191	1.71	0.09596	0.432676	2.91	0.09596	0	16703563	25805	BAMBI
3.61	-0.112	-1.55	0.12857	0.48039	2.41	0.12857	0	16703572	101929218	LINC01517
2.1	-0.096	-0.94	0.35119	0.694025	0.89	0.35119	0	16703581	101929218	LINC01517
2.86	0.004	0.06	0.95099	0.983899	0	0.95099	0	16703584	283080	C10orf126
2.12	0.19	2	0.05298	0.355463	3.99	0.05298	0	NA	NA	NA
1.94	0.049	0.42	0.67778	0.879765	0.18	0.67778	0	NA	NA	NA
3.81	0.181	1.44	0.15868	0.517825	2.07	0.15868	0	16703598	105376471	LOC105376471
2.65	-0.194	-1.52	0.136	0.491348	2.32	0.136	0	16703601	105376472	LOC105376472
2.42	-0.155	-0.91	0.37079	0.708026	0.82	0.37079	0	16703603	84569	LYZL1
2.91	0.288	2.05	0.04706	0.344056	4.21	0.04706	0	NA	NA	NA
4.37	0.063	0.78	0.43793	0.75352	0.61	0.43793	0	16703616	102724316	SVIL-AS1
2.51	-0.09	-0.78	0.44257	0.756363	0.6	0.44257	0	16703632	102724333	LOC102724333
2.49	0.012	0.12	0.9073	0.969285	0.01	0.9073	0	NA	NA	NA
2.95	-0.086	-0.79	0.43384	0.750941	0.63	0.43384	0	NA	NA	NA
5.29	0.326	2.28	0.02824	0.297642	5.2	0.02824	0	16703642	1326	MAP3K8
5.32	0.399	2.05	0.04685	0.343692	4.22	0.04685	0	16703659	1326	MAP3K8
4.85	-0.276	-2.24	0.03088	0.305203	5.03	0.03088	0	NA	NA	NA
2.56	-0.152	-1.27	0.21353	0.577247	1.6	0.21353	0	NA	NA	NA
5.11	-0.059	-0.77	0.44401	0.757289	0.6	0.44401	0	16703667	645954	SVILP1
2.52	-0.036	-0.36	0.72308	0.899887	0.13	0.72308	0	NA	NA	NA
3.2	0.336	1.78	0.08241	0.410614	3.18	0.08241	0	NA	NA	NA
4.44	0.17	0.95	0.34692	0.690635	0.91	0.34692	0	16703715	6935	ZEB1
2.57	-0.249	-2.2	0.0337	0.313661	4.85	0.0337	0	16703747	646034	LOC646034
4.44	-0.115	-1.01	0.32102	0.670776	1.01	0.32102	0	NA	NA	NA
2.45	0.052	0.36	0.72422	0.900297	0.13	0.72422	0	NA	NA	NA
1.55	-0.133	-0.99	0.3303	0.677576	0.97	0.3303	0	NA	NA	NA
3.82	-0.154	-1.45	0.15438	0.513501	2.11	0.15438	0	NA	NA	NA
4.95	-0.361	-4.03	0.00026	0.128771	16.24	0.00026	0	NA	NA	NA
3.27	-0.076	-0.56	0.57685	0.832795	0.32	0.57685	0	16703767	102031319	LOC102031319
3.54	0.063	0.83	0.41005	0.736352	0.69	0.41005	0	16703770	79741	CCDC7
2.16	-0.075	-0.62	0.53635	0.811385	0.39	0.53635	0	NA	NA	NA
3.71	0.007	0.08	0.94009	0.980869	0.01	0.94009	0	NA	NA	NA
3.22	0.067	0.6	0.54891	0.817604	0.37	0.54891	0	NA	NA	NA
1.87	-0.167	-1.5	0.14305	0.500703	2.24	0.14305	0	16703839	105376489	LOC105376489
3.88	0.018	0.24	0.80803	0.935236	0.06	0.80803	0	NA	NA	NA
4.76	-0.099	-1.17	0.24888	0.607932	1.37	0.24888	0	16703851	100505601	PARD3-AS1
5.25	0.85	4.61	4e-05	0.128771	21.29	4e-05	0	NA	NA	NA
2.92	0.34	1.48	0.14638	0.504381	2.2	0.14638	0	NA	NA	NA
3.11	-0.032	-0.38	0.70259	0.890646	0.15	0.70259	0	16703858	1390	CREM
2.81	0.103	0.53	0.59781	0.843222	0.28	0.59781	0	NA	NA	NA
4.22	0.125	1.52	0.13622	0.491792	2.32	0.13622	0	16703891	219771	CCNY
3.6	-0.149	-1.66	0.10516	0.447722	2.76	0.10516	0	16703914	219770	GJD4
3.58	-0.219	-1.74	0.08996	0.42265	3.03	0.08996	0	NA	NA	NA
3.11	0.228	2.22	0.03252	0.309791	4.92	0.03252	0	NA	NA	NA
2.2	-0.207	-1.8	0.07909	0.405788	3.26	0.07909	0	NA	NA	NA
3.4	-0.037	-0.47	0.64005	0.862459	0.22	0.64005	0	NA	NA	NA
2.39	-0.161	-1.49	0.14401	0.502043	2.23	0.14401	0	16703934	91074	ANKRD30A
5.2	-0.262	-2.28	0.02834	0.297805	5.2	0.02834	0	NA	NA	NA
1.84	-0.302	-2.29	0.02776	0.295463	5.24	0.02776	0	16703979	102724509	LOC102724509
2.55	-0.175	-1.08	0.2852	0.641092	1.18	0.2852	0	16703983	101929520	LINC00993
3.66	0.178	1.44	0.15696	0.516372	2.08	0.15696	0	NA	NA	NA
2.13	-0.039	-0.39	0.69614	0.887555	0.15	0.69614	0	NA	NA	NA
3.08	0.141	1.65	0.10744	0.451553	2.72	0.10744	0	16703997	102724533	LOC102724533
2.49	0.088	0.98	0.33244	0.679327	0.96	0.33244	0	NA	NA	NA
3.14	0.003	0.03	0.97252	0.990669	0	0.97252	0	16704006	105376499	LOC105376499
1.81	-0.139	-1.01	0.31776	0.66829	1.02	0.31776	0	NA	NA	NA
4.22	0.016	0.16	0.87703	0.959254	0.02	0.87703	0	16704012	7581	ZNF33A
4.05	-0.021	-0.15	0.88133	0.960174	0.02	0.88133	0	16704027	7587	ZNF37A
2.27	0.05	0.4	0.68866	0.884696	0.16	0.68866	0	16704040	100129055	LOC100129055
2.39	0.032	0.17	0.86713	0.956314	0.03	0.86713	0	NA	NA	NA
3.46	0.003	0.02	0.98525	0.994378	0	0.98525	0	16704055	158160	HSD17B7P2
2.66	-0.003	-0.02	0.98515	0.994333	0	0.98515	0	16704064	399744 /// 101929540	LINC00999 /// LOC101929540
4.5	0.513	2.52	0.01602	0.254338	6.35	0.01602	0	NA	NA	NA
4.93	-0.012	-0.12	0.90345	0.967973	0.01	0.90345	0	NA	NA	NA
5.32	0.216	2.12	0.04098	0.331655	4.48	0.04098	0	NA	NA	NA
2.49	-0.012	-0.1	0.92169	0.97456	0.01	0.92169	0	NA	NA	NA
4.83	-0.016	-0.19	0.8469	0.949302	0.04	0.8469	0	16704107	84856	LINC00839
2.27	0.376	1.33	0.19247	0.555417	1.76	0.19247	0	NA	NA	NA
2.2	-0.182	-2.11	0.04112	0.331655	4.47	0.04112	0	NA	NA	NA
4.68	-0.044	-0.58	0.56439	0.826598	0.34	0.56439	0	NA	NA	NA
4.87	0.22	1.2	0.23714	0.598286	1.44	0.23714	0	16704125	9790	BMS1
3.57	-0.13	-1.15	0.25752	0.616457	1.32	0.25752	0	16704151	101929445	LOC101929445
3.27	-0.066	-0.7	0.48836	0.784131	0.49	0.48836	0	16704154	5979	RET
3.74	0.435	2.05	0.04756	0.345326	4.19	0.04756	0	16704182	55454	CSGALNACT2
3.01	0.061	0.6	0.54908	0.817749	0.37	0.54908	0	16704192	105378270	LOC105378270
4.86	-0.012	-0.11	0.91594	0.97238	0.01	0.91594	0	NA	NA	NA
4.71	0.024	0.24	0.8133	0.936987	0.06	0.8133	0	16704199	53828	FXYD4
5.34	0.104	1.04	0.30381	0.65736	1.09	0.30381	0	16704211	105378272	LOC105378272
2.59	-0.087	-0.67	0.50904	0.795983	0.44	0.50904	0	16704216	642819	ZNF487
2.99	0.057	0.25	0.80013	0.932923	0.07	0.80013	0	NA	NA	NA
3.52	0.053	0.64	0.5238	0.80424	0.41	0.5238	0	16704239	220992	ZNF485
3.15	0.168	1.58	0.12241	0.472437	2.5	0.12241	0	16704248	414201	ZNF32-AS3
2.58	-0.056	-0.59	0.55856	0.82368	0.35	0.55856	0	16704257	414208	ZNF32-AS2
2.3	-0.152	-1.99	0.05357	0.356684	3.97	0.05357	0	NA	NA	NA
3.9	-0.125	-1.35	0.18642	0.549312	1.81	0.18642	0	16704264	414260	LINC00619
3.38	-0.176	-1.39	0.17378	0.534484	1.92	0.17378	0	16704269	100506835	LINC00840
3.33	-0.02	-0.25	0.80445	0.934245	0.06	0.80445	0	16704275	283033	LINC00841
2.04	-0.103	-1.06	0.29518	0.649509	1.13	0.29518	0	NA	NA	NA
6.41	-0.078	-0.74	0.46531	0.770635	0.54	0.46531	0	NA	NA	NA
3.31	-0.115	-1.24	0.22123	0.583446	1.55	0.22123	0	NA	NA	NA
1.74	0.18	1.03	0.30998	0.6621	1.06	0.30998	0	NA	NA	NA
3.34	-0.159	-1.41	0.16775	0.527286	1.98	0.16775	0	16704300	100130539	C10orf142
4.46	0.019	0.2	0.84505	0.948595	0.04	0.84505	0	NA	NA	NA
4.65	-0.065	-0.66	0.51058	0.796436	0.44	0.51058	0	16704307	643236	TMEM72
4.62	-0.092	-1.23	0.22681	0.588422	1.51	0.22681	0	NA	NA	NA
4.31	-0.201	-1.77	0.08439	0.413635	3.14	0.08439	0	16704320	83937	RASSF4
4.59	0.093	1.11	0.27348	0.631038	1.23	0.27348	0	NA	NA	NA
3	-0.015	-0.14	0.89273	0.963762	0.02	0.89273	0	16704351	7570	ZNF22
5.07	0.133	1.01	0.32022	0.670115	1.01	0.32022	0	NA	NA	NA
2.12	0.238	2.19	0.03484	0.317389	4.79	0.03484	0	16704358	338579	ANKRD30BP3
2.29	0.076	0.7	0.4883	0.784131	0.49	0.4883	0	16704364	338579	ANKRD30BP3
4.01	-0.447	-2.52	0.01611	0.255085	6.34	0.01611	0	16704373	100422988	MIR3156-1
5.64	-0.242	-1.66	0.10482	0.447269	2.76	0.10482	0	16704375	240	ALOX5
3.6	-0.079	-0.6	0.5522	0.819779	0.36	0.5522	0	16704397	253725	WASHC2C
2.79	-0.066	-0.71	0.48394	0.781628	0.5	0.48394	0	NA	NA	NA
2.25	-0.094	-0.91	0.36961	0.707717	0.82	0.36961	0	NA	NA	NA
1.98	0.024	0.19	0.85	0.950691	0.04	0.85	0	16704440	414241	FAM35BP
5.14	-0.241	-2.08	0.04407	0.33701	4.34	0.04407	0	16704454	101927699	LOC101927699
4.36	0.128	1.48	0.14832	0.506335	2.18	0.14832	0	16704458	9721	GPRIN2
2.58	-0.054	-0.55	0.58472	0.835921	0.3	0.58472	0	16704464	5540 /// 100996758 /// 105379861	NPY4R /// CH17-360D5.1 /// LOC105379861
3.78	0.026	0.31	0.7594	0.915003	0.1	0.7594	0	16704470	105378360	LOC105378360
2.33	-0.121	-1.17	0.24964	0.60865	1.37	0.24964	0	NA	NA	NA
2.24	-0.219	-1.27	0.21111	0.575003	1.62	0.21111	0	16704475	439965	FAM35DP
4.09	0.182	0.86	0.39333	0.724284	0.75	0.39333	0	NA	NA	NA
