A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
11.18	-0.474	-2.07	0.04467	0.174097	4.26	0.04467	0	NA	123063	ZMAT1
8.13	-0.582	-2.82	0.00706	0.053402	7.96	0.00706	0	Celera Transcript hCT2346467	123066	NA
8.1	0.214	0.77	0.44283	0.669344	0.6	0.44283	0	NA	123078	C9orf117
7.65	0.145	0.76	0.44981	0.675228	0.58	0.44981	0	NA	123080	GLP1R
11.76	0.625	4.02	0.00022	0.00514	16.14	0.00022	1	NA	123083	C16orf7
9.32	-0.786	-3.25	0.00218	0.024603	10.56	0.00218	-1	NA	123084	CYP4X1
7.91	-0.075	-0.3	0.76441	0.886286	0.09	0.76441	0	NA	123088	SDK2
12.57	-0.152	-0.71	0.4835	0.700909	0.5	0.4835	0	NA	123100	SSP411
8.18	-0.289	-1.09	0.2798	0.520526	1.2	0.2798	0	Celera Transcript hCT1813987.1	123112	NA
9.88	0.745	2.96	0.00495	0.04246	8.73	0.00495	1	NA	123115	ST6GALNAC4
11.78	0.011	0.11	0.9124	0.961225	0.01	0.9124	0	NA	123119	NCOA6IP
12.38	0.151	1.13	0.26379	0.504082	1.28	0.26379	0	NA	123127	SLC30A9
10.23	-0.181	-1.17	0.24721	0.485806	1.37	0.24721	0	Celera Transcript hCT1646934.2	123136	NA
11.87	0.121	0.78	0.43929	0.666559	0.61	0.43929	0	NA	123139	SYNE1
11.03	-0.344	-1.81	0.07627	0.242216	3.29	0.07627	0	Celera Transcript hCT1959706.2	123142	NA
14.69	0.342	1.28	0.20735	0.438608	1.64	0.20735	0	NA	123143	AREG
9.08	0.18	0.74	0.46211	0.683855	0.55	0.46211	0	NA	123145	ABCA7
7.68	0.177	0.75	0.4593	0.682055	0.56	0.4593	0	NA	123149	OR2B2
7.89	0.168	0.7	0.48588	0.702798	0.49	0.48588	0	NA	123150	ATP8A2
8.99	0.283	0.97	0.33746	0.578625	0.94	0.33746	0	NA	123154	CD48
12.37	-0.013	-0.1	0.91925	0.964545	0.01	0.91925	0	NA	123166	NJMU-R1
8.16	-0.28	-1.2	0.23513	0.472825	1.45	0.23513	0	Celera Transcript hCT1813951	123168	NA
14.32	-0.014	-0.13	0.90075	0.955403	0.02	0.90075	0	NA	123176	PFDN4
12.6	0.212	0.87	0.39109	0.626248	0.75	0.39109	0	NA	123185	TNXB
11.26	0.553	2.99	0.00452	0.039974	8.93	0.00452	1	NA	123186	SAMD1
12.39	0.124	0.66	0.51537	0.725407	0.43	0.51537	0	NA	123195	LOC116238
10.66	-0.172	-0.68	0.49775	0.711322	0.47	0.49775	0	NA	123197	GLE1L
8.29	-0.077	-0.42	0.67725	0.836308	0.18	0.67725	0	NA	123211	MGC15882
14.93	-0.199	-1.34	0.1884	0.414443	1.78	0.1884	0	NA	123213	FLJ10350
7.36	-0.106	-0.44	0.65981	0.825207	0.2	0.65981	0	Celera Transcript hCT1822802.1	123220	NA
8.07	-0.287	-1.36	0.18046	0.404158	1.85	0.18046	0	NA	123221	CCL19
8.22	-0.061	-0.25	0.80609	0.909057	0.06	0.80609	0	NA	123231	SYTL5
9.42	0.189	0.87	0.38968	0.625285	0.75	0.38968	0	NA	123232	SLC6A1
10.18	0.292	1.4	0.16865	0.388795	1.96	0.16865	0	NA	123235	SOX5
8.22	0.24	1.04	0.30583	0.546857	1.07	0.30583	0	Celera Transcript hCT2349212	123236	NA
12.02	-2.694	-1.87	0.0679	0.225417	3.5	0.0679	0	NA	123246	RPS4Y1
8.23	0.416	2.04	0.0471	0.179785	4.17	0.0471	0	NA	123258	DBH
9.87	0.266	1.34	0.18667	0.412378	1.8	0.18667	0	NA	123271	LOC57146
12.95	-0.247	-2.26	0.02876	0.131982	5.1	0.02876	0	NA	123272	TSSC4
12.03	-0.128	-0.46	0.64728	0.817138	0.21	0.64728	0	NA	123273	JUN
8.4	-0.206	-0.73	0.46684	0.687571	0.54	0.46684	0	Celera Transcript hCT2330797.1	123277	NA
10.51	-0.444	-1.61	0.1133	0.307209	2.61	0.1133	0	NA	123279	NA
9.52	0.368	1.98	0.0542	0.196485	3.91	0.0542	0	NA	123286	MAP3K7IP1
8	-0.207	-0.86	0.39194	0.626773	0.75	0.39194	0	Celera Transcript hCT2282997	123312	NA
10.1	0.34	1.57	0.12362	0.323209	2.46	0.12362	0	Celera Transcript hCT1647209.1	123318	NA
8.37	0.254	0.6	0.5487	0.749558	0.37	0.5487	0	Celera Transcript hCT2346069	123329	NA
6.99	0.276	1.34	0.18703	0.412831	1.79	0.18703	0	Celera Transcript hCT2343479,Celera Transcript hCT2346493	123330	NA
7.82	0.005	0.02	0.9853	0.994337	0	0.9853	0	NA	123331	SSH2
9.45	-0.248	-1.16	0.25168	0.490519	1.35	0.25168	0	NA	123343	DKFZp451M2119
8.25	-0.525	-2.59	0.01294	0.078896	6.7	0.01294	0	Celera Transcript hCT1960015.1	123358	NA
12.18	-0.323	-1.74	0.08911	0.266587	3.02	0.08911	0	NA	123361	KIAA0101
7.61	0.025	0.13	0.89938	0.954776	0.02	0.89938	0	NA	123363	MEP1B
7.74	-0.03	-0.18	0.86093	0.935568	0.03	0.86093	0	Celera Transcript hCT2346246	123365	NA
10.28	-0.161	-1.1	0.27592	0.516503	1.22	0.27592	0	Celera Transcript hCT83230.4	123366	NA
12.15	0.477	2.8	0.00744	0.055047	7.85	0.00744	0	NA	123368	DDEFL1
7.48	0.004	0.02	0.98786	0.995507	0	0.98786	0	NA	123375	GNMT
12.76	-0.055	-0.55	0.58791	0.777244	0.3	0.58791	0	NA	123379	WDR51B
14.1	-0.302	-1.21	0.23175	0.468921	1.47	0.23175	0	NA	123381	IGF1
7.69	-0.224	-1.09	0.27989	0.52057	1.2	0.27989	0	Celera Transcript hCT2346457	123383	NA
10.16	-0.179	-0.76	0.45143	0.67646	0.58	0.45143	0	NA	123385	PAPD1
10.13	0.219	1.26	0.21329	0.44565	1.59	0.21329	0	NA	123395	EPOR
12.38	-0.144	-0.97	0.33707	0.578219	0.94	0.33707	0	NA	123400	CDC2
14.08	-0.387	-2.19	0.03337	0.144601	4.82	0.03337	0	NA	123404	NA
9.27	-0.063	-0.25	0.80285	0.907304	0.06	0.80285	0	NA	123411	ZFY
7.52	-0.004	-0.02	0.98163	0.992917	0	0.98163	0	Celera Transcript hCT2321820.1	123426	NA
11.23	-0.19	-0.88	0.38596	0.621704	0.77	0.38596	0	Celera Transcript hCT2307002,Celera Transcript hCT2307001,Celera Transcript hCT2306992,Celera Transcript hCT2307014.1,Celera Transcript hCT2307004,Celera Transcript hCT2307009,Celera Transcript hCT2307011	123427	NA
7.34	0.326	1.62	0.11164	0.304743	2.63	0.11164	0	NA	123432	CYP27B1
10.16	-0.667	-2.34	0.02388	0.116583	5.46	0.02388	0	NA	123436	BMX
17.33	-0.342	-2.08	0.04328	0.170705	4.32	0.04328	0	NA	123437	SPARC
14.61	0.073	0.66	0.50995	0.720814	0.44	0.50995	0	NA	123438	FLJ14154
9.65	-0.111	-0.45	0.6535	0.821333	0.2	0.6535	0	NA	123450	NR4A2
13.13	0.187	0.87	0.38678	0.622279	0.76	0.38678	0	NA	123455	C5orf18
10.55	-0.133	-0.78	0.4399	0.666943	0.61	0.4399	0	NA	123460	MtFMT
8.89	-0.369	-1.1	0.27921	0.520127	1.2	0.27921	0	NA	123461	NDRG4
9.82	-0.134	-0.48	0.63666	0.810065	0.23	0.63666	0	NA	123464	SPTA1
14.27	0.126	0.92	0.36193	0.601166	0.85	0.36193	0	NA	123465	NDFIP2
8.03	-0.176	-1	0.32453	0.56585	0.99	0.32453	0	NA	123469	ETS1
13.13	0.061	0.63	0.53438	0.739246	0.39	0.53438	0	NA	123470	ARMC1
8.17	-0.718	-3.02	0.00419	0.037873	9.09	0.00419	-1	Celera Transcript hCT2320720.1	123471	NA
13.39	-0.281	-1.56	0.12611	0.327181	2.43	0.12611	0	NA	123473	WHSC2
8.78	0.007	0.04	0.97037	0.987627	0	0.97037	0	NA	123477	OR7C2
8.81	-0.239	-1.22	0.22874	0.465426	1.49	0.22874	0	Celera Transcript hCT2346614	123485	NA
9.92	-0.217	-1.06	0.29664	0.537531	1.11	0.29664	0	NA	123490	FLJ11029
13.08	-0.358	-3.32	0.00176	0.021338	11.05	0.00176	-1	NA	123495	CHKB
9.93	-0.772	-2.71	0.00936	0.063774	7.37	0.00936	0	NA	123496	PCDHA13,PCDHA12,PCDHA2,PCDHA11,PCDHA9,PCDHAC2,PCDHA10,PCDHA1,PCDHA8,PCDHAC1,PCDHA7,PCDHA5,PCDHA6,PCDHA4,PCDHA3
10.63	-0.408	-1.14	0.2599	0.499516	1.3	0.2599	0	NA	123506	GABRB1
10.73	-0.248	-1.48	0.14655	0.357783	2.18	0.14655	0	NA	123514	COX15
15.17	-0.081	-0.67	0.50389	0.716264	0.45	0.50389	0	NA	123515	PDIR
7.15	0.197	0.88	0.38563	0.621536	0.77	0.38563	0	Celera Transcript hCT2347949	123516	NA
10.49	-0.814	-2.74	0.00886	0.061587	7.48	0.00886	0	NA	123518	FLJ10094
13.02	-0.074	-0.78	0.44127	0.668119	0.6	0.44127	0	Celera Transcript hCT401083.3	123527	NA
11.48	0.242	0.78	0.43886	0.666237	0.61	0.43886	0	NA	123533	WEE1
13.21	-0.233	-2.09	0.04251	0.168763	4.36	0.04251	0	NA	123534	MCTS1
8.92	0.109	0.41	0.68167	0.839037	0.17	0.68167	0	Celera Transcript hCT1646845,Celera Transcript hCT2314332	123540	NA
7.32	0.4	3.12	0.00311	0.030959	9.76	0.00311	1	Celera Transcript hCT2346136	123556	NA
10.16	0.042	0.25	0.80313	0.907423	0.06	0.80313	0	Celera Transcript hCT1838625.1	123557	NA
14.53	-0.252	-1.74	0.08901	0.266464	3.02	0.08901	0	NA	123559	ST3GAL6
9.49	-0.17	-0.58	0.56149	0.758752	0.34	0.56149	0	NA	123560	ZNF339
7.27	0.069	0.22	0.82613	0.918474	0.05	0.82613	0	Celera Transcript hCT2347159	123561	NA
10.04	0.331	1.77	0.08292	0.25544	3.14	0.08292	0	NA	123565	TNRC4
7.73	-0.031	-0.15	0.87915	0.944767	0.02	0.87915	0	Celera Transcript hCT2346985	123567	NA
14.16	-0.016	-0.14	0.88606	0.94822	0.02	0.88606	0	NA	123584	TOMM20
9.91	-0.469	-1.79	0.0805	0.250513	3.2	0.0805	0	NA	123595	FCN1
7.94	0.288	1.5	0.14142	0.350388	2.24	0.14142	0	Celera Transcript hCT1646213.1	123598	NA
8.05	0.002	0.01	0.99576	0.998193	0	0.99576	0	NA	123625	P2RY12
11.82	1.175	3.75	5e-04	0.009061	14.08	5e-04	1	NA	123631	AKT1S1
16.39	-0.065	-0.38	0.70475	0.852412	0.15	0.70475	0	NA	123636	COX7B
13.34	-0.041	-0.25	0.8071	0.909746	0.06	0.8071	0	NA	123640	KIAA1196
10.78	0.488	1.42	0.16302	0.38065	2.01	0.16302	0	NA	123641	IRAK1
13.96	0.211	2.19	0.0337	0.145589	4.8	0.0337	0	NA	123648	ASXL2
13.43	0.547	2.74	0.00879	0.061298	7.5	0.00879	0	Celera Transcript hCT1956076.2	123649	NA
7.71	-0.073	-0.37	0.70949	0.854887	0.14	0.70949	0	NA	123657	SLCO5A1
11.79	0.337	2.15	0.03669	0.153237	4.64	0.03669	0	Celera Transcript hCT2345573	123662	NA
13.07	-0.125	-1.32	0.1944	0.422796	1.73	0.1944	0	NA	123666	SCRN3
8.49	0.013	0.05	0.96181	0.984017	0	0.96181	0	Celera Transcript hCT1958111.1	123673	NA
13.2	0.044	0.22	0.8244	0.917946	0.05	0.8244	0	NA	123679	CTSL2
8.32	-0.134	-0.5	0.61929	0.799114	0.25	0.61929	0	NA	123680	C20orf70
7.78	0.032	0.13	0.89498	0.952408	0.02	0.89498	0	Celera Transcript hCT1847211.2	123687	NA
13.21	0.705	3.1	0.00333	0.032461	9.61	0.00333	1	NA	123688	LOC92912
8.59	-0.29	-1.2	0.23778	0.475771	1.43	0.23778	0	NA	123693	KIAA0804
12.03	0	0	0.99926	0.999554	0	0.99926	0	Celera Transcript hCT12486.3	123699	NA
9.69	0.088	0.41	0.68387	0.840142	0.17	0.68387	0	NA	123711	HACE1
8.06	0.197	0.96	0.34186	0.582494	0.92	0.34186	0	Celera Transcript hCT2345105	123721	NA
11.86	0.799	4.2	0.00012	0.003433	17.66	0.00012	1	NA	123724	RAB17
11.19	0.123	0.89	0.3758	0.612862	0.8	0.3758	0	NA	123731	ZG16
13.7	0.037	0.31	0.75732	0.882156	0.1	0.75732	0	NA	123733	PPIL3
8.28	-0.372	-2.03	0.04865	0.183588	4.11	0.04865	0	Celera Transcript hCT2346245	123740	NA
8.24	-0.46	-2.15	0.03716	0.154621	4.61	0.03716	0	NA	123743	PDE3A
9.98	-0.533	-0.96	0.34325	0.583706	0.92	0.34325	0	NA	123744	PTX3
8.62	-0.505	-1.92	0.06103	0.211169	3.69	0.06103	0	Celera Transcript hCT7399	123749	NA
17.55	-0.377	-3.98	0.00024	0.005519	15.87	0.00024	-1	NA	123750	CALM2
8.4	0.592	1.56	0.12651	0.327754	2.42	0.12651	0	NA	123751	GYPA
7.44	-0.095	-0.51	0.61412	0.795191	0.26	0.61412	0	Celera Transcript hCT2347163	123761	NA
8.27	0.123	0.37	0.70999	0.855188	0.14	0.70999	0	Celera Transcript hCT1813226.1	123767	NA
10.5	0.032	0.19	0.8529	0.932233	0.03	0.8529	0	NA	123778	FANCF
11.2	-0.972	-3.14	0.00295	0.029887	9.88	0.00295	-1	NA	123781	GABRA4
9.28	-0.193	-0.68	0.49932	0.712697	0.46	0.49932	0	Celera Transcript hCT2347405	123795	NA
13.54	0.058	0.57	0.56977	0.764458	0.33	0.56977	0	NA	123804	LTA4H
8.34	0.968	3.65	0.00067	0.011136	13.36	0.00067	1	NA	123808	C1QL1
11.63	-0.614	-1.47	0.14884	0.360933	2.16	0.14884	0	NA	123809	CAPZA2
7.65	-0.154	-0.59	0.55837	0.756236	0.35	0.55837	0	NA	123810	GABRB3
8.08	0.052	0.19	0.84657	0.928889	0.04	0.84657	0	Celera Transcript hCT2346333	123816	NA
8.27	-0.303	-1.56	0.12553	0.326231	2.44	0.12553	0	NA	123818	ABCA9
8.27	-0.285	-1.17	0.24988	0.488699	1.36	0.24988	0	NA	123821	LOC153364
11.61	-0.169	-1.83	0.07423	0.238455	3.34	0.07423	0	NA	123823	NARG1
11.89	0.366	2.38	0.02141	0.108981	5.68	0.02141	0	NA	123825	UGDH
11.28	-0.058	-0.41	0.68682	0.841925	0.16	0.68682	0	NA	123838	MSX1
12.97	-0.052	-0.5	0.61614	0.796638	0.25	0.61614	0	NA	123845	MRPS28
9.18	0.043	0.19	0.84678	0.928918	0.04	0.84678	0	NA	123852	RHD,RHCE
7.81	0.063	0.32	0.75325	0.880092	0.1	0.75325	0	Celera hCG2025766.1	123853	NA
9.73	0.113	0.36	0.72185	0.862128	0.13	0.72185	0	NA	123864	H17
9.06	-0.399	-1.94	0.05801	0.204767	3.78	0.05801	0	NA	123867	KIAA0408
10.72	-0.201	-0.81	0.42206	0.652476	0.66	0.42206	0	NA	123868	PPIL4
9.65	0.44	1.5	0.14181	0.351024	2.24	0.14181	0	NA	123878	KIAA1961
12.63	0.039	0.2	0.84295	0.926755	0.04	0.84295	0	NA	123880	STAT5B
12.04	-0.244	-1.55	0.12839	0.330165	2.4	0.12839	0	NA	123894	MKI67IP
12	-0.789	-3.18	0.00265	0.027681	10.12	0.00265	-1	NA	123896	ABCD3
7.54	-0.117	-0.65	0.516	0.725915	0.43	0.516	0	NA	123897	SERPINI2
14.03	-0.295	-1.22	0.22845	0.465147	1.49	0.22845	0	NA	123908	VCAM1
12.77	-0.401	-2.99	0.00446	0.039615	8.96	0.00446	-1	NA	123910	CRSP6
11.91	0.102	0.43	0.6685	0.830765	0.19	0.6685	0	NA	123914	CDS1
7.19	-0.303	-1.57	0.12233	0.321368	2.48	0.12233	0	NA	123924	SLC26A9
8.07	0.22	1.13	0.26479	0.50523	1.27	0.26479	0	NA	123925	ALLC
14.02	0.159	0.91	0.36753	0.605871	0.83	0.36753	0	NA	123927	SAFB2
8.03	-0.537	-1.69	0.09794	0.28253	2.86	0.09794	0	Celera Transcript hCT2346438	123931	NA
15.85	0.219	1.96	0.05579	0.200112	3.85	0.05579	0	Celera Transcript hCT2344958,Celera Transcript hCT2268067.1	123933	NA
10.58	1.237	3.74	0.00052	0.009298	13.98	0.00052	1	NA	123950	CPNE2
10.68	0.247	1.45	0.15321	0.367149	2.11	0.15321	0	NA	123956	ZBTB2
7.63	-0.009	-0.05	0.96292	0.984309	0	0.96292	0	NA	123960	SERPINB11
8.72	0.311	1.74	0.0891	0.266587	3.02	0.0891	0	Celera Transcript hCT25066.2	123961	NA
8.98	0.226	1.21	0.234	0.471462	1.45	0.234	0	Celera Transcript hCT1960822.2	123965	NA
7.45	-0.223	-0.83	0.41074	0.642117	0.69	0.41074	0	NA	123970	FAM9B
6.85	-0.041	-0.19	0.85302	0.932262	0.03	0.85302	0	Celera Transcript hCT1644545.2	123978	NA
17.26	0.366	2.93	0.00527	0.044221	8.59	0.00527	1	NA	123981	RPS23
7.45	0.129	0.59	0.5565	0.754939	0.35	0.5565	0	NA	123989	GABRA6
9.22	0.155	0.55	0.58622	0.776075	0.3	0.58622	0	Celera Transcript hCT1971143.1	123995	NA
8.34	-0.461	-2.12	0.03973	0.161792	4.48	0.03973	0	NA	123997	CASP10
7.36	0.027	0.17	0.86432	0.936714	0.03	0.86432	0	Celera Transcript hCT1654974.3	124008	NA
7.13	-0.224	-1.16	0.2504	0.489189	1.36	0.2504	0	Celera Transcript hCT2345113,Celera Transcript hCT2345112,Celera Transcript hCT1814938.1	124011	NA
7.69	0.089	0.61	0.54472	0.746117	0.37	0.54472	0	NA	124015	FLJ25333
8.64	0.192	0.92	0.36269	0.601884	0.85	0.36269	0	Celera Transcript hCT2346932	124024	NA
12.88	0.077	0.57	0.57206	0.766242	0.32	0.57206	0	NA	124025	PREP
12.46	-0.017	-0.14	0.89191	0.951005	0.02	0.89191	0	NA	124033	NT5C2
8.01	-0.257	-1.39	0.17024	0.390579	1.94	0.17024	0	Celera Transcript hCT2347143	124034	NA
7.95	-0.473	-1.72	0.0923	0.272408	2.96	0.0923	0	Celera Transcript hCT14620.2	124041	NA
13.89	-0.235	-1.59	0.11811	0.315093	2.54	0.11811	0	NA	124046	SERPINB1
12	-0.002	-0.02	0.98284	0.993433	0	0.98284	0	NA	124049	KIAA0141
7.73	0.717	3.07	0.00362	0.034321	9.42	0.00362	1	Celera Transcript hCT18301.2	124054	NA
7.69	-0.127	-0.66	0.51168	0.722218	0.44	0.51168	0	Celera Transcript hCT2347328	124055	NA
11.14	-0.404	-1.66	0.10373	0.292633	2.76	0.10373	0	Celera Transcript hCT2347184	124056	NA
14.24	-0.018	-0.11	0.91683	0.963507	0.01	0.91683	0	NA	124058	PH-4
12.24	-0.374	-2.44	0.01864	0.099612	5.96	0.01864	0	NA	124059	TERF1
13.82	0.578	5.37	0	0.000246	28.88	0	1	NA	124061	POU2F1
8.86	0.273	1.13	0.2643	0.504686	1.28	0.2643	0	NA	124073	ADARB2
9.35	0.071	0.43	0.67214	0.83344	0.18	0.67214	0	Celera Transcript hCT2291838,Celera Transcript hCT2291836,Celera Transcript hCT2291837	124085	NA
13.86	0.142	1.48	0.1468	0.358058	2.18	0.1468	0	NA	124095	GLO1
9.68	-0.913	-3.7	0.00059	0.010212	13.67	0.00059	-1	Celera Transcript hCT2319258,Celera Transcript hCT2319259,Celera Transcript hCT2319260	124100	NA
8.31	0.36	1.21	0.23382	0.471352	1.46	0.23382	0	Celera Transcript hCT2317693,Celera Transcript hCT1971380.1	124104	NA
10.13	0.55	1.49	0.14201	0.351298	2.23	0.14201	0	NA	124107	RAB35
8	0.006	0.03	0.97906	0.991978	0	0.97906	0	NA	124109	BCMP11
8.26	-0.139	-0.62	0.53561	0.739696	0.39	0.53561	0	NA	124110	DLX1
10.88	0.282	1.67	0.10137	0.288324	2.8	0.10137	0	NA	124112	BRCA1
12.42	-0.137	-1.28	0.20844	0.439841	1.63	0.20844	0	NA	124116	USP15
9.18	0.544	2.3	0.02616	0.123853	5.29	0.02616	0	NA	124119	NDST1
10.07	-0.227	-1.49	0.14188	0.351076	2.23	0.14188	0	NA	124129	ZNF230
7.64	-0.201	-1.13	0.26436	0.504729	1.28	0.26436	0	NA	124132	PDE6C
7.64	0.074	0.27	0.7849	0.897477	0.08	0.7849	0	Celera Transcript hCT1813681.1	124138	NA
17.15	0.304	2.32	0.02489	0.120062	5.38	0.02489	0	Celera Transcript hCT1643779.1	124143	NA
9.04	-0.068	-0.39	0.69926	0.848946	0.15	0.69926	0	Celera Transcript hCT1964188.1,Celera Transcript hCT2287415	124147	NA
10.77	0.104	0.53	0.59991	0.784986	0.28	0.59991	0	Celera Transcript hCT2345936	124152	NA
13.4	-0.357	-2.43	0.01932	0.102003	5.88	0.01932	0	NA	124154	LOC127253
8.11	-0.088	-0.35	0.72718	0.864968	0.12	0.72718	0	Celera Transcript hCT2347216	124161	NA
15.55	-0.095	-1.15	0.25695	0.49633	1.32	0.25695	0	NA	124164	NBR1
10.37	-0.193	-0.73	0.46942	0.689746	0.53	0.46942	0	NA	124165	PLCB2
9.56	-0.618	-2.24	0.03018	0.136121	5.01	0.03018	0	Celera Transcript hCT1821228.1	124168	NA
8.62	-0.501	-1.47	0.14788	0.359629	2.17	0.14788	0	NA	124173	GAD1
7.46	0.629	2.52	0.01532	0.087488	6.35	0.01532	0	Celera Transcript hCT2345945	124185	NA
7.6	-0.132	-0.77	0.44535	0.671957	0.59	0.44535	0	Celera Transcript hCT24652.3	124187	NA
7.85	-0.056	-0.25	0.80725	0.909861	0.06	0.80725	0	Celera Transcript hCT1812909.1	124196	NA
8.74	-0.727	-2.13	0.03824	0.157504	4.56	0.03824	0	Celera Transcript hCT2251373,Celera Transcript hCT28401.3,Celera Transcript hCT1815480.1	124205	NA
7.97	-0.404	-1.14	0.26047	0.500058	1.3	0.26047	0	NA	124216	UHRF2
16.37	-0.331	-1.78	0.08196	0.253564	3.16	0.08196	0	NA	124225	FDX1
13.75	-0.371	-2.39	0.02127	0.108496	5.69	0.02127	0	NA	124232	ERBP
12.9	-0.073	-1.01	0.32016	0.561523	1.01	0.32016	0	Celera Transcript hCT2317766,Celera Transcript hCT8320.2,Celera Transcript hCT2355948,Celera Transcript hCT2355944,Celera Transcript hCT2355947,Celera Transcript hCT1954850.1,Celera Transcript hCT2355946,Celera Transcript hCT2317769,Celera Transcript hCT2355945	124239	NA
18.05	-0.007	-0.08	0.93852	0.973744	0.01	0.93852	0	Celera Transcript hCT13902.2	124252	NA
8.05	-0.148	-0.73	0.46816	0.688822	0.54	0.46816	0	Celera Transcript hCT2346141	124258	NA
15.73	0.061	0.73	0.47061	0.690709	0.53	0.47061	0	NA	124267	PSMC4
7.75	0.26	1.52	0.13449	0.339854	2.32	0.13449	0	NA	124270	COL12A1
8.88	0.465	3.03	0.00404	0.036994	9.17	0.00404	1	NA	124274	FRK
11.5	0.43	2.29	0.02675	0.125887	5.24	0.02675	0	NA	124281	TNRC5
8.64	-0.725	-2.68	0.01022	0.067449	7.19	0.01022	0	NA	124290	FLJ33979
10.17	0.319	2.22	0.03173	0.140019	4.91	0.03173	0	NA	124299	ADH1A
12	2.595	4.66	3e-05	0.001268	21.72	3e-05	1	NA	124305	HTRA4
15.83	-0.294	-2.66	0.01084	0.070197	7.06	0.01084	0	NA	124318	STAU
7.98	0.334	1.16	0.25102	0.489956	1.35	0.25102	0	Celera Transcript hCT1959809.1	124319	NA
7.41	0.103	0.53	0.59944	0.784718	0.28	0.59944	0	NA	124326	IQCA
9.27	-0.131	-0.52	0.6083	0.790678	0.27	0.6083	0	NA	124333	VN1R2
7.79	-0.153	-0.89	0.3775	0.614436	0.79	0.3775	0	NA	124334	HOXA2
12.51	-0.18	-0.88	0.38143	0.617921	0.78	0.38143	0	Celera Transcript hCT2346839	124340	NA
13.16	-0.166	-1.77	0.0842	0.257808	3.12	0.0842	0	Celera Transcript hCT30861.2	124345	NA
16.75	-0.323	-1.44	0.15601	0.37132	2.08	0.15601	0	Celera Transcript hCT2284026	124354	NA
14.85	0.947	2.72	0.00927	0.063323	7.39	0.00927	0	NA	124360	GENX-3414
13.98	0.085	0.55	0.58605	0.776009	0.3	0.58605	0	NA	124368	EPB41L2
9.84	-0.075	-0.43	0.66989	0.831665	0.18	0.66989	0	NA	124375	PRSS33
14.56	-0.408	-2.11	0.04018	0.162895	4.46	0.04018	0	NA	124377	SCIRP10
8.06	-0.047	-0.26	0.79808	0.904634	0.07	0.79808	0	NA	124380	OMD
8.56	-0.25	-1.02	0.31447	0.555465	1.03	0.31447	0	NA	124383	PROX1
8.22	-0.48	-1.79	0.07982	0.249311	3.21	0.07982	0	Celera Transcript hCT1838007.2	124386	NA
8.93	-0.064	-0.34	0.73625	0.870271	0.11	0.73625	0	NA	124388	CAPNS2
7.62	-0.234	-0.9	0.3751	0.612265	0.8	0.3751	0	Celera Transcript hCT2346627	124392	NA
7.91	0.175	0.98	0.33416	0.575276	0.95	0.33416	0	NA	124403	BCL2L14
14.11	-1.134	-5.41	0	0.000225	29.29	0	-1	NA	124405	EVI5
13.33	0.03	0.21	0.83691	0.923365	0.04	0.83691	0	NA	124409	SLC35B2
14.31	-0.274	-1.2	0.2353	0.473082	1.45	0.2353	0	NA	124411	COPl
17.01	-0.61	-3.77	0.00046	0.008626	14.25	0.00046	-1	NA	124416	FBN2
10.33	-0.011	-0.05	0.95876	0.982807	0	0.95876	0	Celera Transcript hCT24261.2,Celera Transcript hCT2333133,Celera Transcript hCT1956064.1,Celera Transcript hCT2333132	124418	NA
11.71	1.012	5.12	1e-05	0.000437	26.23	1e-05	1	Celera Transcript hCT2340432,Celera Transcript hCT2340649,Celera Transcript hCT2340433	124424	NA
10.79	0.155	0.56	0.57702	0.769673	0.32	0.57702	0	NA	124430	TAF2
9.1	0.469	1.54	0.1314	0.334744	2.36	0.1314	0	NA	124431	PAEP
7.77	-0.003	-0.01	0.98883	0.995745	0	0.98883	0	Celera Transcript hCT2347191	124440	NA
12.43	-0.045	-0.25	0.80316	0.907423	0.06	0.80316	0	NA	124441	C20orf160
16.08	0.203	1.36	0.17916	0.402259	1.86	0.17916	0	Celera Transcript hCT1830464.2	124452	NA
10.97	0.05	0.33	0.74508	0.875633	0.11	0.74508	0	NA	124454	ARMC8
13.08	0.74	2.01	0.05037	0.187811	4.04	0.05037	0	NA	124456	KIAA1102
9.35	0.518	1.99	0.05322	0.194369	3.94	0.05322	0	NA	124473	AQP7
7.97	-0.04	-0.18	0.86036	0.935568	0.03	0.86036	0	NA	124482	C5
8.17	-0.15	-0.65	0.51793	0.727122	0.42	0.51793	0	NA	124485	FBXO27
13.07	0.126	1.18	0.24332	0.482335	1.4	0.24332	0	Celera Transcript hCT2345926	124488	NA
17.35	-0.334	-3.69	6e-04	0.010405	13.61	6e-04	-1	NA	124489	HNRPF
11.12	-0.527	-4.09	0.00017	0.004375	16.73	0.00017	-1	NA	124500	CENPH
13.08	-0.233	-2.13	0.03825	0.157533	4.56	0.03825	0	NA	124506	ADH5
10.08	0.411	1.41	0.16422	0.382455	2	0.16422	0	NA	124513	LOC128344
13.17	-0.336	-4.31	9e-05	0.002726	18.59	9e-05	-1	NA	124516	C14orf138
7.45	0.571	2.76	0.00824	0.058911	7.64	0.00824	0	Celera Transcript hCT1839226.1	124517	NA
9	0.958	3.01	0.0043	0.038518	9.04	0.0043	1	Celera Transcript hCT2343872.1	124521	NA
