A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
8.51	0.242	0.76	0.45563	0.999759	0.57	0.45563	0	203392_s_at	203392_s_at	CTBP1
7.28	0.437	3.23	0.00339	0.288273	10.45	0.00339	0	203394_s_at	203394_s_at	HES1
7.2	0.461	2.5	0.01904	0.614414	6.27	0.01904	0	203395_s_at	203395_s_at	HES1
8.3	-0.098	-0.65	0.52014	0.999759	0.43	0.52014	0	203396_at	203396_at	PSMA4
7.04	-0.305	-1.91	0.06779	0.878178	3.64	0.06779	0	203397_s_at	203397_s_at	GALNT3
5.32	0.122	1.52	0.14044	0.999759	2.32	0.14044	0	203398_s_at	203398_s_at	GALNT3
13.58	0.213	2.08	0.04759	0.796293	4.33	0.04759	0	203399_x_at	203399_x_at	PSG11
4.62	-0.124	-0.77	0.44972	0.999759	0.59	0.44972	0	203401_at	203401_at	PRPS2
6.11	-0.001	-0.01	0.99033	0.999759	0	0.99033	0	203402_at	203402_at	KCNAB2
8	-0.039	-0.17	0.86578	0.999759	0.03	0.86578	0	203403_s_at	203403_s_at	RNF6
7.26	0.261	2.94	0.00691	0.421513	8.65	0.00691	0	203404_at	203404_at	ARMCX2
5.82	-0.205	-2.01	0.05574	0.841787	4.02	0.05574	0	203405_at	203405_at	PSMG1
8.53	0.015	0.21	0.8391	0.999759	0.04	0.8391	0	203406_at	203406_at	MFAP1
7.84	0.895	4.11	0.00037	0.107719	16.86	0.00037	0	203407_at	203407_at	PPL
6.93	-0.001	-0.01	0.99416	0.999759	0	0.99416	0	203408_s_at	203408_s_at	SATB1
6.59	0.129	1.7	0.10114	0.966812	2.89	0.10114	0	203409_at	203409_at	DDB2
7.47	-0.111	-1.66	0.10858	0.980826	2.77	0.10858	0	203410_at	203410_at	AP3M2
9.36	0.142	0.77	0.44912	0.999759	0.59	0.44912	0	203411_s_at	203411_s_at	LMNA
7.59	0.058	0.68	0.50278	0.999759	0.46	0.50278	0	203412_at	203412_at	LZTR1
6.45	0.006	0.08	0.94012	0.999759	0.01	0.94012	0	203413_at	203413_at	NELL2
9.75	-0.178	-1.2	0.24233	0.999759	1.43	0.24233	0	203414_at	203414_at	MMD
8.83	0.004	0.04	0.96747	0.999759	0	0.96747	0	203415_at	203415_at	PDCD6
8.92	-0.135	-1.36	0.18514	0.999759	1.86	0.18514	0	203416_at	203416_at	CD53
9.19	-0.259	-1.75	0.09184	0.946921	3.07	0.09184	0	203417_at	203417_at	MFAP2
5.97	0.076	0.86	0.39926	0.999759	0.74	0.39926	0	203418_at	203418_at	CCNA2
7.59	0.094	1.28	0.21045	0.999759	1.65	0.21045	0	203419_at	203419_at	KMT2B
7.86	-0.257	-2.23	0.03452	0.718768	4.99	0.03452	0	203420_at	203420_at	FAM8A1
6.73	-0.244	-2.39	0.02455	0.644653	5.72	0.02455	0	203421_at	203421_at	TP53I11
6.31	0.027	0.37	0.71745	0.999759	0.13	0.71745	0	203422_at	203422_at	POLD1
7.97	-0.183	-0.57	0.57366	0.999759	0.32	0.57366	0	203423_at	203423_at	RBP1
5.81	0.028	0.37	0.7153	0.999759	0.14	0.7153	0	203424_s_at	203424_s_at	IGFBP5
6.06	0.215	1.83	0.07913	0.913043	3.35	0.07913	0	203425_s_at	203425_s_at	IGFBP5
5.56	0.24	2.19	0.03796	0.747718	4.79	0.03796	0	203426_s_at	203426_s_at	IGFBP5
5.61	-0.128	-1.35	0.19028	0.999759	1.81	0.19028	0	203428_s_at	203428_s_at	ASF1A
8.16	0.034	0.26	0.79548	0.999759	0.07	0.79548	0	203429_s_at	203429_s_at	SUCO
9.76	-0.207	-1.33	0.1938	0.999759	1.78	0.1938	0	203430_at	203430_at	HEBP2
5.96	-0.006	-0.07	0.94116	0.999759	0.01	0.94116	0	203431_s_at	203431_s_at	ARHGAP32
6.54	0.058	0.52	0.60686	0.999759	0.27	0.60686	0	203432_at	203432_at	TMPO
7.74	-0.044	-0.36	0.72075	0.999759	0.13	0.72075	0	203433_at	203433_at	MTHFS
8.71	0.928	4.09	0.00039	0.107719	16.7	0.00039	0	203434_s_at	203434_s_at	MME
9.1	0.29	2.43	0.0227	0.635586	5.89	0.0227	0	203435_s_at	203435_s_at	MME
8.04	-0.088	-1.38	0.18093	0.999759	1.89	0.18093	0	203436_at	203436_at	RPP30
7.82	-0.012	-0.14	0.89125	0.999759	0.02	0.89125	0	203437_at	203437_at	TMEM11
7.4	0.216	2	0.0567	0.841787	3.99	0.0567	0	203438_at	203438_at	STC2
7.13	0.128	1.32	0.19807	0.999759	1.75	0.19807	0	203439_s_at	203439_s_at	STC2
6.05	-0.015	-0.18	0.85562	0.999759	0.03	0.85562	0	203441_s_at	203441_s_at	CDH2
7.12	0.046	0.6	0.55231	0.999759	0.36	0.55231	0	203442_x_at	203442_x_at	EML3
7.15	-0.025	-0.31	0.75823	0.999759	0.1	0.75823	0	203443_at	203443_at	EML3
5.58	-0.068	-0.95	0.34946	0.999759	0.91	0.34946	0	203444_s_at	203444_s_at	MTA2
10.21	-0.09	-1.08	0.29182	0.999759	1.16	0.29182	0	203445_s_at	203445_s_at	CTDSP2
7.87	0.372	3.49	0.00177	0.226415	12.2	0.00177	0	203446_s_at	203446_s_at	OCRL
7.49	0.14	1.64	0.11295	0.991305	2.7	0.11295	0	203447_at	203447_at	PSMD5
5.36	-0.032	-0.39	0.69803	0.999759	0.15	0.69803	0	203449_s_at	203449_s_at	TERF1
8.4	-0.066	-0.88	0.38697	0.999759	0.77	0.38697	0	203450_at	203450_at	CBY1
7.66	0.11	1.34	0.19269	0.999759	1.79	0.19269	0	203451_at	203451_at	LDB1
7.27	-0.085	-1.22	0.23395	0.999759	1.49	0.23395	0	203452_at	203452_at	B3GAT3
6.41	-0.144	-1.02	0.31858	0.999759	1.04	0.31858	0	203453_at	203453_at	SCNN1A
8.61	-0.114	-1.16	0.25721	0.999759	1.34	0.25721	0	203454_s_at	203454_s_at	ATOX1
11	0.08	0.49	0.62899	0.999759	0.24	0.62899	0	203455_s_at	203455_s_at	SAT1
7.91	-0.014	-0.18	0.86065	0.999759	0.03	0.86065	0	203456_at	203456_at	PRAF2
6.84	0.014	0.13	0.89775	0.999759	0.02	0.89775	0	203457_at	203457_at	STX7
7.57	-0.087	-0.97	0.34125	0.999759	0.94	0.34125	0	203458_at	203458_at	SPR
7.64	0.022	0.2	0.84414	0.999759	0.04	0.84414	0	203459_s_at	203459_s_at	VPS16
8.55	-0.04	-0.19	0.85011	0.999759	0.04	0.85011	0	203460_s_at	203460_s_at	PSEN1
6.59	0.039	0.58	0.56433	0.999759	0.34	0.56433	0	203461_at	203461_at	CHD2
9.02	-0.062	-0.69	0.49753	0.999759	0.47	0.49753	0	203462_x_at	203462_x_at	EIF3B
7.09	-0.013	-0.16	0.87541	0.999759	0.03	0.87541	0	203463_s_at	203463_s_at	EPN2
7.58	-0.02	-0.2	0.84516	0.999759	0.04	0.84516	0	203464_s_at	203464_s_at	EPN2
7.93	-0.134	-1.18	0.24879	0.999759	1.39	0.24879	0	203466_at	203466_at	MPV17
6.49	-0.023	-0.17	0.8638	0.999759	0.03	0.8638	0	203467_at	203467_at	PMM1
5.91	-0.024	-0.38	0.70544	0.999759	0.15	0.70544	0	203468_at	203468_at	CDK10
7.51	0.113	1.52	0.13976	0.999759	2.32	0.13976	0	203469_s_at	203469_s_at	CDK10
7.68	-0.017	-0.21	0.83349	0.999759	0.05	0.83349	0	203470_s_at	203470_s_at	PLEK
7.73	-0.013	-0.1	0.92097	0.999759	0.01	0.92097	0	203471_s_at	203471_s_at	PLEK
5.5	-0.102	-0.85	0.4019	0.999759	0.73	0.4019	0	203472_s_at	203472_s_at	SLCO2B1
9.18	-0.18	-2	0.05626	0.841787	4	0.05626	0	203473_at	203473_at	SLCO2B1
8.52	-0.084	-0.7	0.49037	0.999759	0.49	0.49037	0	203474_at	203474_at	IQGAP2
12.91	0.2	2.02	0.054	0.841113	4.08	0.054	0	203475_at	203475_at	CYP19A1
10.23	0.797	4.08	0.00039	0.107719	16.66	0.00039	0	203476_at	203476_at	TPBG
9.53	-0.116	-0.84	0.41087	0.999759	0.7	0.41087	0	203477_at	203477_at	COL15A1
8.55	0.029	0.28	0.78093	0.999759	0.08	0.78093	0	203478_at	203478_at	NDUFC1
6.26	-0.049	-0.56	0.57793	0.999759	0.32	0.57793	0	203479_s_at	203479_s_at	OTUD4
8.11	-0.002	-0.02	0.98071	0.999759	0	0.98071	0	203480_s_at	203480_s_at	OTUD4
6.08	-0.031	-0.49	0.63046	0.999759	0.24	0.63046	0	203481_at	203481_at	FAM178A
6.5	-0.004	-0.05	0.96282	0.999759	0	0.96282	0	203482_at	203482_at	FAM178A
5.56	-0.002	-0.01	0.98847	0.999759	0	0.98847	0	203483_at	203483_at	SEMA4G
8.61	-0.056	-0.34	0.73427	0.999759	0.12	0.73427	0	203484_at	203484_at	SEC61G
6.11	-0.084	-0.6	0.55632	0.999759	0.36	0.55632	0	203486_s_at	203486_s_at	ARMC8
6.9	-0.053	-0.65	0.51846	0.999759	0.43	0.51846	0	203487_s_at	203487_s_at	ARMC8
6.38	-0.009	-0.1	0.92301	0.999759	0.01	0.92301	0	203488_at	203488_at	LPHN1
6.68	0.044	0.37	0.71492	0.999759	0.14	0.71492	0	203489_at	203489_at	SIVA1
8.51	-0.13	-1.32	0.19773	0.999759	1.75	0.19773	0	203490_at	203490_at	ELF4
6.7	0.042	0.5	0.61931	0.999759	0.25	0.61931	0	203492_x_at	203492_x_at	CEP57
6.5	-0.025	-0.28	0.7849	0.999759	0.08	0.7849	0	203494_s_at	203494_s_at	CEP57
5.37	0.095	1.27	0.21502	0.999759	1.62	0.21502	0	203495_at	203495_at	LRRC14
6.3	0.087	0.91	0.37161	0.999759	0.83	0.37161	0	203496_s_at	203496_s_at	MED1
5.91	0.043	0.52	0.60981	0.999759	0.27	0.60981	0	203497_at	203497_at	MED1
5.68	0.021	0.18	0.85565	0.999759	0.03	0.85565	0	203498_at	203498_at	RCAN2
6.35	0.073	0.72	0.47618	0.999759	0.52	0.47618	0	203499_at	203499_at	EPHA2
6.5	-0.147	-2	0.05624	0.841787	4	0.05624	0	203500_at	203500_at	GCDH
6.45	-0.053	-0.65	0.52456	0.999759	0.42	0.52456	0	203501_at	203501_at	CPQ
9.06	-0.273	-1.51	0.14463	0.999759	2.27	0.14463	0	203502_at	203502_at	BPGM
6.92	0.054	0.39	0.69622	0.999759	0.16	0.69622	0	203503_s_at	203503_s_at	PEX14
9.08	0.186	0.95	0.34929	0.999759	0.91	0.34929	0	203504_s_at	203504_s_at	ABCA1
8.18	0.209	1.68	0.1047	0.973794	2.83	0.1047	0	203505_at	203505_at	ABCA1
7.34	0.119	1.3	0.20429	0.999759	1.7	0.20429	0	203506_s_at	203506_s_at	MED12
5.67	0.001	0.02	0.98495	0.999759	0	0.98495	0	203507_at	203507_at	CD68
7.4	0.087	0.66	0.51222	0.999759	0.44	0.51222	0	203508_at	203508_at	TNFRSF1B
7.69	-0.062	-0.71	0.48326	0.999759	0.51	0.48326	0	203509_at	203509_at	SORL1
7.73	-0.152	-1.01	0.32316	0.999759	1.02	0.32316	0	203510_at	203510_at	MET
8.47	0.102	0.89	0.38198	0.999759	0.79	0.38198	0	203511_s_at	203511_s_at	TRAPPC3
7.94	-0.027	-0.25	0.80663	0.999759	0.06	0.80663	0	203512_at	203512_at	TRAPPC3
7.72	-0.076	-0.83	0.41634	0.999759	0.68	0.41634	0	203513_at	203513_at	SPG11
7.5	-0.046	-0.48	0.63515	0.999759	0.23	0.63515	0	203514_at	203514_at	MAP3K3
6.63	-0.137	-1.2	0.24302	0.999759	1.43	0.24302	0	203515_s_at	203515_s_at	PMVK
6.22	0.027	0.23	0.81969	0.999759	0.05	0.81969	0	203516_at	203516_at	SNTA1
7.82	-0.054	-0.61	0.54773	0.999759	0.37	0.54773	0	203517_at	203517_at	MTX2
6.33	0.22	2.97	0.0064	0.409034	8.83	0.0064	0	203518_at	203518_at	LYST
7.4	0.126	1.39	0.17755	0.999759	1.92	0.17755	0	203519_s_at	203519_s_at	UPF2
5.51	-0.003	-0.04	0.96754	0.999759	0	0.96754	0	203520_s_at	203520_s_at	ZNF318
6.27	-0.037	-0.55	0.58666	0.999759	0.3	0.58666	0	203521_s_at	203521_s_at	ZNF318
7.09	-0.1	-1.31	0.20356	0.999759	1.7	0.20356	0	203522_at	203522_at	CCS
6.21	0.022	0.24	0.8133	0.999759	0.06	0.8133	0	203523_at	203523_at	LSP1
7.3	-0.067	-0.7	0.48743	0.999759	0.5	0.48743	0	203524_s_at	203524_s_at	MPST
5.53	0.079	1.26	0.21882	0.999759	1.59	0.21882	0	203526_s_at	203526_s_at	APC
5.99	-0.015	-0.21	0.83785	0.999759	0.04	0.83785	0	203527_s_at	203527_s_at	APC
6.89	-0.071	-0.76	0.45339	0.999759	0.58	0.45339	0	203528_at	203528_at	SEMA4D
8.62	0.005	0.04	0.96859	0.999759	0	0.96859	0	203529_at	203529_at	PPP6C
7.87	0.241	2.34	0.02758	0.675767	5.47	0.02758	0	203530_s_at	203530_s_at	STX4
8.14	-0.005	-0.04	0.96897	0.999759	0	0.96897	0	203531_at	203531_at	CUL5
5.79	-0.136	-1.31	0.20088	0.999759	1.72	0.20088	0	203532_x_at	203532_x_at	CUL5
8.99	-0.152	-1.3	0.20581	0.999759	1.69	0.20581	0	203534_at	203534_at	LSM1
9.36	-0.002	-0.01	0.99086	0.999759	0	0.99086	0	203535_at	203535_at	S100A9
7.89	0.003	0.03	0.97724	0.999759	0	0.97724	0	203536_s_at	203536_s_at	CIAO1
6.98	-0.121	-1.8	0.08397	0.924699	3.24	0.08397	0	203537_at	203537_at	PRPSAP2
7.48	0.057	0.61	0.54549	0.999759	0.38	0.54549	0	203538_at	203538_at	CAMLG
5.62	-0.01	-0.11	0.91052	0.999759	0.01	0.91052	0	203539_s_at	203539_s_at	NA
5.63	-0.044	-0.4	0.69383	0.999759	0.16	0.69383	0	203540_at	203540_at	GFAP
5.38	0.064	0.63	0.53625	0.999759	0.39	0.53625	0	203541_s_at	203541_s_at	KLF9
6.14	-0.057	-0.62	0.54017	0.999759	0.39	0.54017	0	203542_s_at	203542_s_at	KLF9
6.69	0.047	0.49	0.6299	0.999759	0.24	0.6299	0	203544_s_at	203544_s_at	STAM
8.26	-0.041	-0.5	0.62083	0.999759	0.25	0.62083	0	203545_at	203545_at	ALG8
7.73	-0.102	-1.02	0.31778	0.999759	1.04	0.31778	0	203546_at	203546_at	IPO13
8.08	-0.127	-1.48	0.15208	0.999759	2.18	0.15208	0	203547_at	203547_at	CD4
8.45	1.864	3.46	0.00191	0.231432	12	0.00191	0	203548_s_at	203548_s_at	LPL
9.38	1.688	3.4	0.00224	0.240825	11.56	0.00224	0	203549_s_at	203549_s_at	LPL
8.93	0.054	0.88	0.38614	0.999759	0.78	0.38614	0	203550_s_at	203550_s_at	FAM189B
5.81	-0.073	-1.47	0.15372	0.999759	2.16	0.15372	0	203551_s_at	203551_s_at	COX11
5.44	0.028	0.3	0.76865	0.999759	0.09	0.76865	0	203552_at	203552_at	MAP4K5
5.45	0.014	0.14	0.89066	0.999759	0.02	0.89066	0	203553_s_at	203553_s_at	MAP4K5
8.62	-0.133	-1.57	0.12789	0.999759	2.48	0.12789	0	203554_x_at	203554_x_at	PTTG1
7.46	-0.126	-1.43	0.16372	0.999759	2.06	0.16372	0	203555_at	203555_at	PTPN18
6.16	-0.029	-0.25	0.80458	0.999759	0.06	0.80458	0	203556_at	203556_at	ZHX2
6.47	-0.203	-1.96	0.06141	0.856552	3.83	0.06141	0	203557_s_at	203557_s_at	PCBD1
6.88	-0.066	-0.71	0.48468	0.999759	0.5	0.48468	0	203558_at	203558_at	CUL7
12.51	0.055	0.24	0.81354	0.999759	0.06	0.81354	0	203559_s_at	203559_s_at	AOC1
6.94	-0.281	-1.8	0.08398	0.924699	3.24	0.08398	0	203560_at	203560_at	GGH
7.45	0.035	0.39	0.7029	0.999759	0.15	0.7029	0	203561_at	203561_at	FCGR2A
7.27	-0.153	-1.64	0.11382	0.995423	2.68	0.11382	0	203562_at	203562_at	FEZ1
6.74	-0.043	-0.39	0.69865	0.999759	0.15	0.69865	0	203564_at	203564_at	FANCG
6.38	-0.011	-0.17	0.86864	0.999759	0.03	0.86864	0	203565_s_at	203565_s_at	MNAT1
6.83	-0.555	-2.48	0.02005	0.622245	6.16	0.02005	0	203566_s_at	203566_s_at	AGL
7.48	0.028	0.38	0.70422	0.999759	0.15	0.70422	0	203567_s_at	203567_s_at	TRIM38
5.73	0.01	0.12	0.90251	0.999759	0.02	0.90251	0	203568_s_at	203568_s_at	TRIM38
7.48	0.001	0.02	0.98725	0.999759	0	0.98725	0	203569_s_at	203569_s_at	OFD1
7.44	-0.282	-1.73	0.09546	0.95292	3	0.09546	0	203570_at	203570_at	LOXL1
6.03	-0.201	-1.72	0.09757	0.953086	2.96	0.09757	0	203571_s_at	203571_s_at	ADIRF
8.35	-0.012	-0.17	0.86973	0.999759	0.03	0.86973	0	203572_s_at	203572_s_at	TAF6
7.04	0.2	1.87	0.07272	0.893923	3.51	0.07272	0	203573_s_at	203573_s_at	RABGGTA
8.73	0.084	0.5	0.62151	0.999759	0.25	0.62151	0	203574_at	203574_at	NFIL3
7.41	0.501	3.57	0.00145	0.19857	12.77	0.00145	0	203575_at	203575_at	CSNK2A2
7.91	0.209	1.24	0.22584	0.999759	1.54	0.22584	0	203576_at	203576_at	BCAT2
6.79	-0.114	-0.92	0.36786	0.999759	0.84	0.36786	0	203579_s_at	203579_s_at	SLC7A6
7.83	-0.185	-1.06	0.29749	0.999759	1.13	0.29749	0	203580_s_at	203580_s_at	SLC7A6
5.51	-0.006	-0.05	0.96274	0.999759	0	0.96274	0	203581_at	203581_at	RAB4A
6.78	-0.072	-0.76	0.45172	0.999759	0.58	0.45172	0	203582_s_at	203582_s_at	RAB4A
8.34	0.058	0.45	0.66005	0.999759	0.2	0.66005	0	203583_at	203583_at	UNC50
6.97	-0.144	-1.26	0.21905	0.999759	1.59	0.21905	0	203584_at	203584_at	EMC2
7.73	-0.072	-0.65	0.5198	0.999759	0.43	0.5198	0	203585_at	203585_at	ZNF185
6.94	0.124	1.17	0.25395	0.999759	1.36	0.25395	0	203586_s_at	203586_s_at	ARL4D
5.34	-0.026	-0.31	0.75752	0.999759	0.1	0.75752	0	203587_at	203587_at	ARL4D
7.74	-0.308	-2.78	0.01016	0.48348	7.71	0.01016	0	203588_s_at	203588_s_at	TFDP2
7.5	-0.111	-1.2	0.24024	0.999759	1.45	0.24024	0	203589_s_at	203589_s_at	TFDP2
8.55	0.006	0.03	0.97617	0.999759	0	0.97617	0	203590_at	203590_at	DYNC1LI2
10.24	0.063	0.39	0.69987	0.999759	0.15	0.69987	0	203591_s_at	203591_s_at	CSF3R
10.18	1.097	3.53	0.00162	0.216042	12.46	0.00162	0	203592_s_at	203592_s_at	FSTL3
5.26	-0.063	-0.44	0.66674	0.999759	0.19	0.66674	0	203593_at	203593_at	CD2AP
6.86	-0.217	-1.51	0.14365	0.999759	2.28	0.14365	0	203594_at	203594_at	RTCA
7.35	-0.038	-0.37	0.71418	0.999759	0.14	0.71418	0	203595_s_at	203595_s_at	IFIT5
6.63	-0.018	-0.17	0.86951	0.999759	0.03	0.86951	0	203596_s_at	203596_s_at	IFIT5
6.58	-0.056	-0.89	0.38049	0.999759	0.8	0.38049	0	203599_s_at	203599_s_at	WBP4
7.97	0.07	0.59	0.55986	0.999759	0.35	0.55986	0	203600_s_at	203600_s_at	FAM193A
6.38	-0.048	-0.5	0.62012	0.999759	0.25	0.62012	0	203602_s_at	203602_s_at	ZBTB17
8.03	0.046	0.34	0.73694	0.999759	0.12	0.73694	0	203605_at	203605_at	SRP54
7.58	-0.016	-0.11	0.91372	0.999759	0.01	0.91372	0	203606_at	203606_at	NDUFS6
7.65	-0.083	-0.74	0.46901	0.999759	0.54	0.46901	0	203607_at	203607_at	INPP5F
5.28	-0.137	-1.29	0.2099	0.999759	1.66	0.2099	0	203608_at	203608_at	ALDH5A1
5.75	-0.029	-0.38	0.7099	0.999759	0.14	0.7099	0	203609_s_at	203609_s_at	ALDH5A1
7.52	0.056	0.56	0.58205	0.999759	0.31	0.58205	0	203610_s_at	203610_s_at	TRIM38
7.66	0.039	0.62	0.54133	0.999759	0.38	0.54133	0	203611_at	203611_at	TERF2
7.08	-0.008	-0.11	0.91282	0.999759	0.01	0.91282	0	203612_at	203612_at	BYSL
7.9	-0.109	-0.8	0.43212	0.999759	0.64	0.43212	0	203613_s_at	203613_s_at	NDUFB6
8.08	0.099	0.98	0.33394	0.999759	0.97	0.33394	0	203614_at	203614_at	ALG11
8.61	-0.057	-0.68	0.5046	0.999759	0.46	0.5046	0	203615_x_at	203615_x_at	SULT1A1
7.98	0.007	0.08	0.93712	0.999759	0.01	0.93712	0	203616_at	203616_at	POLB
8.43	-0.19	-2.19	0.03817	0.747718	4.78	0.03817	0	203617_x_at	203617_x_at	ELK1
6.57	-0.041	-0.45	0.65789	0.999759	0.2	0.65789	0	203618_at	203618_at	FAIM2
7.11	0.026	0.2	0.83991	0.999759	0.04	0.83991	0	203620_s_at	203620_s_at	FCHSD2
8.58	-0.1	-0.92	0.36767	0.999759	0.84	0.36767	0	203621_at	203621_at	NDUFB5
6.99	0.045	0.54	0.59422	0.999759	0.29	0.59422	0	203622_s_at	203622_s_at	PNO1
7.03	0.029	0.25	0.80128	0.999759	0.06	0.80128	0	203623_at	203623_at	PLXNA3
7.68	0.006	0.05	0.96215	0.999759	0	0.96215	0	203624_at	203624_at	AKAP17A
8.61	-0.492	-2.65	0.01363	0.548381	7.03	0.01363	0	203625_x_at	203625_x_at	SKP2
6.73	-0.111	-0.74	0.46412	0.999759	0.55	0.46412	0	203626_s_at	203626_s_at	SKP2
7.03	0.086	0.82	0.42197	0.999759	0.67	0.42197	0	203627_at	203627_at	IGF1R
6.8	0.018	0.08	0.93465	0.999759	0.01	0.93465	0	203628_at	203628_at	IGF1R
7.93	-0.034	-0.29	0.77232	0.999759	0.09	0.77232	0	203630_s_at	203630_s_at	COG5
5.71	0.047	0.45	0.65586	0.999759	0.2	0.65586	0	203631_s_at	203631_s_at	GPRC5B
7.5	0.029	0.17	0.86345	0.999759	0.03	0.86345	0	203632_s_at	203632_s_at	GPRC5B
8.11	-0.139	-1.31	0.20141	0.999759	1.72	0.20141	0	203633_at	203633_at	CPT1A
7.18	-0.043	-0.7	0.48729	0.999759	0.5	0.48729	0	203635_at	203635_at	DSCR3
6.55	0.195	1.82	0.08039	0.913651	3.32	0.08039	0	203636_at	203636_at	MID1
6.48	0.242	1.6	0.12216	0.999759	2.56	0.12216	0	203637_s_at	203637_s_at	MID1
7.53	0.004	0.03	0.97299	0.999759	0	0.97299	0	203638_s_at	203638_s_at	FGFR2
6.12	-0.02	-0.29	0.77351	0.999759	0.08	0.77351	0	203639_s_at	203639_s_at	FGFR2
9.11	-0.233	-1.88	0.07127	0.88541	3.54	0.07127	0	203640_at	203640_at	MBNL2
10.6	0.437	2.49	0.01951	0.618709	6.22	0.01951	0	203641_s_at	203641_s_at	COBLL1
10.46	0.259	1.56	0.13139	0.999759	2.43	0.13139	0	203642_s_at	203642_s_at	COBLL1
6.46	0.021	0.33	0.74283	0.999759	0.11	0.74283	0	203643_at	203643_at	ERF
6.73	-0.081	-1.18	0.2493	0.999759	1.39	0.2493	0	203644_s_at	203644_s_at	MON1B
9.11	-0.322	-1.33	0.19641	0.999759	1.76	0.19641	0	203645_s_at	203645_s_at	CD163
9.71	0.077	0.6	0.556	0.999759	0.36	0.556	0	203646_at	203646_at	FDX1
11.25	0.163	1.19	0.24429	0.999759	1.42	0.24429	0	203647_s_at	203647_s_at	FDX1
7.98	-0.022	-0.34	0.7402	0.999759	0.11	0.7402	0	203648_at	203648_at	TATDN2
8.96	0.23	0.78	0.43979	0.999759	0.62	0.43979	0	203649_s_at	203649_s_at	PLA2G2A
8.41	0.538	2.3	0.0302	0.694658	5.27	0.0302	0	203650_at	203650_at	PROCR
6.59	-0.072	-0.54	0.59395	0.999759	0.29	0.59395	0	203651_at	203651_at	ZFYVE16
7.6	0.037	0.46	0.65002	0.999759	0.21	0.65002	0	203652_at	203652_at	MAP3K11
5.37	0.098	1.23	0.23057	0.999759	1.51	0.23057	0	203653_s_at	203653_s_at	COIL
6.56	0.03	0.34	0.73692	0.999759	0.12	0.73692	0	203654_s_at	203654_s_at	COIL
5.71	0.003	0.02	0.98168	0.999759	0	0.98168	0	203655_at	203655_at	XRCC1
7.38	-0.077	-1.24	0.22792	0.999759	1.53	0.22792	0	203656_at	203656_at	FIG4
7.55	-0.236	-2.65	0.01377	0.55054	7.01	0.01377	0	203657_s_at	203657_s_at	CTSF
7.28	-0.021	-0.28	0.77934	0.999759	0.08	0.77934	0	203658_at	203658_at	SLC25A20
6.77	0.241	2.31	0.02934	0.68828	5.33	0.02934	0	203659_s_at	203659_s_at	TRIM13
8.28	0.059	0.66	0.51333	0.999759	0.44	0.51333	0	203660_s_at	203660_s_at	PCNT
6.85	-0.057	-0.75	0.45946	0.999759	0.56	0.45946	0	203661_s_at	203661_s_at	TMOD1
6.6	0	0	0.99966	0.999759	0	0.99966	0	203662_s_at	203662_s_at	TMOD1
8.55	-0.286	-2.17	0.03997	0.757071	4.69	0.03997	0	203663_s_at	203663_s_at	COX5A
6.38	0.005	0.08	0.93841	0.999759	0.01	0.93841	0	203664_s_at	203664_s_at	POLR2D
9.05	0.214	1.61	0.12083	0.999759	2.58	0.12083	0	203665_at	203665_at	HMOX1
8.65	0.08	0.67	0.50889	0.999759	0.45	0.50889	0	203666_at	203666_at	CXCL12
9.24	-0.092	-0.58	0.56372	0.999759	0.34	0.56372	0	203667_at	203667_at	TBCA
7.76	0.05	0.57	0.57233	0.999759	0.33	0.57233	0	203668_at	203668_at	MAN2C1
6.54	-0.033	-0.36	0.72108	0.999759	0.13	0.72108	0	203669_s_at	203669_s_at	DGAT1
5.48	0.029	0.2	0.84212	0.999759	0.04	0.84212	0	203670_at	203670_at	ARPC4
6.2	0.062	0.5	0.62071	0.999759	0.25	0.62071	0	203671_at	203671_at	TPMT
7.03	-0.167	-1.21	0.23801	0.999759	1.46	0.23801	0	203672_x_at	203672_x_at	TPMT
7.19	0.061	0.57	0.5751	0.999759	0.32	0.5751	0	203673_at	203673_at	TG
8.62	0.037	0.45	0.65649	0.999759	0.2	0.65649	0	203674_at	203674_at	HELZ
9.72	0.126	0.62	0.53881	0.999759	0.39	0.53881	0	203675_at	203675_at	NUCB2
7.78	0.182	1.06	0.29751	0.999759	1.13	0.29751	0	203676_at	203676_at	GNS
7.81	-0.049	-0.78	0.44492	0.999759	0.6	0.44492	0	203677_s_at	203677_s_at	TARBP2
7.35	0.002	0.03	0.97272	0.999759	0	0.97272	0	203678_at	203678_at	FAN1
8.24	-0.024	-0.21	0.83692	0.999759	0.04	0.83692	0	203679_at	203679_at	TMED1
7.17	-0.058	-0.35	0.72926	0.999759	0.12	0.72926	0	203680_at	203680_at	PRKAR2B
5.62	0.025	0.36	0.72491	0.999759	0.13	0.72491	0	203681_at	203681_at	IVD
6.85	0.024	0.21	0.83644	0.999759	0.04	0.83644	0	203682_s_at	203682_s_at	IVD
6.94	0.094	1.17	0.25342	0.999759	1.37	0.25342	0	203683_s_at	203683_s_at	VEGFB
6.71	0.035	0.36	0.72498	0.999759	0.13	0.72498	0	203684_s_at	203684_s_at	BCL2
8.23	0.149	0.86	0.39776	0.999759	0.74	0.39776	0	203685_at	203685_at	BCL2
7.52	0.002	0.03	0.97641	0.999759	0	0.97641	0	203686_at	203686_at	MPG
