A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
5.3	0.04	1.78	0.08065	0.289826	3.19	0.08065	0	13049	ILMN_1716857	LOC649762
5.4	0.014	0.25	0.80246	0.9183	0.06	0.80246	0	13050	ILMN_1716859	TDO2
9.77	0.014	0.25	0.80016	0.916994	0.06	0.80016	0	13051	ILMN_1716862	PPM1B
6.53	0.068	1.17	0.24695	0.524917	1.37	0.24695	0	13053	ILMN_1716869	GPM6A
5.5	0	0.01	0.99067	0.996476	0	0.99067	0	13054	ILMN_1716872	LOC653163
5.59	0.026	0.49	0.62312	0.823526	0.24	0.62312	0	13055	ILMN_1716875	CTNND2
6.96	0.306	4.02	0.00021	0.009265	16.17	0.00021	1	13056	ILMN_1716876	CRSP8
9.42	0.104	1.82	0.07574	0.279798	3.3	0.07574	0	13057	ILMN_1716895	RPA3
5.22	0.017	0.69	0.49146	0.736957	0.48	0.49146	0	13058	ILMN_1716905	LOC650498
8.01	-0.068	-0.83	0.40981	0.678424	0.69	0.40981	0	13059	ILMN_1716907	FLJ20254
5.96	-0.067	-0.68	0.49737	0.741214	0.47	0.49737	0	13060	ILMN_1716909	ADAMDEC1
10.14	-0.031	-0.55	0.58643	0.801	0.3	0.58643	0	13061	ILMN_1716913	TRAPPC1
9.22	-0.073	-1.69	0.09792	0.320124	2.85	0.09792	0	13062	ILMN_1716922	DHX16
5.41	0.005	0.23	0.8187	0.926029	0.05	0.8187	0	13063	ILMN_1716924	LOC643482
5.7	0.047	0.86	0.39502	0.666576	0.74	0.39502	0	13064	ILMN_1716925	FSIP1
5.59	-0.099	-3.4	0.00138	0.029643	11.54	0.00138	-1	13065	ILMN_1716935	LOC441554
5.38	0.1	1.88	0.06625	0.261212	3.53	0.06625	0	13066	ILMN_1716952	FBXO10
5.66	0	0.01	0.99523	0.998455	0	0.99523	0	13067	ILMN_1716957	C1QL1
5.7	-0.012	-0.22	0.82464	0.928244	0.05	0.82464	0	13069	ILMN_1716963	KNDC1
5.17	0.052	2.14	0.03778	0.192287	4.57	0.03778	0	13070	ILMN_1716967	RNASE8
5.27	-0.007	-0.26	0.79734	0.915083	0.07	0.79734	0	13071	ILMN_1716969	TTTY2
7.12	-0.104	-1.67	0.10153	0.32672	2.79	0.10153	0	13072	ILMN_1716973	POLM
6.04	0.024	0.42	0.67766	0.854067	0.17	0.67766	0	13073	ILMN_1716979	GSTM4
7.12	-0.786	-2.33	0.02389	0.148436	5.44	0.02389	0	13074	ILMN_1716983	LILRA2
8.04	0.262	0.77	0.44236	0.703135	0.6	0.44236	0	13075	ILMN_1716988	OPN3
5.44	-0.029	-1.19	0.24111	0.518009	1.41	0.24111	0	13076	ILMN_1716991	LOC643481
5.81	0.103	2.87	0.00604	0.068723	8.26	0.00604	0	13077	ILMN_1716999	ZSCAN1
5.81	0.024	0.55	0.58652	0.801	0.3	0.58652	0	13078	ILMN_1717010	LOC51057
5.56	0.011	0.4	0.68974	0.8606	0.16	0.68974	0	13079	ILMN_1717012	LOC643805
5.51	-0.067	-2.85	0.00638	0.070794	8.14	0.00638	0	13080	ILMN_1717013	LOC647910
5.3	0.004	0.13	0.89799	0.959843	0.02	0.89799	0	13081	ILMN_1717016	NBN
5.4	-0.051	-1.53	0.13362	0.377412	2.33	0.13362	0	13082	ILMN_1717018	LOC644922
5.71	-0.06	-2.1	0.0415	0.202057	4.39	0.0415	0	13083	ILMN_1717025	SSX4
5.58	-0.056	-1.06	0.29242	0.5737	1.13	0.29242	0	13084	ILMN_1717029	FLJ33590
5.61	-0.004	-0.11	0.91145	0.965715	0.01	0.91145	0	13085	ILMN_1717035	LOC652287
8.31	-0.049	-0.43	0.66582	0.847065	0.19	0.66582	0	13086	ILMN_1717046	MOBKL2B
6.14	0.234	3.95	0.00025	0.010566	15.62	0.00025	1	13087	ILMN_1717049	ZNF561
7.97	-0.271	-1.14	0.25991	0.539453	1.3	0.25991	0	13088	ILMN_1717052	STARD10
9.56	0.042	0.29	0.76948	0.901931	0.09	0.76948	0	13089	ILMN_1717056	TXNRD1
5.21	-0.029	-1.13	0.26328	0.543231	1.28	0.26328	0	13090	ILMN_1717059	LOC342933
6.16	-0.016	-0.13	0.90021	0.960701	0.02	0.90021	0	13091	ILMN_1717060	LOC654342
6.47	0.214	2.35	0.02321	0.146187	5.5	0.02321	0	13092	ILMN_1717063	FBXO9
5.5	-0.038	-1.35	0.18268	0.447018	1.83	0.18268	0	13093	ILMN_1717064	WDR65
6.01	0.101	2.59	0.01263	0.10259	6.72	0.01263	0	13094	ILMN_1717078	DNAJC16
5.33	-0.075	-3.02	0.00404	0.055206	9.13	0.00404	0	13095	ILMN_1717093	LOC654088
6.74	0.006	0.07	0.94375	0.97921	0.01	0.94375	0	13096	ILMN_1717094	LOC286334
9.07	-0.081	-1.56	0.12548	0.365376	2.43	0.12548	0	13097	ILMN_1717099	DSCR3
5.54	-0.036	-0.84	0.40775	0.676819	0.7	0.40775	0	13098	ILMN_1717101	MINK1
5.39	-0.021	-0.8	0.43012	0.694252	0.63	0.43012	0	13099	ILMN_1717119	LOC644880
5.35	-0.028	-1.31	0.19679	0.465739	1.71	0.19679	0	13100	ILMN_1717123	LOC647435
5.4	0.004	0.12	0.90468	0.962728	0.01	0.90468	0	13101	ILMN_1717125	OR10A6
5.36	0.006	0.2	0.84316	0.935856	0.04	0.84316	0	13103	ILMN_1717129	LOC440356
7.21	0.046	0.34	0.73548	0.885009	0.12	0.73548	0	13104	ILMN_1717138	CLSTN1
8.36	-0.234	-5.54	0	0.000462	30.66	0	-1	13105	ILMN_1717154	AQR
5.15	0.007	0.31	0.75605	0.895821	0.1	0.75605	0	13106	ILMN_1717156	LOC651794
9.97	0.092	0.32	0.75045	0.893364	0.1	0.75045	0	13107	ILMN_1717163	F13A1
8.82	0.089	2.09	0.04179	0.202666	4.38	0.04179	0	13108	ILMN_1717165	IGBP1
7.64	0.213	2.67	0.01032	0.091475	7.13	0.01032	0	13110	ILMN_1717173	ECT2
8.5	0.072	1.39	0.17035	0.431343	1.94	0.17035	0	13111	ILMN_1717180	MTMR6
5.87	-0.009	-0.12	0.9076	0.963993	0.01	0.9076	0	13112	ILMN_1717184	FLJ14346
5.61	-0.007	-0.06	0.95042	0.981814	0	0.95042	0	13113	ILMN_1717195	MBD2
6.04	-0.32	-2.56	0.01372	0.107596	6.55	0.01372	0	13114	ILMN_1717197	CD3G
5.8	0.207	1.76	0.08542	0.298467	3.09	0.08542	0	13115	ILMN_1717205	OLIG3
8.19	-1.072	-2.33	0.02399	0.148844	5.44	0.02399	0	13116	ILMN_1717207	MMP25
8.62	0.062	0.97	0.33548	0.61497	0.95	0.33548	0	13117	ILMN_1717219	MGC12966
7.29	0.034	0.4	0.68884	0.86028	0.16	0.68884	0	13118	ILMN_1717229	C9orf21
5.39	-0.082	-3.43	0.00125	0.027844	11.77	0.00125	-1	13119	ILMN_1717232	LOC643043
9	0.133	2.07	0.04419	0.208951	4.27	0.04419	0	13120	ILMN_1717234	CAST
6.57	-0.021	-0.26	0.79599	0.914307	0.07	0.79599	0	13121	ILMN_1717248	C9orf66
5.76	0.054	2.07	0.04376	0.207984	4.29	0.04376	0	13122	ILMN_1717252	FBXL21
8.91	-0.09	-0.34	0.73575	0.885157	0.12	0.73575	0	13123	ILMN_1717261	HLA-DRB3
8.8	0.407	1.96	0.05543	0.235617	3.86	0.05543	0	13124	ILMN_1717262	PROCR
5.24	-0.072	-3.22	0.00232	0.03987	10.36	0.00232	-1	13125	ILMN_1717264	LOC642252
6.05	-0.019	-0.17	0.8649	0.946008	0.03	0.8649	0	13126	ILMN_1717265	FLJ37078
5.35	0.102	2.51	0.01539	0.115482	6.32	0.01539	0	13127	ILMN_1717278	RLN3
6.75	-0.05	-0.32	0.74688	0.891103	0.11	0.74688	0	13128	ILMN_1717294	PTPN3
5.29	-0.034	-1.41	0.16461	0.423259	1.99	0.16461	0	13129	ILMN_1717295	C6orf122
5.24	-0.037	-1.32	0.19371	0.461687	1.74	0.19371	0	13130	ILMN_1717299	LOC645992
6.81	-0.133	-1.23	0.22314	0.498186	1.52	0.22314	0	13131	ILMN_1717313	NFKBIE
5.99	0.011	0.36	0.72272	0.878176	0.13	0.72272	0	13132	ILMN_1717324	C16orf52
7.44	-0.076	-0.54	0.5931	0.804581	0.29	0.5931	0	13133	ILMN_1717326	SLC29A3
5.16	0.05	1.78	0.08096	0.290464	3.18	0.08096	0	13134	ILMN_1717327	KCNJ14
6.7	-0.422	-2.42	0.01945	0.132561	5.85	0.01945	0	13135	ILMN_1717334	VAV1
10.72	0	0	0.99879	0.999699	0	0.99879	0	13136	ILMN_1717337	March 7
6.38	0.199	3.18	0.00261	0.042725	10.09	0.00261	1	13137	ILMN_1717357	PDCD8
7.87	0.175	1.34	0.18612	0.451833	1.8	0.18612	0	13138	ILMN_1717366	MDFIC
5.71	-0.202	-2.1	0.04097	0.200592	4.41	0.04097	0	13139	ILMN_1717371	LOC348645
5.27	-0.025	-1.07	0.29073	0.572027	1.14	0.29073	0	13140	ILMN_1717377	LOC139587
5.58	0.141	2.26	0.02816	0.16319	5.13	0.02816	0	13141	ILMN_1717381	HOXD1
5.99	0.531	1.65	0.10594	0.333627	2.72	0.10594	0	13142	ILMN_1717393	PTCHD1
5.42	0.044	1.7	0.09588	0.316585	2.89	0.09588	0	13143	ILMN_1717403	C9orf100
5.37	-0.057	-1.64	0.10746	0.335925	2.69	0.10746	0	13144	ILMN_1717406	LOC391205
7.67	-0.084	-1.12	0.26711	0.547054	1.26	0.26711	0	13145	ILMN_1717420	UBE2W
7.29	-0.027	-0.17	0.8678	0.947245	0.03	0.8678	0	13147	ILMN_1717434	DFNB31
5.5	-0.029	-1.12	0.2696	0.550009	1.25	0.2696	0	13148	ILMN_1717453	LOC651619
5.87	-0.011	-0.29	0.77321	0.903618	0.08	0.77321	0	13149	ILMN_1717461	PH-4
5.23	-0.024	-0.99	0.3255	0.605916	0.99	0.3255	0	13150	ILMN_1717462	C7orf9
5.49	-0.011	-0.39	0.69977	0.865919	0.15	0.69977	0	13151	ILMN_1717466	ABCC3
5.35	0.021	0.85	0.4008	0.671115	0.72	0.4008	0	13152	ILMN_1717468	AGL
8.44	0.244	1.65	0.10537	0.332568	2.72	0.10537	0	13153	ILMN_1717477	PSD3
5.21	-0.005	-0.24	0.8124	0.922708	0.06	0.8124	0	13154	ILMN_1717478	LOC643142
5.26	0.018	0.85	0.39806	0.669189	0.73	0.39806	0	13155	ILMN_1717482	DKFZp686O1327
5.69	-0.057	-1.35	0.18204	0.446302	1.83	0.18204	0	13156	ILMN_1717485	LOC285556
7.87	0.171	2.17	0.03487	0.183694	4.72	0.03487	0	13157	ILMN_1717490	RPL6
5.27	0.004	0.11	0.90896	0.964599	0.01	0.90896	0	13158	ILMN_1717492	GHSR
5.38	0.069	3.34	0.00163	0.032707	11.15	0.00163	1	13159	ILMN_1717494	LOC643322
6.24	0.214	1	0.32143	0.602011	1	0.32143	0	13160	ILMN_1717519	JPH2
7.3	0.105	1.58	0.12175	0.359655	2.48	0.12175	0	13161	ILMN_1717524	LIPT1
5.5	0.04	0.86	0.39511	0.666707	0.74	0.39511	0	13162	ILMN_1717541	CNTNAP3
5.56	-0.04	-1.55	0.12882	0.37065	2.39	0.12882	0	13163	ILMN_1717554	LOC440438
5.21	0.031	1.09	0.28196	0.562715	1.18	0.28196	0	13164	ILMN_1717557	LECT2
5.4	-0.012	-0.41	0.68479	0.858175	0.17	0.68479	0	13165	ILMN_1717565	LOC497190
5.52	-0.185	-2.84	0.0066	0.072065	8.07	0.0066	0	13166	ILMN_1717572	PGA5
5.65	0.012	0.34	0.73618	0.885255	0.11	0.73618	0	13167	ILMN_1717579	C17orf64
6.16	-0.152	-1.84	0.07262	0.273769	3.37	0.07262	0	13169	ILMN_1717594	DKFZp761E198
5.66	0.158	1.43	0.15992	0.416681	2.04	0.15992	0	13170	ILMN_1717599	CNTN3
8.44	0.39	1.58	0.11993	0.356811	2.51	0.11993	0	13171	ILMN_1717636	RGMA
7.93	-0.197	-1.48	0.14614	0.396413	2.18	0.14614	0	13172	ILMN_1717639	SNF1LK
6.11	0.003	0.04	0.96684	0.988181	0	0.96684	0	13173	ILMN_1717644	ZNF717
10.07	0.077	0.96	0.33965	0.618612	0.93	0.33965	0	13174	ILMN_1717674	PEPD
5.87	0.168	1.69	0.09723	0.3186	2.86	0.09723	0	13175	ILMN_1717677	ZFHX2
5.95	0.077	1.11	0.27441	0.554993	1.22	0.27441	0	13176	ILMN_1717690	LOC650826
5.19	0.016	0.7	0.48723	0.734129	0.49	0.48723	0	13177	ILMN_1717695	IGFL4
5.89	0.082	0.83	0.40946	0.678268	0.69	0.40946	0	13178	ILMN_1717702	KCNK17
6.38	0.006	0.04	0.96848	0.988708	0	0.96848	0	13179	ILMN_1717706	PLK2
6.29	0.032	0.79	0.43179	0.695487	0.63	0.43179	0	13180	ILMN_1717707	C10orf89
5.32	-0.004	-0.15	0.87855	0.952013	0.02	0.87855	0	13181	ILMN_1717710	SLC26A5
5.61	-0.163	-2.46	0.01772	0.125653	6.03	0.01772	0	13182	ILMN_1717714	CDKN2A
5.37	-0.02	-0.74	0.46165	0.717264	0.55	0.46165	0	13183	ILMN_1717717	FLJ46361
5.65	0.073	0.81	0.42069	0.687092	0.66	0.42069	0	13184	ILMN_1717722	PDZK3
5.57	-0.01	-0.3	0.76303	0.898866	0.09	0.76303	0	13185	ILMN_1717726	FLJ43752
5.24	0.025	1	0.32371	0.604554	0.99	0.32371	0	13186	ILMN_1717727	LOC284293
5.36	0.012	0.45	0.65487	0.840839	0.2	0.65487	0	13187	ILMN_1717733	LOC650566
5.9	0.209	2.83	0.00678	0.073157	8.01	0.00678	0	13188	ILMN_1717737	FKBP7
7.72	0.184	2.19	0.03308	0.178323	4.82	0.03308	0	13189	ILMN_1717745	TIAL1
5.28	0.025	0.94	0.35319	0.630514	0.88	0.35319	0	13190	ILMN_1717757	CALML4
6.58	0.142	1.34	0.18548	0.450837	1.8	0.18548	0	13191	ILMN_1717765	NUDT11
5.31	-0.044	-1.77	0.08386	0.29566	3.12	0.08386	0	13192	ILMN_1717767	LOC649804
5.72	-0.003	-0.11	0.91364	0.966796	0.01	0.91364	0	13193	ILMN_1717770	LOC390933
5.18	-0.001	-0.05	0.95678	0.984247	0	0.95678	0	13194	ILMN_1717780	PLEC1
7.04	-0.091	-2.12	0.03893	0.195309	4.51	0.03893	0	13195	ILMN_1717781	VPS11
5.11	-0.002	-0.08	0.93634	0.97631	0.01	0.93634	0	13196	ILMN_1717783	ACTBL1
7.36	-0.027	-0.12	0.90485	0.962835	0.01	0.90485	0	13197	ILMN_1717793	C19orf33
5.51	-0.022	-0.76	0.44887	0.707486	0.58	0.44887	0	13198	ILMN_1717794	LOC647199
7.23	0.063	0.8	0.42738	0.692247	0.64	0.42738	0	13199	ILMN_1717799	PRKCE
5.41	-0.018	-0.71	0.48165	0.730344	0.5	0.48165	0	13200	ILMN_1717803	CDK5R2
5.71	-0.092	-2.74	0.00851	0.082498	7.53	0.00851	0	13201	ILMN_1717805	NOC4L
8.91	-0.673	-3.66	0.00064	0.018458	13.37	0.00064	-1	13202	ILMN_1717809	RNF24
5.52	-0.012	-0.33	0.74079	0.887962	0.11	0.74079	0	13203	ILMN_1717825	LOC389000
5.57	0.179	3.45	0.00118	0.026794	11.91	0.00118	1	13204	ILMN_1717834	MGC11102
5.98	-0.122	-2.94	0.00507	0.062573	8.63	0.00507	0	13205	ILMN_1717852	USH1G
5.93	0.052	0.52	0.60695	0.814043	0.27	0.60695	0	13206	ILMN_1717853	DMGDH
5.08	-0.002	-0.07	0.94322	0.979076	0.01	0.94322	0	13207	ILMN_1717854	C6orf75
9.37	-0.049	-0.73	0.4667	0.720524	0.54	0.4667	0	13208	ILMN_1717855	PFDN1
11.11	0.059	1.37	0.17714	0.439985	1.88	0.17714	0	13209	ILMN_1717868	CCT8
5.21	-0.017	-0.68	0.5006	0.74325	0.46	0.5006	0	13210	ILMN_1717869	LOC642702
5.24	0.008	0.33	0.74203	0.888532	0.11	0.74203	0	13211	ILMN_1717870	LOC644800
9.17	-0.049	-0.45	0.65492	0.840881	0.2	0.65492	0	13212	ILMN_1717877	IVNS1ABP
5.29	0.013	0.55	0.58699	0.801247	0.3	0.58699	0	13213	ILMN_1717880	LOC643386
5.37	0.027	0.99	0.32491	0.605342	0.99	0.32491	0	13214	ILMN_1717884	LOC441324
5.97	0.114	1.08	0.28509	0.565762	1.17	0.28509	0	13215	ILMN_1717886	PKHD1L1
5.25	-0.006	-0.19	0.85354	0.94073	0.03	0.85354	0	13216	ILMN_1717887	C10orf132
5.91	0.009	0.25	0.80639	0.920042	0.06	0.80639	0	13217	ILMN_1717888	KHK
5.19	-0.025	-1.16	0.25029	0.528632	1.35	0.25029	0	13218	ILMN_1717900	ACTL7A
5.58	-0.074	-3.2	0.00244	0.041036	10.24	0.00244	-1	13219	ILMN_1717902	ERBB2
5.77	0.033	0.99	0.32761	0.608016	0.98	0.32761	0	13220	ILMN_1717904	SORBS3
6.6	0.065	0.52	0.60713	0.814186	0.27	0.60713	0	13221	ILMN_1717909	TMEM16A
5.5	-0.006	-0.24	0.80997	0.921831	0.06	0.80997	0	13222	ILMN_1717915	TRIM54
5.96	-0.23	-1.62	0.11262	0.345021	2.61	0.11262	0	13223	ILMN_1717923	KIAA1906
6.47	-0.104	-1.73	0.09022	0.306603	2.99	0.09022	0	13224	ILMN_1717925	OPRS1
10.75	0.025	0.23	0.81774	0.925529	0.05	0.81774	0	13225	ILMN_1717934	SYT11
5.88	-0.165	-1.37	0.17798	0.441033	1.87	0.17798	0	13226	ILMN_1717935	SPTA1
5.57	0.095	1.83	0.07362	0.275629	3.35	0.07362	0	13227	ILMN_1717946	DGKE
5.41	0.024	0.9	0.37207	0.64677	0.81	0.37207	0	13228	ILMN_1717967	PCDHGA1
6.14	-0.078	-1.81	0.0773	0.282889	3.26	0.0773	0	13229	ILMN_1717973	TMEM1
6.59	-0.146	-1.67	0.10116	0.325962	2.79	0.10116	0	13230	ILMN_1717975	CYHR1
5.39	-0.044	-1.52	0.13567	0.380445	2.3	0.13567	0	13231	ILMN_1717976	BCL2L14
5.9	-0.08	-1.92	0.06076	0.247883	3.69	0.06076	0	13232	ILMN_1717982	BZW1
8.43	0.736	1.85	0.06982	0.268537	3.44	0.06982	0	13233	ILMN_1717990	CALD1
5.16	-0.013	-0.57	0.57431	0.793014	0.32	0.57431	0	13234	ILMN_1717994	LOC653193
5.43	-0.043	-1.85	0.07121	0.271522	3.4	0.07121	0	13235	ILMN_1718001	PHKB
7.66	-0.071	-0.91	0.36584	0.641081	0.83	0.36584	0	13236	ILMN_1718013	CPSF3L
5.54	0.021	0.58	0.56744	0.788702	0.33	0.56744	0	13237	ILMN_1718018	PFN3
9.34	-0.061	-1.51	0.13862	0.384562	2.27	0.13862	0	13238	ILMN_1718023	APEH
5.53	0.022	0.73	0.47103	0.723512	0.53	0.47103	0	13239	ILMN_1718030	LOC133491
5.46	0.063	2.68	0.01011	0.090496	7.17	0.01011	0	13240	ILMN_1718032	LOC643836
6.53	-0.083	-0.46	0.64694	0.836811	0.21	0.64694	0	13241	ILMN_1718033	LYPD5
5.57	0.036	1.39	0.17008	0.431018	1.94	0.17008	0	13242	ILMN_1718034	LOC441454
6.37	0	-0.01	0.99223	0.996952	0	0.99223	0	13243	ILMN_1718042	ZNF549
7.76	-0.065	-0.94	0.35361	0.630745	0.88	0.35361	0	13244	ILMN_1718044	ELAC2
6.75	0.134	1.01	0.31706	0.597588	1.02	0.31706	0	13245	ILMN_1718046	ARNT2
5.43	0.025	1.09	0.28283	0.563756	1.18	0.28283	0	13246	ILMN_1718060	OTUD7A
5.64	0.102	3.76	0.00047	0.015185	14.11	0.00047	1	13247	ILMN_1718061	FLJ12688
10.76	0.091	1.03	0.30806	0.588958	1.06	0.30806	0	13248	ILMN_1718063	LIPA
8.79	0.059	0.94	0.35427	0.631316	0.88	0.35427	0	13249	ILMN_1718069	MIS12
7.63	-0.164	-2.36	0.02267	0.144423	5.55	0.02267	0	13250	ILMN_1718070	CASP9
8.41	-0.16	-1.12	0.26848	0.548799	1.25	0.26848	0	13251	ILMN_1718071	AGTPBP1
5.22	0.008	0.34	0.73362	0.883968	0.12	0.73362	0	13252	ILMN_1718076	LOC284379
6.58	-0.218	-3.61	0.00074	0.020173	13.02	0.00074	-1	13253	ILMN_1718079	HOXB1
6.75	0.222	2.93	0.00513	0.062948	8.61	0.00513	0	13254	ILMN_1718093	ALG1
5.64	-0.001	-0.05	0.96078	0.985932	0	0.96078	0	13255	ILMN_1718094	LOC651324
5.64	-0.135	-4.15	0.00014	0.007421	17.21	0.00014	-1	13256	ILMN_1718107	MAGEA12
5.54	0	0	0.99696	0.999021	0	0.99696	0	13257	ILMN_1718124	OTOR
5.81	0.118	2.14	0.03711	0.190468	4.6	0.03711	0	13258	ILMN_1718128	PABPC3
7.26	-0.125	-2.14	0.03734	0.191053	4.59	0.03734	0	13259	ILMN_1718129	MAP2K5
9.81	0.08	1.77	0.08302	0.294114	3.13	0.08302	0	13260	ILMN_1718132	ECHS1
5.45	0.022	0.9	0.37468	0.649071	0.8	0.37468	0	13261	ILMN_1718133	LOC650689
5.17	0.006	0.29	0.7754	0.904922	0.08	0.7754	0	13262	ILMN_1718135	PRAMEF5
11.41	0.152	4.17	0.00013	0.00717	17.39	0.00013	1	13263	ILMN_1718136	LOC440567
5.27	-0.028	-1.06	0.29246	0.573749	1.13	0.29246	0	13264	ILMN_1718140	LOC646706
5.32	-0.036	-1.24	0.22214	0.497162	1.53	0.22214	0	13265	ILMN_1718142	TRIM42
5.87	0.053	0.58	0.56266	0.785418	0.34	0.56266	0	13266	ILMN_1718152	LOC91614
5.26	-0.021	-1.01	0.31914	0.599905	1.01	0.31914	0	13267	ILMN_1718166	LOC441759
6.44	-0.036	-0.86	0.39436	0.666197	0.74	0.39436	0	13268	ILMN_1718171	CRSP7
5.45	0.033	1.3	0.19853	0.467986	1.7	0.19853	0	13269	ILMN_1718172	FSIP2
5.9	-0.08	-2.37	0.02211	0.142261	5.6	0.02211	0	13270	ILMN_1718173	PCLKC
8.53	0.221	3.53	0.00092	0.023263	12.48	0.00092	1	13271	ILMN_1718177	CYP20A1
7.2	0.203	1.31	0.1966	0.465402	1.72	0.1966	0	13272	ILMN_1718182	THRA
5.82	0.001	0.01	0.99358	0.99763	0	0.99358	0	13273	ILMN_1718193	MLCK
5.47	0.03	0.42	0.67716	0.853886	0.18	0.67716	0	13274	ILMN_1718198	NPY5R
5.91	-0.32	-6.55	0	8.2e-05	42.94	0	-1	13275	ILMN_1718200	LOC644117
5.32	0.039	1.56	0.12472	0.36414	2.44	0.12472	0	13276	ILMN_1718202	KRTAP4-7
6.38	-0.053	-0.95	0.34841	0.626585	0.9	0.34841	0	13277	ILMN_1718206	KIAA0100
8.03	-0.147	-1.81	0.0764	0.281071	3.28	0.0764	0	13278	ILMN_1718207	SETDB1
5.29	0.02	0.74	0.46109	0.716875	0.55	0.46109	0	13279	ILMN_1718219	OR13H1
5.24	-0.022	-1	0.32023	0.600891	1.01	0.32023	0	13280	ILMN_1718236	LOC653376
5.39	-0.006	-0.22	0.82339	0.927861	0.05	0.82339	0	13281	ILMN_1718240	LOC642743
5.55	-0.032	-1.13	0.26516	0.545112	1.27	0.26516	0	13282	ILMN_1718248	CFHR5
5.68	-0.007	-0.28	0.77773	0.905794	0.08	0.77773	0	13283	ILMN_1718253	TAS2R3
5.24	0.009	0.4	0.69233	0.861894	0.16	0.69233	0	13284	ILMN_1718258	LOC652585
5.21	-0.12	-4.28	9e-05	0.005841	18.35	9e-05	-1	13285	ILMN_1718259	LOC653456
8.22	-0.008	-0.1	0.92256	0.97096	0.01	0.92256	0	13286	ILMN_1718265	ATG5
5.33	0.1	2.52	0.015	0.113577	6.37	0.015	0	13287	ILMN_1718266	DGKI
5.46	0.099	3.1	0.00321	0.048068	9.63	0.00321	1	13288	ILMN_1718268	GJB4
9.29	-0.064	-1	0.32183	0.602513	1	0.32183	0	13289	ILMN_1718271	MTIF3
5.36	0.087	4.02	2e-04	0.009227	16.18	2e-04	1	13290	ILMN_1718275	IL1F7
5.1	-0.067	-2.71	0.00939	0.087145	7.33	0.00939	0	13291	ILMN_1718278	LOC390738
5.73	-0.043	-0.42	0.67783	0.854153	0.17	0.67783	0	13292	ILMN_1718285	HOXC8
6.16	-0.08	-0.91	0.369	0.643835	0.82	0.369	0	13293	ILMN_1718295	STAC2
9.08	-0.012	-0.1	0.92346	0.971357	0.01	0.92346	0	13294	ILMN_1718297	EML4
5.79	-0.052	-1.17	0.24939	0.527661	1.36	0.24939	0	13295	ILMN_1718299	PDE6G
9.94	-0.035	-0.23	0.81705	0.925289	0.05	0.81705	0	13296	ILMN_1718303	PVRL2
5.36	0.012	0.56	0.57712	0.794686	0.32	0.57712	0	13297	ILMN_1718306	PDPK1
8.01	-0.242	-4.37	7e-05	0.004876	19.11	7e-05	-1	13298	ILMN_1718309	COX15
5.61	0.037	0.98	0.33137	0.611102	0.96	0.33137	0	13299	ILMN_1718311	WBSCR19
5.35	0.037	1.41	0.16476	0.423379	1.99	0.16476	0	13300	ILMN_1718316	LOC648803
5.51	0.029	1.03	0.30825	0.589095	1.06	0.30825	0	13301	ILMN_1718331	MMP16
8.56	-0.077	-0.75	0.4563	0.713211	0.56	0.4563	0	13302	ILMN_1718334	ITPA
10.83	-0.038	-0.42	0.67845	0.854364	0.17	0.67845	0	13303	ILMN_1718336	MGC11257
5.45	0.025	0.9	0.37333	0.64776	0.81	0.37333	0	13304	ILMN_1718352	LOC642269
6.67	0.232	3.1	0.00321	0.048088	9.63	0.00321	1	13305	ILMN_1718353	LOC652458
6.33	0.119	3.19	0.00249	0.04156	10.2	0.00249	1	13306	ILMN_1718354	C1orf73
5.21	-0.023	-0.99	0.32551	0.605916	0.99	0.32551	0	13307	ILMN_1718358	LOC651864
5.85	0.107	2.36	0.0226	0.144227	5.55	0.0226	0	13308	ILMN_1718365	C19orf12
5.26	-0.001	-0.05	0.96128	0.985938	0	0.96128	0	13309	ILMN_1718376	LOC647819
5.06	-0.027	-0.92	0.36188	0.637465	0.85	0.36188	0	13311	ILMN_1718387	LOR
5.25	-0.013	-0.47	0.64387	0.83536	0.22	0.64387	0	13312	ILMN_1718395	LCE3D
5.6	0.02	0.33	0.74389	0.88955	0.11	0.74389	0	13313	ILMN_1718401	DOC2B
5.89	-0.006	-0.09	0.92647	0.972333	0.01	0.92647	0	13314	ILMN_1718405	RAPH1
5.17	-0.01	-0.47	0.63976	0.833285	0.22	0.63976	0	13315	ILMN_1718420	LCE1D
8.83	0.114	1.24	0.22029	0.495024	1.54	0.22029	0	13316	ILMN_1718424	MRPS28
5.55	0.064	1.03	0.30604	0.587191	1.07	0.30604	0	13318	ILMN_1718446	FAM69B
5.54	0.053	1.56	0.12645	0.366857	2.42	0.12645	0	13319	ILMN_1718448	MAGEB18
6.09	0.047	1.07	0.28923	0.570492	1.15	0.28923	0	13320	ILMN_1718449	NSUN5C
5.44	0.04	1.27	0.21054	0.483349	1.61	0.21054	0	13321	ILMN_1718477	UPK3A
5.13	0.008	0.33	0.74468	0.889833	0.11	0.74468	0	13322	ILMN_1718483	AKR7A3
5.36	0.027	1.11	0.27239	0.552953	1.23	0.27239	0	13323	ILMN_1718488	MELL1
5.1	0.03	1.14	0.26083	0.540563	1.29	0.26083	0	13324	ILMN_1718501	C20orf7
7.81	0.162	0.29	0.77621	0.904951	0.08	0.77621	0	13326	ILMN_1718514	PSG6
