A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
5.64	-0.016	-0.56	0.58007	0.92653	0.31	0.58007	0	ILMN_1726002	ILMN_1726002	NA
5.87	-0.124	-2.19	0.03231	0.401173	4.8	0.03231	0	ILMN_1726020	ILMN_1726020	RPS3A
5.55	0.045	1.55	0.12753	0.656805	2.39	0.12753	0	ILMN_1726023	ILMN_1726023	SHCBP1L
7.29	-0.087	-0.93	0.35823	0.851905	0.86	0.35823	0	ILMN_1726025	ILMN_1726025	ASXL1
8.04	-0.103	-0.86	0.39472	0.866281	0.73	0.39472	0	ILMN_1726030	ILMN_1726030	GPX7
5.7	-0.007	-0.24	0.81141	0.974353	0.06	0.81141	0	ILMN_1726043	ILMN_1726043	FGF10
5.72	0.027	0.76	0.44978	0.886375	0.58	0.44978	0	ILMN_1726054	ILMN_1726054	TEX26
7.24	0.204	3.46	0.001	0.060408	11.95	0.001	0	ILMN_1726064	ILMN_1726064	PAK1IP1
5.75	-0.016	-0.39	0.69466	0.953442	0.16	0.69466	0	ILMN_1726070	ILMN_1726070	PLCXD3
5.69	0.04	1.36	0.17786	0.722841	1.86	0.17786	0	ILMN_1726080	ILMN_1726080	FAM236A
5.78	-0.004	-0.08	0.93931	0.992476	0.01	0.93931	0	ILMN_1726114	ILMN_1726114	SLC45A3
7.18	-0.129	-1.81	0.07586	0.559756	3.26	0.07586	0	ILMN_1726134	ILMN_1726134	CBX5
5.68	-0.004	-0.12	0.90539	0.988898	0.01	0.90539	0	ILMN_1726144	ILMN_1726144	CDC27
9.62	-0.218	-0.74	0.46281	0.891211	0.55	0.46281	0	ILMN_1726161	ILMN_1726161	PERP
7.54	0.126	1.32	0.19078	0.739505	1.75	0.19078	0	ILMN_1726181	ILMN_1726181	TIMM29
5.56	0.038	1.19	0.23827	0.784477	1.42	0.23827	0	ILMN_1726186	ILMN_1726186	SEPT7
6.02	0.02	0.52	0.60351	0.932464	0.27	0.60351	0	ILMN_1726189	ILMN_1726189	MS4A14
9.09	0.025	0.22	0.82529	0.976217	0.05	0.82529	0	ILMN_1726196	ILMN_1726196	GATA2
5.64	0.017	0.87	0.38742	0.864321	0.76	0.38742	0	ILMN_1726198	ILMN_1726198	CTSL3P
5.77	-0.027	-0.83	0.40846	0.872605	0.69	0.40846	0	ILMN_1726204	ILMN_1726204	SCRG1
10.78	-0.093	-1.38	0.17401	0.719165	1.89	0.17401	0	ILMN_1726222	ILMN_1726222	FLOT2
5.59	0.003	0.11	0.91096	0.989166	0.01	0.91096	0	ILMN_1726225	ILMN_1726225	SERPINI2
5.46	0.034	1.18	0.2416	0.785816	1.4	0.2416	0	ILMN_1726230	ILMN_1726230	CD1B
11.19	-0.007	-0.16	0.87094	0.983056	0.03	0.87094	0	ILMN_1726239	ILMN_1726239	TBCA
6.14	0.069	1.41	0.16254	0.708813	2	0.16254	0	ILMN_1726250	ILMN_1726250	CPAMD8
5.59	0.01	0.34	0.73718	0.961988	0.11	0.73718	0	ILMN_1726252	ILMN_1726252	RPS26P11
5.51	0.007	0.25	0.80247	0.973298	0.06	0.80247	0	ILMN_1726257	ILMN_1726257	SSX7
7.21	-0.086	-1.15	0.25274	0.793201	1.33	0.25274	0	ILMN_1726289	ILMN_1726289	KIAA1551
8.07	-0.185	-1.04	0.30431	0.825143	1.07	0.30431	0	ILMN_1726308	ILMN_1726308	ST13P4
5.7	0.002	0.07	0.94828	0.993701	0	0.94828	0	ILMN_1726312	ILMN_1726312	NA
9.01	0.399	4.69	2e-05	0.004871	22.02	2e-05	1	ILMN_1726320	ILMN_1726320	KCNN4
6.47	-0.243	-2.73	0.00834	0.21393	7.44	0.00834	0	ILMN_1726327	ILMN_1726327	NA
5.75	0.019	0.76	0.44982	0.886375	0.58	0.44982	0	ILMN_1726328	ILMN_1726328	CSTL1
7.74	-0.012	-0.23	0.81684	0.974923	0.05	0.81684	0	ILMN_1726354	ILMN_1726354	EXOSC7
5.65	-0.014	-0.32	0.7465	0.963635	0.11	0.7465	0	ILMN_1726356	ILMN_1726356	TMPRSS13
8.27	-0.195	-2.2	0.03153	0.397591	4.85	0.03153	0	ILMN_1726359	ILMN_1726359	NECAP1
5.47	-0.005	-0.16	0.87143	0.983222	0.03	0.87143	0	ILMN_1726363	ILMN_1726363	NA
6.41	-0.05	-1.09	0.281	0.811179	1.18	0.281	0	ILMN_1726368	ILMN_1726368	ZNF135
5.56	-0.015	-0.61	0.54433	0.915954	0.37	0.54433	0	ILMN_1726374	ILMN_1726374	NA
5.96	-0.001	-0.03	0.97618	0.997048	0	0.97618	0	ILMN_1726387	ILMN_1726387	NF1
5.71	0.067	1.72	0.09138	0.595048	2.94	0.09138	0	ILMN_1726394	ILMN_1726394	NA
5.44	-0.022	-0.86	0.39485	0.866281	0.73	0.39485	0	ILMN_1726415	ILMN_1726415	CCNA1
5.69	0.007	0.25	0.80628	0.973674	0.06	0.80628	0	ILMN_1726420	ILMN_1726420	BSND
6.27	0.025	0.5	0.6209	0.936611	0.25	0.6209	0	ILMN_1726421	ILMN_1726421	METTL9
5.52	-0.01	-0.38	0.70235	0.954709	0.15	0.70235	0	ILMN_1726428	ILMN_1726428	METTL15
5.77	0.073	2.06	0.04372	0.459711	4.24	0.04372	0	ILMN_1726437	ILMN_1726437	EFCAB3
5.5	0.005	0.2	0.84599	0.979841	0.04	0.84599	0	ILMN_1726443	ILMN_1726443	LOC442132
5.96	-0.131	-1.01	0.31775	0.83228	1.01	0.31775	0	ILMN_1726448	ILMN_1726448	MMP1
8.04	-0.278	-0.98	0.32954	0.838611	0.97	0.32954	0	ILMN_1726460	ILMN_1726460	RPL14
5.62	0.017	0.64	0.52643	0.91283	0.41	0.52643	0	ILMN_1726464	ILMN_1726464	NA
7.46	-0.051	-0.78	0.44123	0.883529	0.6	0.44123	0	ILMN_1726466	ILMN_1726466	HDHD3
8.14	-0.067	-0.82	0.41711	0.875728	0.67	0.41711	0	ILMN_1726470	ILMN_1726470	OTUD5
5.72	0.04	1.23	0.22345	0.770696	1.51	0.22345	0	ILMN_1726494	ILMN_1726494	LHFPL4
6.34	-0.019	-0.57	0.56958	0.924125	0.33	0.56958	0	ILMN_1726496	ILMN_1726496	NA
5.66	0.036	1.15	0.25487	0.794471	1.32	0.25487	0	ILMN_1726505	ILMN_1726505	GOLGA2P5
5.88	-0.003	-0.08	0.93429	0.992152	0.01	0.93429	0	ILMN_1726523	ILMN_1726523	OR10G3
6.99	0.099	1.08	0.28463	0.812648	1.17	0.28463	0	ILMN_1726547	ILMN_1726547	MAP3K5
5.67	-0.038	-0.94	0.35221	0.848322	0.88	0.35221	0	ILMN_1726549	ILMN_1726549	GDPD2
6.81	-0.236	-2.97	0.0042	0.143655	8.85	0.0042	0	ILMN_1726554	ILMN_1726554	IREB2
9.74	-0.137	-1.15	0.25505	0.794509	1.32	0.25505	0	ILMN_1726565	ILMN_1726565	PIK3R2
6.37	0.141	2.32	0.02349	0.352021	5.4	0.02349	0	ILMN_1726575	ILMN_1726575	CHODL
9.82	-0.032	-0.16	0.87031	0.982765	0.03	0.87031	0	ILMN_1726589	ILMN_1726589	CD248
9.12	-0.131	-0.98	0.33186	0.840244	0.96	0.33186	0	ILMN_1726597	ILMN_1726597	RIPOR2
5.62	0.025	0.77	0.4469	0.885252	0.59	0.4469	0	ILMN_1726623	ILMN_1726623	TERF1
5.96	0.21	4.3	6e-05	0.011081	18.53	6e-05	1	ILMN_1726624	ILMN_1726624	YPEL4
5.63	0.018	0.61	0.54428	0.915954	0.37	0.54428	0	ILMN_1726640	ILMN_1726640	C7orf66
11.87	-0.168	-1.62	0.11026	0.632855	2.63	0.11026	0	ILMN_1726647	ILMN_1726647	RPS26
7.92	0.137	1.16	0.25121	0.792211	1.34	0.25121	0	ILMN_1726659	ILMN_1726659	THOP1
10.93	0.294	3	0.00388	0.136945	9.02	0.00388	0	ILMN_1726666	ILMN_1726666	GPX3
7.26	0.069	0.49	0.62329	0.937231	0.24	0.62329	0	ILMN_1726667	ILMN_1726667	NA
6.23	0.014	0.22	0.82697	0.976575	0.05	0.82697	0	ILMN_1726678	ILMN_1726678	NA
5.77	-0.035	-1.41	0.16497	0.710469	1.98	0.16497	0	ILMN_1726679	ILMN_1726679	KCNJ11
10.16	-0.107	-2.24	0.02842	0.381115	5.04	0.02842	0	ILMN_1726683	ILMN_1726683	TMEM109
6.49	-0.06	-0.56	0.57627	0.925921	0.32	0.57627	0	ILMN_1726693	ILMN_1726693	GTF2H1
5.78	-0.063	-2.09	0.04118	0.446567	4.35	0.04118	0	ILMN_1726695	ILMN_1726695	NACA2
6.51	0.118	2.03	0.04701	0.471777	4.11	0.04701	0	ILMN_1726704	ILMN_1726704	RSC1A1
6.03	-0.074	-0.72	0.47532	0.895898	0.52	0.47532	0	ILMN_1726711	ILMN_1726711	PENK
6.2	0.342	5.45	0	0.000791	29.71	0	1	ILMN_1726723	ILMN_1726723	NA
6.17	0.035	0.57	0.57051	0.92462	0.33	0.57051	0	ILMN_1726729	ILMN_1726729	C2orf76
8.09	-0.232	-4.32	6e-05	0.010618	18.66	6e-05	-1	ILMN_1726743	ILMN_1726743	MRPS30
5.49	0.05	2.09	0.0407	0.444667	4.37	0.0407	0	ILMN_1726745	ILMN_1726745	TMIE
8.5	-0.082	-2.03	0.04688	0.471343	4.12	0.04688	0	ILMN_1726755	ILMN_1726755	COPS4
11.16	-0.152	-1.69	0.0964	0.604786	2.85	0.0964	0	ILMN_1726769	ILMN_1726769	CNDP2
7.81	0.244	3.78	0.00036	0.032276	14.3	0.00036	1	ILMN_1726783	ILMN_1726783	RNASEH1
5.79	0.01	0.41	0.68176	0.950728	0.17	0.68176	0	ILMN_1726798	ILMN_1726798	UBXN10
6.38	-0.153	-2.55	0.01336	0.270751	6.49	0.01336	0	ILMN_1726809	ILMN_1726809	BHLHE41
5.87	-0.006	-0.17	0.86439	0.981898	0.03	0.86439	0	ILMN_1726815	ILMN_1726815	HIST1H3G
5.5	0.015	0.48	0.63396	0.939232	0.23	0.63396	0	ILMN_1726816	ILMN_1726816	NA
7.91	0.051	0.67	0.5071	0.907385	0.45	0.5071	0	ILMN_1726839	ILMN_1726839	DCUN1D5
6.37	0.102	1.62	0.11049	0.633347	2.62	0.11049	0	ILMN_1726842	ILMN_1726842	TYW3
5.5	-0.034	-1.35	0.18223	0.729335	1.82	0.18223	0	ILMN_1726846	ILMN_1726846	NA
5.69	-0.015	-0.66	0.51389	0.909088	0.43	0.51389	0	ILMN_1726851	ILMN_1726851	NEUROD6
8.52	0.291	3.09	0.00301	0.116995	9.55	0.00301	0	ILMN_1726852	ILMN_1726852	CPOX
5.67	-0.012	-0.44	0.6594	0.943608	0.2	0.6594	0	ILMN_1726856	ILMN_1726856	NA
6.27	0.105	2.04	0.04567	0.466446	4.16	0.04567	0	ILMN_1726873	ILMN_1726873	TPCN2
5.73	-0.004	-0.13	0.89657	0.986947	0.02	0.89657	0	ILMN_1726879	ILMN_1726879	PRR15
8.39	0.244	2.33	0.02306	0.350082	5.44	0.02306	0	ILMN_1726880	ILMN_1726880	TMEM39B
6.61	-0.066	-1.29	0.20219	0.749391	1.66	0.20219	0	ILMN_1726893	ILMN_1726893	EPN3
5.49	0.008	0.29	0.77507	0.968392	0.08	0.77507	0	ILMN_1726924	ILMN_1726924	SYNGR4
7.51	0.057	0.71	0.47983	0.898375	0.51	0.47983	0	ILMN_1726928	ILMN_1726928	TCEA3
6.39	-0.035	-0.61	0.54249	0.915607	0.38	0.54249	0	ILMN_1726930	ILMN_1726930	TRAPPC13
5.77	0.009	0.25	0.807	0.973921	0.06	0.807	0	ILMN_1726940	ILMN_1726940	FOXI3
5.69	-0.002	-0.07	0.94149	0.992632	0.01	0.94149	0	ILMN_1726942	ILMN_1726942	NA
5.47	0.016	0.63	0.528	0.913386	0.4	0.528	0	ILMN_1726952	ILMN_1726952	NA
6.36	0.081	1.44	0.15424	0.695343	2.08	0.15424	0	ILMN_1726967	ILMN_1726967	TWSG1
5.71	-0.026	-0.78	0.43581	0.881174	0.62	0.43581	0	ILMN_1726969	ILMN_1726969	OR51S1
5.65	0	-0.01	0.99302	0.998914	0	0.99302	0	ILMN_1726972	ILMN_1726972	NA
5.59	0.04	1.22	0.22837	0.774209	1.48	0.22837	0	ILMN_1726980	ILMN_1726980	CYP4A22
6.4	0.122	2.39	0.01975	0.32625	5.73	0.01975	0	ILMN_1726989	ILMN_1726989	FAAP20
6.88	0.07	1.23	0.22241	0.770113	1.52	0.22241	0	ILMN_1726990	ILMN_1726990	DXO
6.66	0.158	3.34	0.00142	0.075505	11.18	0.00142	0	ILMN_1727001	ILMN_1727001	DDX46
7.63	0.234	4.15	1e-04	0.015541	17.26	1e-04	1	ILMN_1727004	ILMN_1727004	MRPL14
6.9	-0.104	-0.94	0.35139	0.848065	0.88	0.35139	0	ILMN_1727023	ILMN_1727023	AMMECR1L
9.54	-0.035	-0.63	0.52841	0.913386	0.4	0.52841	0	ILMN_1727043	ILMN_1727043	COLGALT1
7.07	0	-0.01	0.99578	0.999055	0	0.99578	0	ILMN_1727045	ILMN_1727045	RASGRP3
7.21	0.109	1.67	0.10027	0.612576	2.79	0.10027	0	ILMN_1727051	ILMN_1727051	DDX19A
6.33	0.1	0.81	0.42294	0.876927	0.65	0.42294	0	ILMN_1727055	ILMN_1727055	PARPBP
5.67	-0.011	-0.35	0.72947	0.96012	0.12	0.72947	0	ILMN_1727065	ILMN_1727065	SPATA41
8.57	-0.045	-0.55	0.58353	0.927518	0.3	0.58353	0	ILMN_1727073	ILMN_1727073	MEA1
5.63	-0.034	-1.41	0.16357	0.709053	1.99	0.16357	0	ILMN_1727076	ILMN_1727076	OR10H4
6.5	0.006	0.08	0.93804	0.992291	0.01	0.93804	0	ILMN_1727078	ILMN_1727078	MIEN1
6.46	0.064	1.21	0.23066	0.776515	1.47	0.23066	0	ILMN_1727080	ILMN_1727080	MYO6
5.53	-0.029	-1.03	0.3066	0.827228	1.06	0.3066	0	ILMN_1727084	ILMN_1727084	ADAMTSL1
9.49	-0.34	-1.13	0.26328	0.800922	1.27	0.26328	0	ILMN_1727087	ILMN_1727087	GJA1
5.48	-0.009	-0.31	0.75462	0.964179	0.1	0.75462	0	ILMN_1727091	ILMN_1727091	ACMSD
5.73	-0.019	-0.56	0.57464	0.925466	0.32	0.57464	0	ILMN_1727093	ILMN_1727093	GPR158
6.66	0.07	0.77	0.44262	0.88379	0.6	0.44262	0	ILMN_1727098	ILMN_1727098	PPP1R16B
5.87	-0.004	-0.11	0.91394	0.989602	0.01	0.91394	0	ILMN_1727107	ILMN_1727107	REST
8.73	-0.052	-0.79	0.43247	0.879767	0.62	0.43247	0	ILMN_1727134	ILMN_1727134	KLHL42
6.2	-0.002	-0.05	0.95667	0.995145	0	0.95667	0	ILMN_1727135	ILMN_1727135	FIBCD1
7.06	0.121	2.53	0.01395	0.27642	6.41	0.01395	0	ILMN_1727142	ILMN_1727142	IKBKB
5.81	0.015	0.57	0.5696	0.924125	0.33	0.5696	0	ILMN_1727144	ILMN_1727144	BIRC8
6.18	-0.103	-1.39	0.17092	0.716841	1.92	0.17092	0	ILMN_1727156	ILMN_1727156	ARSI
6.16	-0.038	-0.7	0.4862	0.901108	0.49	0.4862	0	ILMN_1727166	ILMN_1727166	PEX1
8.73	-0.043	-0.25	0.80361	0.973367	0.06	0.80361	0	ILMN_1727171	ILMN_1727171	RICTOR
5.54	-0.023	-0.84	0.40351	0.87031	0.71	0.40351	0	ILMN_1727178	ILMN_1727178	NA
6.53	0.272	4.1	0.00013	0.017525	16.8	0.00013	1	ILMN_1727183	ILMN_1727183	ZNF763
6.92	0.078	1.5	0.13943	0.675076	2.24	0.13943	0	ILMN_1727184	ILMN_1727184	WDR36
10.08	0.351	3.38	0.00129	0.071046	11.4	0.00129	0	ILMN_1727194	ILMN_1727194	CALU
5.63	-0.02	-0.84	0.40495	0.870898	0.7	0.40495	0	ILMN_1727195	ILMN_1727195	GLTPD2
5.64	-0.017	-0.45	0.6567	0.942789	0.2	0.6567	0	ILMN_1727218	ILMN_1727218	ZBTB6
5.54	0.006	0.24	0.80919	0.974198	0.06	0.80919	0	ILMN_1727220	ILMN_1727220	CRNN
5.55	-0.005	-0.15	0.8813	0.98486	0.02	0.8813	0	ILMN_1727233	ILMN_1727233	NA
5.55	0.019	0.64	0.52601	0.91283	0.41	0.52601	0	ILMN_1727241	ILMN_1727241	NA
6.06	-0.019	-0.27	0.79142	0.971166	0.07	0.79142	0	ILMN_1727249	ILMN_1727249	WASHC2C
9.76	-0.031	-0.42	0.67733	0.94961	0.17	0.67733	0	ILMN_1727256	ILMN_1727256	COX7A2L
5.52	-0.008	-0.32	0.74698	0.963678	0.11	0.74698	0	ILMN_1727258	ILMN_1727258	AMELY
7.79	-0.062	-1.16	0.25081	0.79195	1.34	0.25081	0	ILMN_1727281	ILMN_1727281	TAF6L
6.69	-0.246	-3.29	0.00165	0.082375	10.85	0.00165	0	ILMN_1727284	ILMN_1727284	CD4
6.61	0.019	0.17	0.86639	0.982352	0.03	0.86639	0	ILMN_1727288	ILMN_1727288	EVPL
5.63	-0.001	-0.06	0.95208	0.994322	0	0.95208	0	ILMN_1727299	ILMN_1727299	NA
6.95	0.167	1.87	0.06641	0.532475	3.49	0.06641	0	ILMN_1727300	ILMN_1727300	ZNF444
9.39	-0.002	-0.04	0.96893	0.996484	0	0.96893	0	ILMN_1727309	ILMN_1727309	RMDN3
9.45	-0.001	-0.02	0.98157	0.997737	0	0.98157	0	ILMN_1727347	ILMN_1727347	GTF3A
6.91	-0.254	-1.41	0.16365	0.709053	1.99	0.16365	0	ILMN_1727348	ILMN_1727348	NMD3
5.43	-0.031	-1.08	0.28583	0.813332	1.16	0.28583	0	ILMN_1727352	ILMN_1727352	OR4S2
6.52	-0.02	-0.15	0.88505	0.985386	0.02	0.88505	0	ILMN_1727360	ILMN_1727360	MAOB
8.05	-0.074	-1.61	0.11342	0.638169	2.58	0.11342	0	ILMN_1727361	ILMN_1727361	LEMD3
5.61	0.027	0.82	0.41372	0.874127	0.68	0.41372	0	ILMN_1727365	ILMN_1727365	NA
5.89	0.06	1.5	0.13914	0.674676	2.25	0.13914	0	ILMN_1727380	ILMN_1727380	SFXN5
8.39	-0.029	-0.27	0.78763	0.970458	0.07	0.78763	0	ILMN_1727389	ILMN_1727389	CDC16
6.45	-0.015	-0.23	0.81642	0.974923	0.05	0.81642	0	ILMN_1727390	ILMN_1727390	ATPAF2
5.58	0.05	2.1	0.03957	0.437995	4.42	0.03957	0	ILMN_1727393	ILMN_1727393	NA
5.55	0.014	0.47	0.64221	0.94044	0.22	0.64221	0	ILMN_1727398	ILMN_1727398	NA
9.38	0	0	0.99956	0.999852	0	0.99956	0	ILMN_1727402	ILMN_1727402	HCLS1
5.66	-0.003	-0.1	0.91891	0.990015	0.01	0.91891	0	ILMN_1727430	ILMN_1727430	NA
5.99	-0.019	-0.53	0.59651	0.931052	0.28	0.59651	0	ILMN_1727439	ILMN_1727439	PNPLA5
7.07	0.194	3.06	0.00332	0.124514	9.35	0.00332	0	ILMN_1727444	ILMN_1727444	PAGR1
10.13	0.079	0.89	0.37855	0.860121	0.79	0.37855	0	ILMN_1727458	ILMN_1727458	HDAC1
5.65	0.017	0.49	0.62812	0.937724	0.24	0.62812	0	ILMN_1727462	ILMN_1727462	ARSE
6.21	-0.121	-2.12	0.03772	0.430185	4.51	0.03772	0	ILMN_1727466	ILMN_1727466	KCNMB4
6.43	0.044	0.85	0.399	0.868753	0.72	0.399	0	ILMN_1727474	ILMN_1727474	CYP4V2
9.69	0.117	1.88	0.06495	0.529434	3.53	0.06495	0	ILMN_1727479	ILMN_1727479	TPRG1L
5.59	-0.012	-0.49	0.6252	0.937418	0.24	0.6252	0	ILMN_1727490	ILMN_1727490	MYO3B
5.56	0.037	1.34	0.18635	0.733715	1.79	0.18635	0	ILMN_1727505	ILMN_1727505	NA
5.68	0.012	0.5	0.61955	0.936264	0.25	0.61955	0	ILMN_1727511	ILMN_1727511	CCDC158
5.68	-0.024	-0.82	0.41451	0.874439	0.68	0.41451	0	ILMN_1727522	ILMN_1727522	OR5K4
5.53	0.046	1.96	0.05481	0.499012	3.83	0.05481	0	ILMN_1727523	ILMN_1727523	NA
5.82	0.014	0.5	0.61633	0.935515	0.25	0.61633	0	ILMN_1727526	ILMN_1727526	CCDC191
8.02	-0.336	-2.62	0.01106	0.248767	6.87	0.01106	0	ILMN_1727532	ILMN_1727532	OLFML3
5.56	-0.002	-0.06	0.94853	0.993738	0	0.94853	0	ILMN_1727533	ILMN_1727533	NA
5.77	-0.051	-1.57	0.1216	0.649342	2.47	0.1216	0	ILMN_1727537	ILMN_1727537	SIX3
6.66	0.179	3.23	0.00202	0.092206	10.41	0.00202	0	ILMN_1727540	ILMN_1727540	C1orf112
6.58	0.04	0.63	0.53148	0.913571	0.4	0.53148	0	ILMN_1727553	ILMN_1727553	ZBED8
5.43	-0.039	-1.49	0.14058	0.67616	2.23	0.14058	0	ILMN_1727567	ILMN_1727567	OLIG2
7.36	0.019	0.21	0.83172	0.977423	0.05	0.83172	0	ILMN_1727574	ILMN_1727574	ZNF827
5.86	-0.042	-1.46	0.14934	0.687547	2.13	0.14934	0	ILMN_1727600	ILMN_1727600	KNCN
5.55	-0.025	-0.97	0.33541	0.842327	0.94	0.33541	0	ILMN_1727602	ILMN_1727602	NA
6.74	-0.044	-0.91	0.36436	0.854681	0.84	0.36436	0	ILMN_1727603	ILMN_1727603	ZKSCAN1
5.46	-0.028	-0.79	0.43481	0.881174	0.62	0.43481	0	ILMN_1727605	ILMN_1727605	FRK
7.14	-0.061	-0.69	0.49275	0.902805	0.48	0.49275	0	ILMN_1727617	ILMN_1727617	XRN2
6.61	-0.019	-0.35	0.73109	0.960266	0.12	0.73109	0	ILMN_1727618	ILMN_1727618	NDUFAF6
6.35	0.124	1.83	0.07182	0.545824	3.36	0.07182	0	ILMN_1727624	ILMN_1727624	PIM2
5.47	-0.017	-0.64	0.52704	0.912969	0.4	0.52704	0	ILMN_1727626	ILMN_1727626	KRT39
10.76	-0.217	-1.81	0.07572	0.559489	3.26	0.07572	0	ILMN_1727633	ILMN_1727633	NECTIN3
10.25	-0.018	-0.17	0.86934	0.982694	0.03	0.86934	0	ILMN_1727639	ILMN_1727639	IMPA2
8.02	0.237	2.82	0.00655	0.186614	7.93	0.00655	0	ILMN_1727642	ILMN_1727642	MOGS
6.39	0.07	1.58	0.11836	0.644854	2.51	0.11836	0	ILMN_1727644	ILMN_1727644	PRMT3
5.56	-0.004	-0.17	0.86343	0.981776	0.03	0.86343	0	ILMN_1727668	ILMN_1727668	NA
5.43	0.008	0.22	0.82437	0.97607	0.05	0.82437	0	ILMN_1727670	ILMN_1727670	NA
6.41	0.157	2.93	0.00479	0.154948	8.58	0.00479	0	ILMN_1727671	ILMN_1727671	SSH1
8.43	-0.174	-2.47	0.01617	0.296066	6.12	0.01617	0	ILMN_1727674	ILMN_1727674	FOXD4L4
5.72	0.022	0.68	0.5016	0.905942	0.46	0.5016	0	ILMN_1727684	ILMN_1727684	NA
7.41	-0.114	-0.65	0.51553	0.909749	0.43	0.51553	0	ILMN_1727692	ILMN_1727692	TRIT1
6.89	-0.122	-0.87	0.38557	0.862847	0.76	0.38557	0	ILMN_1727709	ILMN_1727709	GPBAR1
6.65	-0.029	-0.15	0.87889	0.984553	0.02	0.87889	0	ILMN_1727738	ILMN_1727738	RAB33B
8.65	-0.077	-0.72	0.47522	0.895898	0.52	0.47522	0	ILMN_1727740	ILMN_1727740	SYNCRIP
5.89	0.06	1.42	0.16101	0.707068	2.01	0.16101	0	ILMN_1727745	ILMN_1727745	H1F0
5.6	0.023	0.78	0.43951	0.882816	0.61	0.43951	0	ILMN_1727756	ILMN_1727756	IDI2
5.68	-0.067	-1.67	0.09989	0.612331	2.79	0.09989	0	ILMN_1727778	ILMN_1727778	NTNG1
8.87	-0.092	-0.96	0.33958	0.84484	0.93	0.33958	0	ILMN_1727813	ILMN_1727813	MPC2
7.45	-0.145	-2.25	0.02822	0.379607	5.05	0.02822	0	ILMN_1727815	ILMN_1727815	CFI
5.45	0.012	0.43	0.66742	0.946495	0.19	0.66742	0	ILMN_1727822	ILMN_1727822	ATR
5.9	-0.024	-0.41	0.68315	0.950755	0.17	0.68315	0	ILMN_1727825	ILMN_1727825	NA
5.51	-0.012	-0.32	0.75099	0.964065	0.1	0.75099	0	ILMN_1727827	ILMN_1727827	NA
5.65	0.017	0.66	0.51112	0.908284	0.44	0.51112	0	ILMN_1727833	ILMN_1727833	NA
9.67	0.012	0.22	0.82596	0.976509	0.05	0.82596	0	ILMN_1727840	ILMN_1727840	SLC35B1
5.64	-0.006	-0.16	0.87661	0.984553	0.02	0.87661	0	ILMN_1727852	ILMN_1727852	LOC643339
5.6	-0.066	-2.11	0.03942	0.437355	4.43	0.03942	0	ILMN_1727878	ILMN_1727878	FPGT
6.07	-0.082	-0.63	0.53383	0.9141	0.39	0.53383	0	ILMN_1727880	ILMN_1727880	CDSN
6.03	0.167	2.86	0.00578	0.172439	8.18	0.00578	0	ILMN_1727916	ILMN_1727916	NA
6.57	-0.065	-0.49	0.62462	0.937314	0.24	0.62462	0	ILMN_1727923	ILMN_1727923	ZNF140
5.52	0.03	0.89	0.3768	0.85953	0.79	0.3768	0	ILMN_1727927	ILMN_1727927	NA
6.06	0.004	0.11	0.91531	0.98981	0.01	0.91531	0	ILMN_1727932	ILMN_1727932	NA
5.71	0.057	1.81	0.07523	0.557505	3.28	0.07523	0	ILMN_1727938	ILMN_1727938	ZNF764
5.72	0	0	0.99695	0.999411	0	0.99695	0	ILMN_1727970	ILMN_1727970	ONECUT1
5.76	0.009	0.25	0.80393	0.973367	0.06	0.80393	0	ILMN_1727975	ILMN_1727975	SNTG1
5.66	0.03	0.85	0.40108	0.869845	0.72	0.40108	0	ILMN_1727977	ILMN_1727977	CHEK2P2
5.81	-0.138	-3.46	0.00098	0.059697	12	0.00098	0	ILMN_1727984	ILMN_1727984	NA
7.16	0.109	1.15	0.25429	0.794078	1.32	0.25429	0	ILMN_1727996	ILMN_1727996	BAG4
5.74	-0.013	-0.36	0.72187	0.959028	0.13	0.72187	0	ILMN_1728001	ILMN_1728001	SREK1IP1
5.7	-0.026	-0.73	0.46898	0.893806	0.53	0.46898	0	ILMN_1728009	ILMN_1728009	TMEM171
7.51	-0.14	-2.75	0.00776	0.205899	7.58	0.00776	0	ILMN_1728024	ILMN_1728024	NA
7.95	-0.053	-0.53	0.60127	0.932464	0.28	0.60127	0	ILMN_1728049	ILMN_1728049	S100A16
5.69	-0.039	-1.48	0.14421	0.681336	2.19	0.14421	0	ILMN_1728055	ILMN_1728055	ASTL
7.14	0.056	1.14	0.25825	0.796325	1.3	0.25825	0	ILMN_1728057	ILMN_1728057	SDHAF4
5.53	-0.019	-0.74	0.46512	0.892351	0.54	0.46512	0	ILMN_1728058	ILMN_1728058	NA
5.97	-0.025	-0.55	0.58124	0.926884	0.31	0.58124	0	ILMN_1728059	ILMN_1728059	NA
5.88	-0.005	-0.15	0.88396	0.985386	0.02	0.88396	0	ILMN_1728067	ILMN_1728067	OR2F1
6	-0.067	-1.1	0.27614	0.80887	1.21	0.27614	0	ILMN_1728069	ILMN_1728069	NA
5.72	0.037	1.4	0.16524	0.711038	1.97	0.16524	0	ILMN_1728070	ILMN_1728070	PLPP4
7.69	0.057	0.51	0.60995	0.933485	0.26	0.60995	0	ILMN_1728074	ILMN_1728074	PHAX
5.8	0.018	0.69	0.49534	0.903747	0.47	0.49534	0	ILMN_1728075	ILMN_1728075	REG4
